category	headline	text
health	Pasteur azuwamaki na Ebola na Goma akufi	"Moto ya yambo moye azuwami na Ebola na Goma o’mokolo ya eyenga akufi na nzela ya bomemami na ye na Butembo, kolanda bakambi ya misala ya bokolongono. ""Nayebisi bino ete mokoni wana akufi na nzela ya Butembo, "" asakoli mokambi ya etuka ya Nord-Kivu, Carly Nzanzu. Moto azalaki Pasteur ya etonga moko na Sud-Kivu, akendeki na bokutani (convention) ya Butembo, esika wapi asambelaki mpe atiyelaki maboko na babeli o’mokolo yay a minei moleki. Amonisaki bilembo ya Ebola na nzela ya bozongi na ye, na Goma, esika wapi alukaki lisungi nsima na moto mpasi mpe fevele. Bomonani ya mobeli moye ya yambo na Goma bomemaki bobangi na engumba eye mpe bisika mingi. OMS, Misala ya molongo ya bokolongono, elobi ete yango ezali kokebisa bato banso. ""Ezali bokebisi pamba te ntango nyonso mokoni alongwe esika moko akoki komema bokono bisika akeyi, "" elobaki lobi loleki, mokambi ya makambo ya makama ya OMS, Mike Ryan."
health	Ebola ebomi koleka bato 400	"Bakonzi ya mambi ya bokolongono bayebisi ete koleka bato 400 basili kowa na épidémie ya Ebola liye lizali kongala na est too na monyele ya RDC. ""Wuta ebandeli ya épidémie liye, motango ezali 658 (ya baye basimbami na bokono liye), kati na bango 609 confirmés mpe 49 oyo bakoki kozala na bokono. Na nyonso, ezali na bato 402 babawei,"" na bituka ya Nord-Kivu mpe ya Ituri, ekomi ministère ya bokolongono na liyebisi ya mokolo ya mibale.  Bakonzi ya bokolongono balobi bato 237 babikisami, kasi bato 200 bazali kotalama. Epidémie liye ezali ya monene koleka na RDC. Ebandaki na sanza ya mwambe ya 2018. Bato 60.460 bazuwi mangwele."
health	Moto wa yambo na COVID19 : Lubumbashi na Kasumbalesa ekongama	"Bingumba ya Lubumbashi mpe ya Kasumbalesa bikokangama mpo na mokolo moko, elobi mokambi ya etuka ya Haut-Katanga, Jacques Kyabula nsima na bozwami ya moto ya yambo na coronavirus ya sika. ""Mpo na kopesa biso nzela ya kozwa na lombango ba contacts misusu ya ba contacts, bokangami ya 24 h banda mardi 28 avril na Lubumbashi mpe mercredi 29 avril na Kasumbalesa,"" elobi M. Ktyabula. Kino sika bato 21 nde bazwami mpe bakonzi bazali koluka basusu. Moto oyo azwami na COVID19 azali mobali ya mibu tuku mitano na mwambe awutaki na Nairobi mpe alekaki na Zambie na nzela ya Kasumbalesa, elobi bakonzi ya etuka."
health	Bakoni ya COVID-19 bakomi 18	"Bato banei basusu  ya bokono ya coronavirus ya sika bazwami, eyebisi ministre ya bokolongono Dr. Eteni Longondo na compte Twitter na ye. ""IRNB epesaki bilembo na bango lobi na butu. Bazali bango banso ba Congolais, moko awutaki France, emonani lokola azwaki bokono nde kuna. Basato basusu vazwi bokono bwango na ekolo Congo démocratique. Motango ya bakoni bayebani na coronavirus ya sika mokomi zomi na mwambe,"" ekomi Dr. Longondo. Uta lelo nde mpepo inso mpe masuwa manso makowuta bikolo bisika COVID19 ezali kongala makokita to makokota lisusu te na mabela ya ekolo Congo décomcratique lokola mokonzi ya mboka Félix Tshisekedi asakolaki yango mikolo mibale mileki. Mikano mya lolenge moko mpe mibandi kotiyama na misla mpe na ngambo ya Congo-Brazzaville."
health	Mutombo Dikembe azali kobunda na tumeur ya bongo kasi apesami lisalisi	"Mosani ya kala ya basketball, molakisi elongi ya NBA (Ligue ya basketball ya Amerika na mokili) Dikembe Mutombo Mpolondo Mukamba Jean-Jacques Wamutombo, azali kobunda na tumeur ya bongo mpe kozwa lisalisi na Atlanta, na Etats-Unis, esakoli NBA na liyebisi o’mokolo mwa mposo. ""Mutombo Dikembe azali sika kozwa lisalisi mpo na tumeur ya bongo,"" elobi liyebisi litiami na compte Twitter ya NBA. Tumeur ezali livimbi ya esika yoko na nzoto. Kolanda liyebisi lyango, Dikembers lokola abengamaka “azali kopesama lisalisi lya malamu koleka mpenza na boyokani ya minganga baye bayebi mpenza mosala malamu"". ""Dikembe na libota lya ye basengi batikamaka kimya sika mpo ete balendela na bokebi lisalisi liye. Batondi bino mpo na losambo mpe maloba malamu"", ebakisi liyebisi. Na mibu ntuku mitano na motoba (56), Dikembe azali moko na ba défenseur to babateli baye batika mpenza sango na NBA. Abeta koleka mibu to saison 18 na NBA na ba équipes lokola Denver Nuggets, Philadelphia 76rs, Atlanta Hawks mpe New Jersey Nets. Dikembe Mutmbo atikaka kobeta bo’ professionnel na 2009 kasi ayebana mingi mpe mpo na misala mya kosunga asala na mboka na ye, RDC (Ekolo Cogno démocratique) mpe bisika misusu na Afrika mpe na mokili. Atonga lopitalo lonene na Kinshasa na nkombo ya mama wa ye, Mama Biamba Mutombo Dikembe. Awuti mpe kotonga na Kasaï eteyelo ya sika na nkombo ya tata wa ye oyo azalaki molakisi."
health	Ba Chinois na Kinshasa mpo na kosunga na bitumba na COVID-19 ntango bakoni baki 1.102	Lipinga lya minganga mpe baye bayebi bokolongono malamu ya ekolo Chine likomi na Kinshasa mpo na kosunga misala ya bitumba na COVID-19. Bakomi na RDC ntango motango mwa bato bazwami na bokono boye bokomi 1.102. Ba experts baye bakosala na bayi mboka ekolo Congo démocratique baye bakambamaka na Dr. Jean-Jacques Muyembe. Bato baye bakomi na Kinshasa mpo na kokabola boyebi mpe makoki na bango na baye ya Kinshasa, elobi ambassadeur ya Chine na RDC, Zhu Jing. Babakisami na bamosusu baye bazalaki wuto mwa ntango na Kinshasa. Ambassade ya Chine eyebisi ete bakosala mposo mibale na Kinshasa. Bamemi mpe mwa lisungi. Bato baye kozwama na COVID-19 na RDC bakomi 1.102, kolanda bulletin ya secrétariat technique ya bitumba na bokono boye. Na Kinshasa, motango na bango mokomi 1.032. Kongo central ekomi na bango 45. Haut-Katanga etikali na bango kaka zomi. Nord-Kivu, mwambe. Sud-Kivu, minei. Ituri, 2. Kwilu, 1. COVID-19 ebandaki na Chine na mboka Wuhan wuto sanza ya novembre. Kasi bayi Chine bayebaki kokitisa motango na yango ata bato mingi bakufaki.
health	Bato sambo bawuti Sud-Kivu bazongisami na Goma mpo na Ebola	Bato sambo baye bazalaki nzinga nzinga ya moluki wolo oyo akufaki o’mokolo ya misato moleki na Ebola bazongisami na Goma, kowuta na Sud-Kivu esika wapi bakendeki. Sango yango eyebisami na mokambi ya misalala ya bokengeli ya OMS (Orgnisation mondiale ya santé), Dr Boubacar Diallo. Ezali baye ya libota ya moluki wolo oyo akufaki o'mokolo ya misato na Goma. Kolanda mokambi ya bitumba na Ebola na RDC, Dr. Jean-Jacques Muyembe, mwasi ya mowei moye na mwana wa ye ya mobu moko bazwamaki na Ebola, basusu banei ya libota yango bamonani naino na virus yango te. Kasi minganga bazali kotala bango mpe bazuwi miko ya kopekisa bokono ya Ebola bopanzana. Bapesi bango mangwele, elobi Mabongisi ya molongo mpo na bokolongono. Linaka ya sika ya Dr. Muyembe Nzonkande, linaka ya Dr. Jean-Jacques Muyembe mokambi ya sika ya misala ya bitumba ya na bokono ya Ebola lidimami, nsima ya mikolo misato ya komanyolama, na partenaires to baye basalaka bitumba biye. Na linaka liye, Dr. Muyembe asengi ete mosala ya psychologie mpe ya kopesa mateya, mosalama epayi na bilenge. Bakambi ya bituka basengami kokotisama na bitumba biye, mangwele mapesema kolanda bitando bato bavandi; mpe bopanzi sango bosalama malamu epayi ya bavandi na mboka mpe nzinga nzinga ya Congo dénocratique.
health	Milulu ya mabala mapekisami mpo na mikolo 45 mpo na COVID-19 na Congo-Brazzaville	"Molebeli ya mbulamatari ya Congo-Brazzaville, Theirry Moungalla asakoli ete milulu minso ya mabala (coutumier, religeux mpe civil) mipekisami mpo na mikolo ntuku minei na mitano na mikano ya kotelemela bomati makasi bwa COVID-19 na ekolo Mbulamatari etie na esika misala mibengami likofi to ""coup de point"" mpo na komeka kusikisa bomati makasi bwa motango ya bakufi na COVID-19 mpe baye bazwi yango. Milulu minso ya mabala ya coutumier, civile mpe religieux mipekisami sika mpo na mikolo ntuku minei na mitano, elobi ministre Moungalla.. Milulu minso mitakali lokola losambo ya bato ebele, misengeli misalama na botosi makasi mikano ya komibatela na bokono. Ndenge moko mpe na matanga. Mikano mizwami na likita président Denis Sassou N'Guesso akambaki na visioconférence wuto Abu Dhabi (Emirats arabes unis) esika azali na Expo 2021."
health	"Sassou atie ""état d’urgence sanitaire"" mpe ""couvre-feu"" mpo na COVID-19"	"Président Denis Sassou N’Guesso asakoli ""état d’urgence sanitaire"" mpo na kobundisa coronavirus ya sika. Asakoli mpe lisusu ""couvre-feu"" ya 20h ti 5h kobanda mardi ekoya. Na lisikuli asali samedi na télévision ya l’Etat, M. Sassou asengi bana banso ya Congo-brazzaville bamikotisa na bitumba na bokono boye bopanzani mokili mobimba. Asengi bato bazala ""ndakisa mpe bazala na bondeko"". Akeli libenga ya lisungi lisengeli kosangasi misolo koleka 100 milliards ya CFA uto le 10 avril. Akundeli mikano azwaki mposo moko moleki ya bizaleli ya bopeto bato basengeli kotosa. Biteyelo, biyamba, ba restaurants, bars, discothèques mpe bisika misusu bitali ya kokangama. Mpepo mpe basuwa ekotambola te, kaka ya va cargos. Mibembo kati na bituka mipekisami."
health	Pierre Buyoya mokonzi ya kala ya Burundi akufi na COVID-19	"Mokonzi ya kala ya Burundi (1987-1993) mpe (1996-2003), Pierre Buyoya ekufi na mibu 71 na COVID-19. Awutaki kotika mosala ya molakisi elongi ya Union africaine na Mali mpo asamba na liwa ya mokonzi mosusu ya Burundi Melchior Ndadaye afundamaki na koboma na coup d'Etat na 1993. ""Président Pierre Buyoya awei na butu boleki na Paris. Azalaki na COVID-19,"" eyebisi na AFP moko na bayi libota. Liwa lya M. Buyoya likomi mwa ba mposo nsima na ye kotika mosala mwa Molakisi ya lukumu ya elongi ya Union africaine na Mali, na ntina ya kokende koyanola na bosambisami mpo na liwa lya moko na bakonzi akitanaki na ye na Burundi, Melchior Ndadaye. M. Buyoya akotaki lopitalo na Bamako wuta le 9 décembre mpe atiamaki na respirateur. Bokono bwa M. Buyoya boyaki makasi mpe atindamaki na France na mpepo jeudi nsima na nzanga. Kasi akufaki mwa ntango kati na ambulance nsima na mpepo ememaki ye kokita na Paris, na France. M. Buyoya azalaki Tutsi mpe akotaki na mampinga yambo azwa bokonzi na kokweyisa président Melchior Ndadaye, Hutu, na 1993. M. Ndadaye akufaki na kobomama ntango na bokweyisami na bokonzi na ye. Bitumba bingalaki na Burundi lokola ba Hutu bazalaka 85%. Wuto banza nzike, M. Buyoya afundamaki mpo na liwa lya M. Ndadaye. M. Buyoya apemelaki nde bakonzi ya sika na koluka moto na ye na kofundama eye."
politics	Tshisekedi atie Léon de Saint Moulin na molongo ya ba héros nationaux Kabila-Lumumba	Nkondo Sango Léon de Saint Moulin atombolami o’molongo ya ordre national des héros nationaux Kabila-Lumumba to ya bilombe ya ekolo Kabila-Lumumba. Ezali mokano ya mokonzi ya mboka Félix Tshisekedi, eyebisi ministre ya kelasi ya likolo mpe université. Ministre Thomas Luhaka alimboli ete kufa ya sango Léon de Saint Moulin likozangisa ekolo Congo démocratique makambo mingi mpe llizali mawa mingi na mpo na mboka eye. Nkondo Léon de Saint Moulin awaki o’mokolo ya le 24 octobre moleki. Alekisaki ntango mingi ya bomoi na ye na Congo démocratique esika wapi asalaki mosala ya kisango mpe atangisaki na keleasi ya likolo. Akoma buku ebele. Na testament na ye asengaki akundama na mabele ya Congo democratique. Nkondo sango Léon de Saint Moulin akundami na Kimwenza na lopando ya ba nganga Nzambe nsima na misa mikambamaki na cardinal Fridolin Ambongo na cathédrale Notre-Dame ya Lingwala, na Kinshasa.
politics	25 opposants rwandais bakosambisama mpo na koluka kokwesa Kagame uto RDC	"Tibunal ya mampinga ya Rwanda endimi kosambisa bato 25 ya lingomba ya politiki ya opposition RNC, bafundami mpo koluka kokweyisa bokonzi ya president Paul Kagame kowuta na mabela ya Congo democratique. Bato baye bakoki kozwa etumbu ya boloko ya tuku mibale na mitano. Bazalaki kala baye ya M. Kagame kasi bakima mboka mpe basala lingomba Congrès national rwandais (RNC). ""Bafundami mpo na koluka kokweyisa mbulamatari na nzela ya minduki mpe na lisungi ya mboka ya bapaya na ntina ya kosala bituma,"" esakoli bazuzi. Bayike kati na bakangami baye bazwamaki na bitumba makasi na RDC, elobi bakambi ya tribunal. Basusu bamizongisaki na maboko ya Monusco (mission ya ONU na RDC). Misato kati na bango balobi ete bazali bato ya Burundi, mibale ya Ouganda mpe moko ya Malawi. Basambaki na bozangi basambeli. Moko na bakambi ya tribunal alobaki mokambi ya kala ya mampinga ya Rwanda, Faustin Kayumba Nyamwasa, moko na bakeli ya RNC, nde akotisaki bango na lingomba liye. F. Kayumba akimaka mboka na ye na 2010 mpe abombamaki na Afrique du Sud (Afrika ya ngele) epayi wapi abika ntango balukaki koboma ye mbala mingi. F. Kayumba akelaka RNC elongo na Patrick Karegeya, mokonzi ya kala ya misala ya bokengi ya Rwanda, oyo bamobomaki na baye bayebana te na 2014 na Johannesburg, na Afrika ya ngele."
politics	Ba avocats basengi bolukisami ya Kalev Mutondo bosukisama	Basambeli ba Kalev Mutondo mokambi ya ANR misala mya bokengi mya RDC basengi na procureur général na Cour constitutionnel mpe mokambi ya Conseil supérieur ya magistrature kosukisa bolukisami ya client na bango. Balobi na mokanda batindeli ete makambo Kalev Mutondo afundami na yango masi masambima mpe matikama mpo bilembo bizalaki te. Mpona maye manso maye, totondi yo botondi na kopesa mitindo ete mokanda ya kokanga ye mpe mokanda ya boluki ye ebimaki mpo na client nab iso elongolama mpe client nab iso azongela bonsomi bwa ye ya kotambola mpe amilakisa na misala mya bosembo ya mboka na ye, lokola Buku likonzi mpe mibeko milobi, ekomi basambele baye ya cabinet Mbere Moba & Associés. Basamebli bango bakundoli lisusu ete mokambi ya sika ya ANR apesi ndingisa te ete Kalev Mutondo ayanola na bazuzi, lokola mobeko mosengi. Kalev Mutondo amonanaka lisusu wuto pene na mposos mpo parquet ya Cour d’appel ebimisaki mokanda ya kolukisa mpe kokanga ye. Ayanolaki te mbala mibale na bobengisami ya magistrat. Asengaki bolongalami ya dossier na maboko ya magistrat Robert Kumbu Phanzu oyo azali kokoba kolukisa ye na bobuki mibeko. Ba avocats baye balobi akoki kosambima te na makambo moko wana mbala mibale.
politics	Lisa Peterson alobi USA ezali kosunga mpo mapponami masalama na 2023	"Etats-Unis elaki kopesa maboko na maponami masengeli kosalama na 2023 na Ekolo Congo démocratique, mpo ete mazala na ntango, malamu, na pole mpe na bonsomi ya bato, elaki Sous secretaire adjointe Lisa Peterson na suka ya mobembo mwa ye na RDC. Mme Peterson asukisi vendredi mobembo ya mikolo minei na RDC. Mobembo yango mozalaki ya masolo ma yambo kati na Etats-Unis na RDC mpo etali makoki ma bomoto mpe démocratie. ""Tozali kosala ete maponami ma 2023 masalama na ntango, mazala malamu, ya sembo mpe ya démocratique. Nazali na masolo maye makoki kopesa nzela ete bato bayokana mpe totala ndenge ya kosunga bato bakozala na maponami mango,"" elimboli Mme Peterson na bokutani na bapanzi sango. Mme Peterson alobi asololi na baye ya mbulamatari, ya opposition mpe ya société civile mpo na yango. Kolanda maloba ma ye, Etats-Unis elaki mpe kotia mopesi toli ya lokumu mpo na kopesa maboko na mampinga ma Ekolo Congo démocratique mpo na matali sembo. Mme Peterson alobi mpe ete Etats-Unis ekosunga na linaka lya million moko ya ba dollars ya Bureau ya mambi ma molongo mpo na ba stupéfiants (bangi na biloko ya lolenge wana) mpe na botiami na mosala ya mibeko (NL) mpo na kosunga police. ."
