category	headline	text
politics	MDC Alliance Yokumbira Musangano neZEC	Mubatanidzwa unopikisa weMDC Alliance wanyora tsamba kuZimbabwe Electoral Commission kana kuti ZEC uchikumbira kuita musangano nekomisheni iyi kuti vazeye nyaya dziri kunetsa dzakanangana nesarudzo, idzo dzasarirwa nemazuva makumi maviri nemashanu chete. Mutsamba yanyorwa naVaJameson Timba, avo vari kumiririra vari kukwikwidza musarudzo dzemutungamiri wenyika vakamirira MDC Alliance, VaNelson Chamisa kuZEC, mubatanidzwa uyu unoti uri kuda kuona gwaro richashandiswa pakuvhota uye kuti richachengetedzwa kupi. Mumashoko avo, VaTimba vanotiwo vanodawo gwaro revavhoti rine mifananidzo re Biometric Voter Registration. Sachigaro weZEC Amai Priscilla Chigumba vanoti vakagadzirira kuita musangano nemapato ose ari kukwikwidza musarudzo kuti vazeye zvichemo zvavo. VaChamisa vachinyora padandemutande ravo reTwitter vanoti vanyorerarawo kuvatungamiri venyika dzemuSADC neAfrican Union nezvemamiriro akaita zvinhu muZimbabwe. Asi nyanzvi munyaya dzezvematongerwo enyika VaMaxwell Saungweme vanoti zvichemo zvine mubatanidzwa weMDC Alliance zvakakosha asi hapachina nguva yekuti zvigadziriswe sarudzo dzisati dzaitwa. No media source currently available 
politics	VaMushowe Vanokundikana Zvakare Kumira Pamberi peKomiti yeParamende	Gurukota rezvekuburitswa kwemashoko, VaChristopher Mushowe, neChina vatadza zvekare kuuya kukomiti yeparamende kuti vazotaura matanho ari kutorwa nehurumende mukugadzirisa mitemo inombunyikidza vatori venhau pamwe nekusunungura masai sai ematerevhizheni. Nhengo dzeparamende kubva kubato rinopikisa pamwe nemasangano anomirira vatori venhau varatidza kutsamwa kukuru nenamaitiro aVaMushowe avo vakatadza kuuya kudare iri svondo rapera mushure mekunge vakokwa nekomiti yeparamende. Imwe nhengo yekomiti iyi, uye vachimirira Mabvuku, VaJames Maridadi veMDC-T, vati kuita kwaVaMushowe kuri kudzorera shure nyaya dzekugadzirisa mitemo inombunyikidza vatapi venhau. Mukuru wesangano rinomiriria nhepfenyuro dzemumatunhu, reZimbabwe Association of Community Radio Stations, Muzvare Vivian Marara, vatiwo zvinoratidza kuti VaMushowe havana chido chekusandura mutemo yekutapwa kwenhau munyika. Muzvare Kholiwe Majama Nyoni veMedia Institute of Southern Africa – Zimbabwe vashorawo kuita kwaVaMushowe. Vatiwo komiti yeparamende iyi haifaniri kurega VaMushowe vachiita madiro aJojina uye inofanira kutora matanho akaoma kuti VaMushowe vauye kudare iri. Vanoona nzvekufambiswa kwebasa musangano Media Alliance of Zimbabwe, VaNigel Nyamutumbu, vati kunyange hazvo vasiri kufara nemaitiro aVaMushowe, vanoonawo sekuti komiti yeparamende iyi haisi kuita basa rayo nemazvo. Pavabvunzwa kuti vachaita sei naVaMushowe, sachigaro wekomiti iyi, VaWilliam Dhewa, vati VaMushowe vabatikana uye vanofanira kupihwa nguva. Hatina kukwanisa kutaura naVaMushowe kuti tinzwe kuti sei vari kutadza kuuya kuparamende. Kunyange hazvo mamwe mapazi ehurumende ari kuunza mabhiri kuparamande kuti mitemo iri pasi pawo isaundurwe kuti ifambirane nebumbiro remitemo yenyika, bazi raVaMushowe harina kana bhiri rarakaunza kudare kubva muna 2013 pakagadzwa bumbiro idzva. VaMushowe vange vachitarisirwa kuti taura kuti mitemo yakaita seAccess to Information and Protection of Privacy Act, Broadcasting Services Act nemimwe ichasandurwa riini. VaMushowe vange vachitarisirwawo kutsanangura kuti sei marezenezi eCapitalk neNyaminyami ayo akapihwa kukambani yeKingstons ave kushandiswa nekambani yeZimpapers. Masangano anomiriria vatori venhau azivisa kuti achaita musangano wechimbi chimbi kuti aronge kuti angaite sei naVaMushowe. Zvichakadai, komiti iyi svondo rinouya ichashanyira nhepfenyuro dzose ichiona kuti dziri kushanda sei. No media source currently available 
politics	Mutungamiri weMDC-T, VaMwonzora, Votarisirwa Kuita Musangano kuZimbabwe Grounds neVatsigiri Vavo neSvondo	Mutungamiri wechimwe chikwata che MDC-T, VaDouglas Mwonzora, vari kutarisirwa neSvondo kuita musangano mukuru munhandare yeZimbabwe Grounds mumusha weHighfields wekutsvagira nhengo dzavo rutsigiro pamberi pesarudzo dzema by-election dziri kuitwa mwedzi uno. Mutauriri waVaMwonzora, VaLloyd Damba, vanoti vanotarisira kuti vatsigiri vavo vachabuda nehuwandu hwavo kuenda kumusangano uyu, vachiti havatarisire kuti vangarambidzwa nemapurisa kuunga sezvakamboitika kuEpworth. Panyaya yekuti vanotarisira vanhu vakawanda here misangano yanga ichimboitwa naVaMwonzora yaipindwa nevanhu vashomashoma, vadamba vanoti vanhu havafanirwi kufananidza misangano yaiitirwa mudzimba nemuzvikoro nemusangano mukuru we rally, sezvo zvakatosiyana zvachose. No media source currently available 
politics	America Inobudisa Gwaro Rinoshora Kutyorwa kweKodzero dzeVanhu muZimbabwe	Bazi re America rionoona nezvekudyidzana nedzimwe nyika, re State Department, rabudisa gwaro pamusoro pekutyorwa kwekodzero dzevanhu kwarinoti kuri kuitwa nehurumende yeZimbabwe. Gwaro iri, kana kuti Zimbabwe 2020 Human Rights Report, rine mapeji makumi mana nemapfumbamwe (49), uye rinobva muongororo yakaitwa muna 2020. Bazi re State Department rinoti hurumende mu Zimbabwe inouraya vanhu pamusoro pezvamatongerwo enyika, inotsakatikisa vanhu, kutocha vanhu nekusabata vasungwa zvakanaka. Gwaro iri rinoshoravo majeri emunyika, pamwe chete nekushora mabatirwo anoitwa ngochani mu Zimbabwe. Tatadza kubata vanoona nezvekubudiswa kwemashoko, VaNick Mangwana, uye vange vasati vapindura mibvunzo yatavatumira. Asi gweta rinorwira kodzero dzevanhu, uye vari mukuru weHuman Rights Watch kuchamhembe kwe Africa, VaDewa Mavhinga, vati hurumende ye Zimbabwe haifanirwi kumirira kunzwa zvinobva kunze kwenyika, vachiti kana hurumende ikaterera pose panochema vana ve Zimbabwe, haizotyori kodzero dzavo nekuti inenge yave kuziva zvisingadiwi nevanhu. No media source currently available
politics	Nhengo dzeParamende Dzinotora Mhiko Dzichivimbisa Kushandira Zvido zveVanhu	Nhengo dzeparamende dzakakunda musarudzo dzegore rino nhasi dzatora mhiko yekutanga basa dzichivimbisa kuti dzichadzika mitemo inosimudzira magariro everuzhinji munyika pamwe nekuvandudza mitemo yese kuitira kuti ienderane nebumbiro remitemo yenyika. Nhengo zhinji dzeparamende dzaudza Studio7 kuti dzinofara chose nekusarudzwa kupinda mudare reparamende uye dzavimbisa kuti dzichaita zvese zvadzaivimbisa vanhu. Mumiri weMazowe South muNational Assembly, VaFortune Chasi veZanu PF, vati shuviro yavo ndeyekuti mitemo yese ivandudzwe kuitira kuti ienderane nebumbiro remitemo. Mumiri weMt Pleasant, VaSamuel Banda veMDC Alliance, vatiwo nyika inofanira kuva nemitemo inobata vanhu vese zvakaenzana zvisine kuti munhu ndewebato ripi. Mumiri weHarare West vari nhengo yeMDC Alliance, Muzvare Joana Mamombe, vaudza Studio7 kuti shuviro yavo ndeyekuti nhengo dzeparamende kubva kumapato ese, dzishande pamwe mukudzika mitemo nekuita basa rinobatsira mwana wese weZimbabwe. Mumiriri weGokwe-Nembudziya muNational Assembly, VaJustice Mayor Wadyajena veZanu PF, vaudza Studio7 kuti vanoda kushanda vasingatyityidzirwe nemakurukota ehurumende sezvaiitika muparamende yapfuura. Nhengo yeZanu PF, VaJoseph Chinotimba vekuBuhera South, vanoti vachashanda zvakasimbamukusimudzira vanhu vemudunhu ravo uye vatiwo vanoda kuti Studio7 ichitanga kutepfunyura iri muZimbabwe. Mumiri weGutu North, Amai Yeukai SimbanegaviveZanu PF, vaudza Studio 7 kuti vachaedza pese pavanongona napo kuti vanhu vemunzvimbo yavo vawane mabasa. Paramende yagara ichionekwa seisina simba uye ichimanikidzwa kuitwa zvese zvese nemutungamiriri wenyika kana makurukota ake. Asi VaSettlement Chikwinyawa veMDC Alliance vachimirira Mbizo vati izvi hazvisi kuzoitika rwendo rwuno. Munyori weparamende, VaKennedy Chokuda, vagadza nhengo dzese mazana maviri nemakumi manomwe dzedare reNational Assembly nenhengo makumi masere dzeseneti. Mutungamiri wenyika, VaEmmerson MNangagwa, vanotarisirwa kudomwa nhengo shanu kudare reseneti uye svondo rapfuura vakatodoma vatevedzeri vavo vaviri zvinoreva kuti vasarirwa kudoma nhengo nhatu chete. Matare maviri eparamende aya achagara svondo rinouya kuti asarudze mutauriri weNational Assembly pamwe nemutungamiri wedare reSenate. Pane nzvimbo dzinodarika makumi matatu dzeNational Assembly dziri kupikiswa neMDC Alliance mudare reElectoral Court, zvekuti vari kupikisa ava vakabudirira, vamwe vatoreswa mhiko nhasi vanorasikirwa nenzvimbo dzavo mudare iri, vanenge vanzi vakunda vachitoreswa mhiko yekuti vave nhengo dzedare iri. No media source currently available 
sports	HATITYE SRI LANKA: GEMS	ari kuLIVERPOOL, England naAbel Ndooka ari muHARARE KAPUTENI wechikwata chenyika chenetball chemaGems — Perpetual Siyachitema — anoti vacharwa semvumba uye vanoda kusimudzira mureza weZimbabwe kumakwishu eVitality Netball World Cup ayo ari kuitirwa kuLiverpool, kuEngland.   Achitaura neKwayedza, Siyachitema anoti maGems achatamba nemwoyo wose kuti vagohwina mitambo yavo vagopedza vari pakati pezvikwata zvikuru zviri kumakwishu aya.   MaGems ari muboka reGroup A umo achasangana nezvikwata zvinoti Australia — iyo inove shasha ine mukombe wenetball — Sri Lanka neNorthen Ireland.   Mutambo wekutanga wechikwata chenyika ichi uriko musi weChishanu chino apo chichasangana neSri Lanka kunhandare yeM&S Bank Arena kuLiverpool Court Two.   Mushure mezvo, maGems achazosangana neAustralia musi weMugovera ozopedzisira neNorthen Ireland musi weSvondo.   Siyachitema anoti kubva zvavakasvika kuEngland, vange vachiongorora mitambo yeSri Lanka iyo yavachasangana navo mumutambo wekutanga ndokuona kuti vatambi vayo varefu zvikuru kusiyana navo sezvo vakati pfupikei.   “Takaongorora chikwata cheSri Lanka, chine vatambi varefu zvikuru kudarika isu asi murairidzi wedu akatsvaga nzira dzekuti tinogona kuvakunda sei.   “Zvekureba kwavo hatisi kuzozvitarisa uye hazvireve kuti vachatikunda, isu ticharwa semvumba mumutambo uyu,” anodaro Siyachitema.   Anoenderera mberi achiti, “Isu senyika pasi rese tiri pechi13 pakutamba netball saka kumakwishu eVitality Netball World Cup tiri kuda kurwa zvakasimba totamba sechikwata kuti tirpedze tiri mutop 8.”   Achitaura pamusoro perutsigiro rwavakawana kubva kumakambani akasiyana anosanganisira Simbisa Brands, Econet, National Foods nemamwe, Siyachitema anoti zvakavasimudzira morari yavo uye zvave kuvatuma kuti vashande nesimba kumakwishu aya.   “Tinotenda zvikuru makambani ese akatibatsira kuti rwendo rwedu rureruke kuenda kumakwishu aya, zvaisava nyore kudai vasipo saka tinotenda zvikuru.   “Rutsigiro rwatawana rwaunza mufaro kwatiri isu vanasikana veZimbabwe uye zvave kutituma kuti titambe nesimba kumakwishu aya,” anodaro Siyachitema.   Pazvikwata zvese zvemuAfrica, maGems ari kumakwishu aya nezvimwe zvikwata zvinoti South Africa, Uganda neMalawi.   Mutungamiri weZimbabwe Netball Association, Leticia Chipandu, anoti vasikana vemaGems vacharwa vamire mumitambo yavo.   Kubva kare, zvikwata zvizhinji zvaikwikwidza kumakwishu epasi rose akasiyana hazvina kumbobvira zvauya nemukombe izvo zvakapedzisira kuitwa nechikwata chemaGolden Girls icho chakahwina menduru yegoridhe kumaOlympics mugore ra1980.   Asi, Chipandu anoti rwendo rwuno zviri kuzoshanduka.   “Chandinovimbisa ndechekuti hatisi kungoburitswa mumutambo uyu uchangotanga, izvo kwete bodo.   “Vasikana vachatamba kusvika kumagumo uye ndinokuvimbisai kuti tichaunza mufaro mukuru kunyika yedu kubva kumakwishu aya,” anodaro Chipandu.
sports	Hatina chekutaura: Zifa	  MUTAURIRI weZimbabwe Football Association – Xolisani Gwesela – anoti havana chekutaura zvichitevera kumbomiswa basa kwaitwa vatungamiri veZifa neSports and Recreation Commission (SRC) nhasi.   Achibvunzwa neKwayedza kuti Zifa inoti kudii nedanho ratorwa neSRC, Gwesela anoti, “Handikwanise kupindura mubvunzo iwoyo, kana muchida kuziva zvakawanda taurai neSRC mubvunze zvose vanokubatsirai.”   Nhasi mangwanani SRC yazivisa nezvekumisa kwayaita basa bhodhi reZifa nekuda kwezvikonzero zvakawanda izvo iri kupomera sangano renhabvu iro rinotungamirirwa naFelton Kamambo.   Zvimwe zvezvikonzero zvamisirwa Zifa basa zvinosanganisira kusashandisa nemazvo mari yeveruzhinji pamwe nekutadza kupa umboo hwekuti mari iyi yakashandiswei, kutumira zvikwata zvenyika kunokwikwidza kumitambo yakasiyana kunze zvisina kupihwa mvumo sezvinodiwa pasi pemutemo wekurwisa denda reCovid-19 uye mashoko ekushungurudzwa kwevaridzi vepembe vechidzimai.   Nyika yamirira kuona kuti sangano reFifa richatora matanho api kuZimbabwe sezvo isingatendere kuti hurumende dzipindire munyaya dzenhabvu.
sports	Highlanders Yopemberera Kusvitsa Makore Makumi Mapfumbamwe	Pamusoro pezvo kuchave nemabiko ekupembera kusvitsa makore makumi mapfumbamwe kwechikwata cheHighlanders uko mukuru wacho, VaNadumiso Gumede, vakavimbisa mumimhanzi pamwe nenhabvu zvepamusoro soro muBarbourfields Stadium neMugovera. Vatsigiri venhabvu vatarisana nemabiko anofadza mukupera kwesvondo. Kubva kumitambo yemuAfrica kusvika kumakwikwi eZimbabwe National Army Charity Challenge, kuchave nemachikichori enhabvu ayo anga achingotaurwa nezvawo svondo rese. Pamusoro pezvo kuchave nemabiko ekupembera kusvitsa makore makumi mapfumbamwe kwechikwata cheHighlanders uko mukuru wacho, VaNadumiso Gumede, vakavimbisa mumimhanzi pamwe nenhabvu zvepamusoro soro muBarbourfields Stadium neMugovera. No media source currently available Asi mutambo uri pamuromo pevazhinji ndeuyo uri kuSouth Africa apo chikwata cheChicken Inn chiri kutarisira kudimbura muswe chikwata chemaBrazilains icho chiri kuparadza zvimwe zvikwata. Mutambi ane mukurmbira muZimbabwe, asi achitambira Memelodi Sundowns, Khama Billiart, achenge ari mumutambo uyu kunyange hazvo asina kupinda mune wekutanga nekukuvara. Chicken Inn yakakuanda 1-0 mumutambo iwoyu asi muteveri wenhabvu, VaLesvison Ndudzi, vanoti ikozvino maGamecocks anofanira kungwarira Billiart Vachitarisa matambiro akaita maGamecocks mumutambo wekutanga, muongorori wezvemitambo ane mukurumbira, VaAndrew Rwodzi, vanoti havasi kunyanyotyira Chicken Inn. Vatsigiri vechikwata cheHighlanders vanogara muSouth Africa vanosvika zviuru zviviri vavimbisa kuti vachange vari munhandare vachikuzirira Chicken Inn. Chimwe chikwata chemuZimbabwe cheHarare City chiri kuMadagascar uko chiri kusangana neAS Adema kwete muCaf Champions League, asi muCaf Confederation Cup. Harare City iri kutingamira 3-2 kubva mumutambo wekutanga zvekuti murairidzi wechikwata ichi, Taurai Mangwiro, anoti haasi kuona vachinetseka kukunda mumutambo wechipiri uyu. Mutambo wekugumisira uchange uri muRufaro Stadium umo Dynamos iri kusangana neZPC Kariba mumutambo wekota fainari yeZimbabwe National Army Charity Challenge. Kunyange hazvo mune manyukunyuku muchikwata ichi, chikwata ichi change chichingotamba mumutambo wehushamwari zvekuti uyu ndiwo mutambo ucharatudza kusimba kwacho. Mutambo uyu wauya mumusha macho musina kumira zvakanaka mushure mekunge murairdzi wacho, Jorge Silva wekuBrazil, nezuro akarova mutori wemifananidzo yepaterevhizheni yeZimbabwe Braodcasting Corporation. Svondo rapera, Silva zvekare akakandirana makobvu nematete nemurairdzi wevabati vepagedhe wechikwata ichi, Gif Muzadzi, izvo zvave kuitisa mibvunzo mumabatiro ebasa rake. Asi vatsigiri venhabvu vari kutarisira kuti chikwata cheChicken Inn pamwe necheHarare City zvichavasiya vachipemberera pachapera mitambo yavo.
sports	FC Platinum Yokurudzirwa Kukunda Mitambo yepaMusha Kuti Ibudirire muMakwikwi eCaf Champions League	Chikwata cheFC Platinum chirikuvhura makundano enhabvu egore rino asi paine mibvunzo. Vanotevera mutambo wenhabvu havasi kugutsikana nematambiro arikuita FC Platinum pamusha payo mumitambo yeCaf Champions League vakatarisana nemutambo mukuru neOrlando Pirates yekuSouth Africa iyo yakatora mukombe uyu muna 1995. Nhoroondo yenhabvu muAfrica inotaura kuti zvikwata zvinokunda nemutsindo pamusha ndizvo zvinowanzoenderera mberi nemakundano asi matambiro eKugona Kunenge Kudada muMandava Stadium asimudza mibvunzo mumukana wavo wekusvika kuma kota fainari. FC Platinum yakatatarika zvinotyisa neCnaps yekuMadagascar ndokuzokunda 1-0 mumutambo uyo vaitarisirwa kukanda zvibodzwa pamadiro, ndokuzoita zvekare mangange 0-0 ne Otoyo Oho yekuCongo. Muteveri wenhabvu VaFrancis Mwendamberi vanoti Kugona Kunenge Kudada inofanira kuwedzera mwando pamatambiro ayo pamusha kana ichida kubudirira mumakwikwi aya. Pamusoro peOrlando Pirates, FC Platinum iri mugungano rimwechete ne Esperance yekuTunisia iyo ine mukombe uyu pamwe ne Horoya yeku Guinea. Zvikwata zviviri zvinopedza zviri pamusoro mugungano iri ndizvo zvinoenderera mberi nemakwikwi aya. Muteveri wechikwata cheDynamos VaObert Masvotore vanoti FC Platinum isatarise mazita kana mukurumbira une zvikwata zvavari kusangana nazvo. Mumwe muteveri wemutambo uyu VaTatenda Makazhu ndivo vanofunga kuti Kugona Kunenge Kudada inokwanisa kusvika mufainari yemakundano aya. Asi murairidzi wePirates Milutin Sredojevic audza mapepanhau ekuSouth Africa kuti ari kutya kutamba nechikwata cheFC Platinum nenyaya yekuti chikwata chitsva mumakundano aya uye ati anoremekedza murairidzi wacho Norman Mapeza zvakanyanya. Ati sezvo Pirates iri kutamba neFC Platinum mumutambo wekutanga kuMandava Stadium kuZvishavane, zvinonetsa zvikuru kuenda iko nemugwagwa. Asi Pirates iri kubheja kuti inosimudza mukomb weChampions League kechipiri munhoroondo yayo. Asi FC Platinum ichange isina mutambi akatamba zvinonwisa mvura mwaka uno kana kuti Soccer Star of the Year, Rodwell Chinyengetere, uyo ave kuenda kunotambira Baroka FC ku South Africa naWinston Mhango uyo arikuenda kuSouth Africa zvekare. Kugona Kuenge Kudada irikutarisira kusvika kana kudarika chidanho chakasvikwa neDynamos iyo yakasvika mufainari yeCaf Champions League muna 1998 nemuma semi finari muna 2008. No media source currently available `   
sports	‘Squad yakanaka asi. . .’	SHASHA dzakambonetsa dzichitambira maWarriors pamwe nevaongorori vemutambo uyu vanoti chikwata chaSunday ‘Mhofu’ Chidzambwa icho chakasarudzwa kuti chinomirira nyika kumutambo weAfrica Cup of Nations chakanaka kunyangwe zvazvo vamwe vatambi vakaita saWillard Katsande naCosta Nhamoinesu vaifanira kuvewo muchikwata ichi.   Svondo rino, Mhofu akadoma vatambi 34 avo vachapinda mukembi umo vachatanga gadziriro dzekuenda kumakwishu aya. Mutambo uyu uri kutanga nemusi wa11 Chikumi apo Zimbabwe ichatamba neEgypt, kuCairo.   Lazarus Muhoni – uyo akanwisa chibodzwa chakaendesa maWarriors kumakwishu ekutanga eAFCON mugore ra2004 kuTunisia – anoti chikwata ichi chakanakisa zvikuru asi Mhofu angadai akashevedzawo Katsande sezvo ruzivo rwake rwenhabvu rwaizobatsira zvikuru mumutambo uyu.   Katsande ndiye aive kaputeni wemaWarriors kuAFCON yakaitirwa kuGabon uye kugumurwa kwakaita chikwata ichi akabva asendeka shangu dzake achiti anoda kupa vechidiki mukana wekuti vatambewo. Asi pakurwira kuenda kumakwishu egore rino, akamboshevedzwa kamwechete naChidzambwa apo maWarriors akaita mangange 1-1 neDemocratic Republic of Congo.   Muhoni anoti Katsande aigona kushanda basa guru pakumaka Mohamed Salah weEgypt zvekuti aimushaisa mukana wekuita zvidobi-dobi zvake apo zvikwata zviviri izvi zvichasangana.   “Willard Katsande ange achidiwa muchikwata ichi nekuti ndiye ega kubva muZimbabwe akasimba bhonzo uye ane ruzivo rwemutambo uyu sezvo akamboenda kuAFCON kare. Mwedzi yadarika, ange achitamba zvinonwisa mvura kuKaizer Chiefs kwake kuSouth Africa saka anokodzera kuve ari muchikwata ichi. Apa tichitarisa mitambo hedu, haina kuchipa nekuti tiri kusangana neshasha chaidzo dzakaita saMohamed Salah. Katsande ndipo paaigona kushanda basa guru kumunyararidza nekuti Katsande haakusiye uchienda,” anodaro.   Anoti vamwe vatambi vari muchikwata ichi vakaita saThabani Kamusoko naDanny Phiri – avo vakasarudzwa kuti vatambe pachinzvimbo chaKatsande – vanogona kubata basa sebasa.   “Asi tichitarisa hedu vamwe vatambi varimo vanofadza zvavo vakaita saThabani Kamusoko uyo ari kutambira kuDRC kana Danny Phiri. Kamusoko ini ndinomufarira, kuDRC ange achitamba nhabvu inonwisa mvura uye muviri wake mukuru ndewenhabvu chaiwo. Zvikwata zvatinenge tichisangana nazvo zvine vatambi vakuru saka tinofanirwawo kuita vedu vakakura kuti zvitibatsire pakuhwina mabhora,” anodaro Muhoni.   Shasha yekuongorora nhabvu Charles “CNN” Mabika anorumbidza chikwata ichi achiti chakagona kubatanidzwa sezvo chiine vechidiki pamwe nevamwe vave nenguva ndefu vachitamba.   Asi, anoti Mhofu angadai akashevedza Nhamoinesu anove mumwe wevatambi vemaWarriors vakuru vane ruzivo rwakanyanya rwenhabvu sezvo ave nemakore akawanda achitambira kuEurope.   Masvondo adarika, Nhamoinesu akabuda pachena kuti asendeka kutambira maWarriors, asi Mabika anoti Mhofu aifanirwa kugara pasi naye omuudza kuti anoda kumutambisa nekuda kweruzivo rwake rwaanarwo rwenhabvu.   “Chikwata chakabatana nekuti chine vechidiki nevakuru, zvinove zvatinoda asi Costa Nhamoinesu ange achidiwa. Nhamoinesu anodirwa ruzivo rwake uye rwaishanda apa nekuti mitambo yedu haina kuchipa. Ndiye wandinoona aigona kudzikamisa vechidiki munhandare kana chabvondoka,” anodaro Mabika.   Aimbove mubati wepagedhi wemaWarriors neDynamos, Japhet ‘ShortCat’ Mparutsa anoti nguva ino ndiyo yekuvaka chikwata chemaWarriors chichazonetsa makore mashanu kana gumi anotevera.   “Tinofanirwa kutarira kumberi kune remangwana redu, tovaka chikwata icho chichatibatira basa kwemakore mashanu kusvika gumi anotevera.   “Dai ndirini ndiri panyanga, ndaitumira vechidiki vane makore ari pasi pe20 ne23 okuberekwa, tovasanganisa nevashanu kana vatanhatu vagara vachitamba muchikwata ichi kuti vabatsire vechidiki avo vanenge vasarudzwa,” anodaro ShortCat.
