category	headline	text
health	Vanhu Vashanu Vopora Kubva kuCoronavirus muBulawayo	Bazi rezvehutano rinoti huwandu hwevanhu vabatwa nechirwere checoronavirus muZimbabwe hwasvika pamakumi mashanu nevatanhatu kuti 56. Asi vamwe vanhu vashanu kuBulawayo vapora kubva kuhutachiona uhu zvichireva kuti munyika yose vanhu makumi maviri nevatu vapora. Vanhu vafa vachiri vana. Vanhu vari kurwara makumi maviri nevapfumbamwe kana kuti 29. Asi nyanzvi munyaya dzeezvehutano dziri kuyambira kuti kushaikwa kwezvikwanisiro zvekuvheneka vanhu vane chirwere ichi kana kuti matest kits kunoreva kuti vanhu vanoona kunge vari kuparadzira chirwere ichi vasingazive nekuti kue vamwe vanhu vanogona kunge vasingakosore kana kupisa muviri asi vachitapurira chirwere. Gurukuta rinoona nezvehutano Doctor Obadiah Moyo vakatenda kuti nyika yave kupererwa nezvekuvheneka vanhu. Vamwe vakabva kunze kwenyika vachimbochengetwa munzvimbo dzakasiyana siyana vanoti vave kunzi vabhadhare mari dzinodarika madhora makumi matanhatu nemashanu ekuAmerica kuti vavhenekwe hutachiona uhu. Asi munyori mukuru mubazi rezvekuburitswa kwemashoko VaNick Mangwana vanyora padandemutande ravo reTwitter kuti hurumende haibhadharose vanhu kunze kwekunga huri hurongwa hwavo vega. Mukuru musangano reCommunity Working Group on Health VaItai Rusike vanoti danho rehurumende rekuti vanhu vagare mudzimba pasina guva yakatarwa harisi kushanda. Zvichakadaro, mashoko atumirwa Studio 7 neAfrican Union achibva kuAfrica Centers for Disease Control and Prevention anoratidza kuti vanhu vanodarika zvuru zana kana kuti 100 000 vabatwa nechirwere checoronavirus muAfrica uye vashaya vadarika zvuru zvitatu nemazana maviri anemakumi mana nevatanhatu kana kuti 3.246. Vapora vanodarika zvuru zvina nezviviri kana kuti 42, 000 Huwandu hwevanhu vabatwa nechirwere checoronavirus pasi rose hwadarika mamiriyoni mashanu nezvuru mazana matatu kana kuti 5, 3 million. Johns Hopkins University yemuamerica iyo iri kuongorora kupararira kwechirwere ichi pasi rose inoti muAmerica ndimo mune vanhu vakawandisa vabatwa nechirwere ichi vadarika miriyoni imwe chete nezvuru mazana matanhatu kana kuti 1,6 million. Vanhu vafa muAmerica vave kuda kusvika pazvuru zana kana kuti 100 000. Pasi rose vanhu vafa nechirwere ichi vanodarika zvuru mazana matatu 300 000 asi vapora vachidarika mamiriyoni maviri kana kuti 2 million. No media source currently available 
health	Vanhu Gumi neVashanu (15) Vofa neCovid-19 neMugovera	Vanhu gumi nevashanu kana kuti 15 vakafa nechirwere cheCovid-19 munyika neMugovera vamwe mazana masere nenakumi matatu nevapfumbamwe kana kuti 839 vakabatwa nechirwere ichi. Vanhu vafa nechirwere ichi kubva zvachatanga kupararira vave mazana mana nemakumu masere nevatatu kana kuti 483. Vanhu vakabatwa nechirwere ichi kubva zvachatanga kuparira gore rapera vave zvuru makumi maviri nemazana mana ane makumi mapfumbamwe nemapfumbamwe kana kuti 20, 499. Vanhu vapora kubva kuchirwere ichi vave zviuru gumi bezviviri zvine mazana mana nemakumi matatu nevapfumbamwe kana kuti 12, 439 zvichitevera kupora kwevanhu mazana maviri nemamakumi mashanu nevashanu nezuro. Vanhu vachiri kurwara vanosvika zvuru zvinomwe nemazana mashanu ane makumi manomwe nevanomwe kana kuti 7, 577. Kunyangwe muHarare nemuBulawayo muri imo mune vanhu vakawandisa vari kurwara, huwandu hwevanhu vabatwa nechirwere ichi mumatunhu ose hwawedzera zvave kutyisa kana nyanzvi munyaya dzezvehutano. Mukuru mubazi rezvirwere zvekutapuriranwa Dr Portia Manangazira vanoti svondo rino hurumende iri kutarisira ongororo inobuditsa pachena kuti kufa nekubatwa kwevanhu nechirwere ichi kuri kukonzerwa nekamwe kamhando katsva kechirwere ichi kakabatwa kuSouth Africa neBritain uye kanzoni kanopararira zvakanyanya kana muvana. Zvichakadaro, mashoko atumirwa Studio 7 neAfrican Union achibva kuAfrica Centers for Disease Control and Prevention anoratidza kuti vanhu vanodarika mamiriyoni matatu kana kuti 3 million vabatwa nechirwere cheCovid-19 muAfrica. Vanhu vafa vasvika zviuru makumi manomwe nemaviri zvine zana nemakumi maviri nerimwe kana kuti 72,121. Vapora vadarika mamiriyoni maviri nezvuru mazana mana kana kuti 2,4 million. South Africa ndiyo ine vanhu vakawandisa vabatwa nekufa nechirwere ichi muAfrica. Dunhu reSADC ndirozve rine vanhu vakawandisa vabatwa nechirwere ichi vadarika miriyoni imwe chete nezviuru mazana matatu kana kuti 1,3 million. Huwandu hwevanhu vabatwa nechirwere checoronavirus pasi rose hwadarika mamiriyoni makumi masere nemapfumbamwe ane zviuru mazana manomwe kana kuti 89, 7 million. Johns Hopkins University yemuAmerica iyo iri kuongorora kupararira kwechirwere ichi pasi rose inoti muAmerica ndimo mune vanhu vakawandisa vabatwa nekufa nechirwere ichi. Vafa muAmerica vanodarika zvuru mazana matatu nemakumi manomwe nemaviri kana kuti 372, 000, vabatwa nechirwere ichi vachidarika mamiriyoni makumi maviri nemaviri kana kuti 22 miillion. Pasi rose, vanhu vafa nechirwere ichi vanodarika miriyoni imwe chete nezviuru mazana mapfumbamwe kana kuti 1, 9 million. Asi vapora pasi rose vapora vachidarika mamiriyoni makumi mana nemapfumbamwe ane zviuru zvisere kana kuti 49, 8 million.
health	Musangano weInternational AIDS Conference Wotanga muSouth Africa	Musangano wemazuva mashanu weInternational Aids Conference wakatanga muDurban South Africane musi weMuvhuro uye uchapera nemusi weChishanu. Musangano uyu uri kuzeya nyaya dzekudzivirira kupararira kwechirwere cheHIV/AIDS uye kuti potsvagwa sei mari yekuita izvi. Mutevedzeri wemutungamiri wenyika yeSouth Africa VaCyril Ramaphosa ndivo vavhura musangano uyu zviri pamutemo. VaRamaphosa vakurudzira nyika dzepasi rino nemasangano akazvipira kuti vabatane mukurwisa denda iri. Vamwe vanyarikani vari pamusangani uyu vanosanganisa munyori mukuru weUnited Nation VaBan Ki Moon, vatungamiri venyika dzemuAfrica, muimbi Elton John uye Nevanzi wamambo kana kuti Prince Harry vekuBritain. Musangano uyu wakarongwa nesangano reInternational Aids Society uye unounza pamwe chete nyanzvi dzinosvika zviuru gumi nenomwe kubva kunyika dzose dzepasi rino. Nyanzvi idzi dzinenge dzichiisa misoro pamwe chete kuti dzibatsirane kurwisa denda iri iro rauraya vanhu vanodarika mamiriyoni makumi matatu mumakore makumi matatu nemashanu. Vari kutungamira Zimbabwe kumusangano uyu igurukota rinoona nezvehutano Dr David Parirenyatwa avo vanoti Zimbabwe iri kuda kuvhara maburi ose angaite kuti vanhu vatsva vatapurirwe chirwere cheHIV. Zvimwe zvizvarwa zveZimbabwe zviri kumusangano uyu zvinosanganisirawo VaDaniel Molokele vanova mukuru wesangano reAIDS Accountability International avo vanoti Zimbabwe ichabatsirikana nekuve pamusangano uyu. Mashoko aya atsinhirwawo nasachigaro wesangano reZimbabwe Network for Positive Women Amai Martha Tolana vati kunze kwekunzwa zviri kuitwa nevamwe, nyika ichagovawo zvairi kuita. Sangano reUnited Nations rinoti rinoda kupedza mukondombera panosvika gore ra2030 uye panguva imwe cheteyo richiwanirawo vanhu mushonga. Asi UN inoti pachine mutambo sezvo paine vanhu vanodarika mamiriyoni makumi matatu vari kurarama nehutachiona pasi rose, vakawanda vari muAfrica. Vanhu vakawanda vanonziwo vari kutapurirwa chirwere ichi zvikuru kuNorth Africa, Middle East nekuRussia. KuRussia kunonzi nyaya iri kupa kuti chirwere chipararire kuramba kutambira nyaya dzechingochani. Asi vakawanda vanoita zvechingochani ava vanonzi vari kubatwa nechirwere ichi zvakanyanya. VaMolokele vanoti Zimbabwe inarowo dambudziko rekusada kupinza ngochani muzvirongwa zvayo. Imwe nyaya iri kupa kuti kurwisa chirwere ichi kunetse inyaya yekuti nyika dzemuAfrica nevanobatsira vave kusunga homwe. Muna Kubvumbi 2001 nyika dzemuAfrica dzakatenderana kuAbuja, Nigeria kuti mumabhajeti adzo dziise mari inosvika zvikamu gumi nezvishanu kubva muzana kunyaya dzezvehutano. Asi zvinonzi nyika imwe chete chete ndiyo yakwanisa kuzadzikisa zvido zveAbuja Declaration. VaMolokela vanoti izvi zvapa kuti kurwisa denda iri kunetse. Amai Martha Tolana vanotendawo kuti kushaya mari kuri kupa kupa kuti zvinhu zvikone n’anga murapwa achida. Kutapuriranwa kwechirwere muZimbabwe kwakadzika kubva pazvikamu gumi kubva muzana kusvika pazvikamu gumi nezvishanu kubva muzana. Asi zvinhu hazvina kumira zvakanaka sezvo Zimbabwe isina mari yakakwana yekubatsira vanorarama nehutachiona hweHIV/AIDS. Zimbabwe iri pachidanho chechishanu panyika dziri pamusoro soro muAfrica pachitariswa nyaya dzekupararira kwemukondombera. Vanhu vanosvika miriyoni imwe chete nezviuru mazana mana vari kurarama nehutachiona muZimbabwe. No media source currently available 
health	Sangano reSACU Rowanisa Nhengo Dzaro muAmerica Ruzivo Pamusoro peCovid-19	Sangano rinomirirra zvizvarwa zvekuchamhembe kweAfrica zvinogara munharaunda yeD.C, Maryland neVirginia, reSouthern African Community USA, nemusi weSvondo rakakokera hurukuro padandemutande pamusoro pedenda reCovid-19 senzira yekuti veruzhinji vanzwisise pamusoro pedenda iri uye kuti ringabatwa sei. Nhengo yebhodhi reSACU vachiona nezvekufambiswa kwemabasa musangano iri, Muzvare Omega Tawonezvi, vanoti sangano ravo rakatora danho iri kuitira kuti veruzhinji vawane ruzivo rwuzere pamusoro pedenda reCovid-19, iro rashungurudza pasi rose. Muzvare Tawonezvi vanoti kuti vanhu vanzwisise kukosha kwenzira dzekudzvirira nadzo pamwe nekurapa denda iri, vakakoka nyanzvi mbiri dzinoti chiremba vari nyanzvi yemishonga yechirungu Dr. Bukhosi Dube vanove chizvarwa chekuZimbabwe, pamwe nemumwe godobori wemishonga yechivanhu anobva kuSouth Africa kuti vatsanangurire veruzhinji pamwe nekupindura mibvunzo yaive nevanhu. Vamwe vakataurawo pamusangano uyu vanhu vaakapona kubva kudenda iri avo vakagoverawo kune vamwe nzira dzavakashandisa mukurwisana nedenda reCovid-19. Sangano reSouthern African Community USA rinoshandawo nemakanzuru pamwe nehurumende dzematunhu mukubatsira zvizvarwa zvekuAfrica muzvirongwa zvakasiyanasiyana zvinosanganisira zvehutano nezvehupfumi. Muzvare Tawonezi vanoti sangano ravo rine hurongwa hwekuita mimwe misangano nenhaurwa pamusoro pedenda reCovid-19 senzira yekupa ruzivo nedzidziso kunhengo dzavo. No media source currently available 
health	Vanhu Voshushikana neKuwanda kweVanhu Vari Kubatwa neCovid-19 Munyika	Vanhu vakawanda munyika vari kushushikana zvikuru nekukwira kuri kuita huwandu hwevanhu vari kubatwa nechirwere cheCovid-19. Vanhu vakawanda vataura neStuduio7 kuChiredzi vanoti huwandu huri kubudiswa hwevanhu vari kubatwa neCovid-19 kwemazuva mana apfuura huri kuvatyisa sezvo guta iri raramba riri roga rine vanhu vakawanda vari kubatwa nechirwere ichi zvichienzaniswa nemamwe maguta mudunhu rose reMasvingo. Dzimwe nzvimbo mudunhu reMasvingo dziri kubuda dzisina kana munhu\nmumwe chete anobatwa nechirwere ichi panoongororwa vanhu zuva nezuva. Musi wechipiri 8 Chikumi pavanhu gumi nemumwe vakawanikwa vaine\nchirwere ichi mudunhu rose reMasvingo, vapfumbamwe vaiva vekuChiredzi\nvaviri vari vemudhorobha reMasvingo. Musi weChitatu 9 Chikumi, pavanhu gumi nevapfumbamwe vakabatwa neCovid-19 mudunhu rose, vese vaiva vekuChiredzi uye nezuro musi wa 10 Chikumi, vanhu vapfumbamwe vakabatwa nechirwere ichi vose ndeve kuChiredzi.\n\nMumwe mugari wemumusha weTsvovani, VaMalcom Mugodzwa, vanoti vave kutyira hupenyu hwavo.\n\nMumwewo mugari wemumusha wekwa Zava, VaTiyani Chauke, vanofunga kuti guta ravo riri pedyo nemazambuko ekuenda kunyika dze South Africa neMozambique uko vagari vanobira zvisiri pamutemo nekudaro vanogona\nkuuya nechirwere ichi.\n\nIzvi zvatsigirwawo naMuzvare Nyasha Sigauke vachiti ivo hurumende\ninofanira kuona kuti vanochengetedza mitemo vapinda mumisha\nyemudhorobah iri kuitirakuti vanhu vatevedzere zvisungo zvekuti chirwere\nichi chaisapararire.\n\nHurumende yati iri kushushikanawo nekukwira kuri kuita chirwere ichi\nmuChiredzi kunyange hazvo kusati kwave nemunhu arasikirwa nehupenyu.\n\nMukuru webasa mubazi rezvehutano muMasvingo, Dr Amedus Shamu, vanoti hurumende iri kuita tsvakurudzo yekuti ione kuti chi chiri kukonzera kukwira kwechirwere ichi muChiredzi. Asi mutauriri wekomiti yeCovid-19 Task Force muMasvingo, VaRodgers Irimayi, vati kukwira uku kuri kukonzerwa nevanhu vari kubva kwakasiyana siyana vachinotsvaga mabasa ekukohwa nzimbe muminda yeTongaart Hullert nevamwe varimi. Hurumende yakazivisa nezuro kuti vanhu vana vakafa nechirwere cheCovid-19 munyika yese, uye vanhu makumi matanhatu nevana vakabatwa nechirwere ichi munyika. Vanhu vabatwa nechirwere munyika yose vave zviuru makumi matatu\nnezvipfumbamwe nemazana mana ane makumi mapfumbamwe nevatanhatu, 39 496. Vanhu vafa nechirwere ichi vava chiuru chimwe chete nemazana matanhatu nemakumi maviri nevatanhatu, 1 626. Vanhu mazana mashanu nemakumi matatu nevaviri vakaibawa nhomba\nyekutanga nezuro izvo zvakasvitsa huwandu hwevabaiwa nhomba yekutanga pamazana matanhatu nemakumi mapfumbamwe ezviuru nemazana mana nemakumi mashanu nevavviri 690 452. Vanhu zviuru zvina nemazana mapfumbamwe nemamkumi mapfumbamwe nemumwe chete 4 991 vakabaiwa homba yepiri nezuro, izvo zvakasvitsa\nvanhu vabaiwa nhomba yepiiri pa zviuru mazana matatu nemakumi mapfumambawe nezvipfumamwe nemakumi mashanu nevana, 399 054. Zimbabwe inoti ine hurongwa hwekubaya vanhu vanosvika mamiriyoni gumi, kana kuti zvikamu makumi matanhatu kubva muzana, 60%,\nzvevanhu vari munyika senzira yekudzivirira kupararira kwechirwere\ncheCovid-19. Kunyange hazvo Zimbabwe iine chirongwa ichi, nyanzvi munyaya dzehutano dzinoti kubaya vanhu mamiriyoni gumi kuchanetsa sezvo vanhu vakawanda vari kutadza kubayiwa nhomba yekutanga munzvimbo dzakawanda, sezvo nhomba idzi dziri kushaikwa mumatunhu akawanda munyika. Zvichakadaro, hurumende yeAmerica yazivisa kuti ichabatsira Zimbabwe nemari yekurwisa denda reCovid-19 inotangira pamamiriyoni makumi manomwe nemashanu emadhora kusvika pazana nemakumi\nmashanu emamiriyoni emadhora ekuAmerica. No media source currently available 
health	Vana Chiremba Vanoti Havasi Kuzoita Basa Kusvika Zvinonetsa Zvagadziriswa	Vana chiremba vanoti zvinhu hazvina kumira zvakanaka muzvipatara huye havasi kuzodzokera kumabasa kusvika hurumende yagadzirisa zvichemo zvavo. Vana chiremba vaudza vatori venhau kuti zvinovasuwisa zvakanyanya kuti vasvitsa mazuva gumi nemaviri vasiri kuenda kubasa uku hurumende isiri kumboedza kugadzirisa zvichemo zvavo. Mutungamiriri weZimbabwe Hospital Doctor’s Association, Dr Elias Muzoremba, vati vanoshungurudzika zvikuru vachishanda muzvipatara zvisina zvikwanisiro zvakakwana. Vatiwo muzvipatara zvehurumende hamuna mishonga izvo zvinoita kuti kunyange vakaona varwere, havana zvavanokwanisa kuvabetsera nazvo. VaMuzoremba vatiwo vanachiremba vazhinji havasi pamabasa kunyange hazvo gurukota rezveutano, VaObadiah Moyo, vakaudza makurukota ehurumede neChipiri kuti vana chiremba vashoma ndovari kuramwa mabasa. Munyori musangano reZimbabwe Hospital Doctor’s Asssociation, VaMthabisi Anele Bhebhe, vati zvinosuwisa kuti matambudziko avari kuchema nawo vanogarotaura nezvawo gore negore asi hurumende haisi kuagadzirisa. VaBhebhe vati vana chiremba vekumatunhu vabatanawo nana chiremba vanga vari pakuramwa mabasa. VaBhebhe vatiwo hurumende inofanirwa kugadzirisa dambudziko rekushaikwa kwezvekushandisa muzvipatara pamwe nekuona kuti vanachiremba vararamawo hupenyu hwakanaka. Vana chirembawo vari kuti mari dzemihoro dzavari kuwana hadzikwani uye vanoda kuti hurumende ivabhadharewo nemari yekuAmerica. Gurukota rezveutano, VaObadiah Moyo, vakaudza vatori venhau nezuro mushure medare remakurukota ehurumende kuti havasi kuzobhadhara vana chiremba nemari yekunze. VaMoyo vakatiwo vakaita hurukuro nana chiremba uye vakati vazhinji vari kumabasa izvo zvarambwa nanachiremba. No media source currently available 
health	Vakapotsa Vafa neCovid-19 Voyambira Vanhu Kuti Vabayiwe Nhomba Nguva Ichiripo	Vamwe vanhu vakarwara nechirwere cheCovid-19 vasina kubayiwa nhomba vari kukurudzira vari kuzengurira kubayiwa kuti vaite izvi nekuti vakapotsa vaenda kwamupfiganebwe. Vaimbova mupurisa muZimbabwe Republic Police VaMalvern Mudyiwa mumwe akapona nepaburI retsono mushure mekubatwa nechirwere ichi vasina kunge vabayiwa nhomba yeCovid-19. VaMudyiwa vanoti vakatozonoponera kuchipatara cheParktowen uko vakange vopihwa mweya wekufema kwemavhiki matatu sezvo vainge vozarirwa uye vagarawo vaine chirwere cheasthma. VaMudyiwa vaendera mberi vachiti vakashamiswa apo vakapedza kugeza vakatarisa pachiringiro vakaona mufananidzo wavo wairatidza kuti vainge vasara mapfupa chete. Vamwe vakataura neStudio 7 ndiAmai Namatirai Mutemwa vanogara kuZambia vakabatwa neCovid-19 vagara vaine chirwere chemoyo. Vanoti kunyangwe vakaburitswa muchipatara vachiri kunetseka nekufema uye vakanzi nachiremba vavo kana vave nani vabayiwe nhomba yeCovid-19. Mumwe mugari wemuHarare kuTynwald North VaProvidence Moyo vanoti vakabhadhara mari yakawanda zvikuru kuti varapwe chirwere ichi vari kumba kwavo. Vanoti chirwere chavasiya vasinganyatsogone kumira kwenguva yakareba zvekuti kuti vaende kuri kubayiwa nhomba kune vanhu vakawanda zvinovanetsa. Imwe nyanzvi munyaya dzezvehutano avo varikuita ongororo yemishonga yeCovid19 Muzvare Miriam Chemhanza vanoti vakabayiwa nhomba vakatapurirwa chirwere ichi havazonyanye kurwara sevasina. Nyanzvi munayay dzezvehutano Dr Tinashe Gede vakurudzira veruzhinji kuti vabaiwe nhomba yeCovid 19 uye kuti vasateerera zvinobuda pamadandemutande zvisingabvi kunyanzvi dzehutano pamusoro penhomba dze Covid-19 sezvo vanhu vakawanda vari kupedzisira vapinda muna taisireva. Vaendera mberi vachiti panguva ino yeCovid-19, chakakosha kubaiwa nhomba yechirwere ichi nekutevedzera kurudziro yeWorld Health Organisation yekuti vanhu vapfeke mamasiki, vageze mawoko uye vagare vakataramukana kuitira kuti chirwere ichi chisapararire. Pane gwaro rakaburitswawo nehurumende rinonzi “Covid 19 Admissions and Community Deaths by Vaccination Status,” riri kutsinhirawo kuti vanhu vari kufa zvakanyanya nechirwere cheCovid 19 vanhu vasina kubaiwa nhomba. Gwaro iri rinotiwo vana vadiki vave kunyanya kubatwawo nemhando yeCovid-19 iri kutenderera munyika yeDelta variant. No media source currently available 
health	Vanhu Vakawanda Voenda Kunobayiwa Nhomba yeCovid-19 Vachibhadhara Mari	Vamwe vagari vekuMasvingo vava kuona zviri nani kuenda kunobayiwa nhomba yekudzivirira Covid-19 munzvimbo dzinobhadhariswa mari sezvo vasiri kubatsirwa munzvimbo dzinobayiwa vanhu nhomba pasina muripo. Mumwe mugari wemumusha weRujeko, VaKnowledge Matumba,vati vakandobayiwa nhomba kuchipatara chisiri chehurumende nekuti vakapedza masvondo maviri vachienda kunomira mumutstse asi vachitadza kubayiwa sezvo zvipatara zvehurumende zviri kubaya vanhu vashoma pazuva. VaMatumba vati kuzvipatara zvisiri zvehurumende hakuna mitsetse uye vanhu vanobhadhariswa mari inosvika madhora maviri ekuAmerica iyo yakatarwa nehurumende. Mumwe mugari, VaJohanes Chihwani, avo vati vakabayiwawo kuchipatara chakazvimiririra vati kunyange kuchibhadhriswa, mari yacho ishoma uye haupedzi nguva yakareba wakamirira kubayiwa. Mutauriri weZimbabwe National Family Planning Council muMasvingo, VaHebert Chikosi, vati vanhu vazhinji vari kuuya kuzobaiwa nesangano ravo senzira yekutiza mitsetse kuzvipatara zvehurumende. Chimwe chipatara chakazvimirira cheCIMAS, chiri kubayawo vanhu muMasvingo asi chinobaya nhengo dzacho dziri pachirongwa chekurapiwa chemedical Aid. Mumwe mushandi ataura ne Studio 7 paCIMAS aramba kudomwa nezita rake nekuti haabvumidzwi kutaura nevatori venhau ati nhengo dzavo zhinji dziri kubayiwa nyore dzisingabhadariswi. Muridzi weMakurira Private Hospital, Dr Phenias Makurira, vati zvipatara zvakazvimiririra zviri kubetsera hurumende chaizvo kutapudza huwandu hwevanoda kubayiwa nhomba vachiti chipatara chavo chiri kutangawo kubaya vanhu svondo rinouya. Mutauriri weCovid-19 Taskforce muMasvingo, VaRodgers Irimayi, vati hurumende inotenda kubatsirwa kwairi kuitwa nevezvipatara zvakazvimirira uye inokurudzira vanhu kuti vaende ikoko senzira yekutapudza huwandu kuzvipatara zvehurumende. Nyanzvi mune zvehutano dziri kukurudzira hurumende kuwedzera nzvimbo dzinobayiwa vanhu nhomba pamwe nekutenga nhomba dzakawanda. Nezuro vanhu makumi maviri nevaviri vakafa nechirwe che Covid-19 munyika izvo zvakasvitsa huwandu hwevanhu vanhu vafa pazviuru zvina nemazana maviri nemakumi maviri, 4 220. Vanhu mazana matatu nemakumi masere nevatanhatu, 386 vakabatwa nechirwere ichi nezuro wakare izvo zvakasvitsa huwandu hwevanhu vabatwa nechirwere ichi munyika yose pazviuru zana nemakumi maviri nezviviri nemazana maviri nemakumi masere nevasere 122 288. Vanhu vabayiwa nhoba yekutanga munyika vave mamiriyoni maviri nezviuru mazana maviri nemakumi manonwe nechimwe nemazana manomwe nemakumi maviri nevapfumbamwe, 2 271 729. Vabiawa nhomba yepiri vave miriyoni imwe chete nezviuru mazana mana nemakumi maviri nezvinomwe nezana nemakumi mashanu nevapfumbamwe, 1 427 159. Hurumende inoti ine hurongwa hwekubaya vanhu mamiriyoni gumi kana kuti zvikamu makumi matanhatu kubva muzana senzira yekurwisa denda reCovid-19. No media source currently available 
health	Dzidziso Pamusoro peCOVID-19 Kune Vachadzidzisa Veruzhinji Yotambirwa neMufaro	Bazi rezvehutano neMuvhuro rakazivisa kuti huwandu hwevanhu vafa nechirwere cheCovid-19 hwakanga hwasvika pazana nemakumi matatu nevashanu kana kuti 135, kuchitiwo vabatwa nechirwere ichi munyika yose vasvika pazviuru zvishanu nemazana matatu ane vasere kana kuti 5 308. Bazi iri rakati vanhu vakanga vapora kubva kuchirwere ichi kusvika neMuvhuro vakanga vasvika pazviuru zvitatu nemazana masere ane makumi mana nevasere kana kuti 3 848, izvo zvakasiya vanhu chiuru nemazana matatu nemakumi maviri nevashanu kana kuti 1 325 vari ivo vachine chirwere ichi munyika yose. Mukuedza kudzivirira kupararira kwechirwere ichi munyika, bazi rezvehutano rakabatana nesangano reUnited Nations Population Fund (UNFPA) riri kupa zvidzidzo kuvanhu vachazonodzidzisawo vamwe pamusoro pemabatirwo anofanirwa kuitwa Covid-19 uye kuti chirwere ichi chingadzivirirwa sei kuti chisapararira. Zvidzidzo izvi zviri kuitirwa kuDomboshawa, uye vari kupinda muzvidzidzo izvi vanozotarisirwa kunodzidzisawo vamwe vari mune zvehutano mumapoka avo, avo vanozodzidzisawo vamwe munharaunda dzavagere. Bazi iri razivisa kuburikidza neTiwtter kuti vapinda muzvidzidzo izvi vanhu vabva kubazi rezvehutano, kumapurisa nemauto, uyewo vamwe vabva kumasangano akazvimirira. Mukuru wesangano reCommunity Working Group on Health, VaItai Rusike, vanoti hurongwa hwekudzidzisa vadzidzisi uhwu hwakakosha zvikuru sezvo huchizobatsira kuti dzidziso pamusoro pechirwere ichi izokwanisa kupararira nenyika yose. VaRusike vakurudzirawo kuti dzidziso pamusoro pechirwere cheCovid-19 iwandire pamwe nekupararira kunzvimbo dzinogara veruzhinji pamwe nekumaruwa, uko vanoti veruzhinji vanenge vari kuratidza kuti havasi kuteerera kurudziro dzebazi rezvehutano pamwe neWorld Health Organisation dzekuti vazvivhare miromo nemhino, kugeza maoko, pamwe nekusiya mukaha pakati pavo nevamwe. No media source currently available Zvichakadaro, Johns Hopkins University Hospital yemuno muAmerica, iyo iri kuongorora chirwere ichi inoti pasi rose vanhu vanodarika mamiriyoni makumi maviri neimwe nezviuru mazana mapfumbamwe negumi nezvisere, kana kuti 21 918 000 vabatwa nechirwere ichi, icho chaurayawo vanhu vanodarika zviuru mazana manomwe nemakumi manomwe nezvina nemazana manomwe, kana kuti 774, 700. America ndiyo ichiri pamusoro pahuwandu hwevanhu vabatwa neCovid-19, avo vadarika mamiriyoni mashanu nezviuru mazana mana nemakumi mana nezvina, kana kuti 5, 444, 000 Vanhu vafa muAmerica vadarika zviuru zana nemakumi manomwe, kana kuti 170, 000. MuAfrica vanhu vanodarika miriyoni nezviuru zana nemakumi maviri nezvisere, kana kuti 1,128 000, vabatwa nechirwere ichi, kuchitiwo vashaya vadarika zviuru makumi maviri nezvishanu nemazana masere, kana kuti 25, 800. Vanhu vapona kubva kuchirwere ichi vadarika zviuru mazana masere nemakumi mana nezvitanhatu, kana kuti 846, 000. South Africa ndiyo iri pamusoro muAfrica iine vanhu vanodarika mazana mashanu nemakumi mapfumbamwe ezviuru, kana kuti 590, 000 vabatwa nacho. Vanhu vafa nechiwere ichi muSoiuth Africa vadarika zviuru gumi nechimwe nemazana mapfumbamwe kana kuti 11, 900.
health	Kushungurudzwa kweZvizvarwa zveKunze Zvichirambidzwa Kupinda muZvipatara neChikwata cheOperation Dudula muSouth Africa kwoenderera Mberi	Zvimwe zvizvarwa zveZimbabwe zviri muSouth Africa zvinoti zvinhu hazvichina kumira zvakanaka sezvo nyaya dzekushungurudzwa nezvizvarwa zvenyika iyi dziri kuenderera mberi, kunyange hazvo hurumende dzenyika mbiri idzi dziri kuti dziri kutaurirana. Nhengo dzechikwata cheOperation Dudula, icho chiri kurwisa kuti zvizvarwa zvekunze kweSouth Africa zvibude munyika iyi, dzaenderera mberi nekurambidza vekunze kupinda muzvipatara nemakiriniki zvehurumende zviri muJohannesburg nemuPretoria. Chikwata ichi changa chakamira pamikova yemakiriniki ari muJohannesburg anosanganisira Hillbrow Community Health Centre, uye chinonzi chakatanga kurambidza vekunze kupinda muzvipatara neMuvhuro apo chakavhara mukova wechipatara chikuru cheKalafong Provincial Tertiary Hospital chiri mudunhu re Gauteng. Nhengo dzebato rinopikisa reEconomic FreedomFighters (EFF) dzinonzi dzanga dziri pachipatara ichi neChitatu dzakagarira veOperation Dudula ava kuti vasarambidza varwere kupinda muchipatara ichi. Izvi zviri kuuya mushure mekunge mumwe mukuru wezvehutano mudunhu reLimpopo, Dr. Phophi Ramathuba svondo rapera vanyadzisa chimwe chizvarwa cheZimbabwe chairwara chiri mune chimwe chipatara mudunhu iri vachiti vekunze vari kupedzera vemuSouth Africa mishonga nezvikwanisiro. Studio 7 haina kukwanisa kunzwa divi rehurumende kanawo mapurisa panyaya iyi. Asi chimwe chizvarwa cheZimbabwe chiri muPretoria muSouth Africa, Mufundisi Richard Moyo, avo vari kutevera zviri kuitika, vanoti nhau iyi inhau inosiririsa uye kurwadza kuona zviri kuitwa vekunze nezvizvarwa zvaSouth Africa, uchiona kuti vari kushungurudzwa ava vanenge vari varwere kana vari kuperekedza varwere. Mufundisi Moyo vanoti kunyange hazvo mapurisa ari kuzama kubatsira, havaoni ari kuita zvinoita kuti kushungurudzwa uku kumiswe, vachiti vanopa mhosva yose iyi kuhurumende yeSouth Africa, iyo vanoti haisi kumisa chikwata cheOperation Dudula. No media source currently available 
