id,sentence_id,text,category,preannotation,created_at,updated_at,user
1120,No sequence ID (upload ID: 20650),"UTAG Strike update: Ghana University lecturers suspend action. 
    University lecturers for Ghana say dem dey suspend dema strike temporarily for negotiations Dis be after dem hold emergency NEC meeting to discuss de way forward...",uncategorized,No preannotation,2023-01-05 10:14:37.674566+00:00,2023-01-05 10:14:37.674595+00:00,Nenshiejames
1121,No sequence ID (upload ID: 20649),"Rivers state go begin pay 30k minimum wage from January, See oda state wey join. 
    Public servants for Rivers State go begin receive di N30,000 new minimum wage Commissioner for Information and Communication, Paulinus Nsirim make di announcement say di State Goment don approve di payment of di new minimum wage with di consequential salary adjustment wey Federal Goment approve but e no tok Wen di payment go actually start...",uncategorized,No preannotation,2023-01-05 10:15:08.053467+00:00,2023-01-05 10:15:08.053507+00:00,Nenshiejames
1122,No sequence ID (upload ID: 20648),"Court bounce Christian family wey bin wan use 'God's will' dodge tax. 
    Court for Australia don order one Christian family wey tok say dem no pay tax because e go ""against di will of God"" say make dem pay $14 million...",uncategorized,No preannotation,2023-01-05 10:15:17.750848+00:00,2023-01-05 10:15:17.750876+00:00,Nenshiejames
1123,No sequence ID (upload ID: 20647),"Why more marriages dey fail for Nigeria? - Experts explain wetin Naija couples dey ignore. 
    Marriage na scam? Why e no dey work out nowadays? Na wetin pipo dey wonder dey ask sake of di rate of recent couples separations across Nigeria Dis week alone two celebrity couples in Nigeria announce separation despite say pipo dey see di couples as role models for dia own marriage...",uncategorized,No preannotation,2023-01-05 10:15:27.971837+00:00,2023-01-05 10:15:27.971866+00:00,Nenshiejames
1124,No sequence ID (upload ID: 20646),"Senegal vs Egypt penalty shootout: Sadio Mane score last penalty to help Senegal win Afcon 2021. 
    Senegal talisman Sadio Mane score di decisive kick to help di Teranga Lions win dia first Africa Cup of Nations Crown Di Liverpool forward score di last penalty to give Senegal victory afta im bin miss one during regulation time...",sports,No preannotation,2023-01-05 10:15:32.261086+00:00,2023-01-05 10:15:32.261116+00:00,Nenshiejames
1125,No sequence ID (upload ID: 20645),"UEFA Champions League fixtures: Wetin Real Madrid, Man Utd need to progress, plus how to watch di games. 
    Nine teams don already qualify for di round of 16 of Uefa Champions League and seven more go join dem on Tuesday and Wednesday afta match day five Real Madrid, Manchester United, Atletico Madrid, Inter Milan and Ajax na some of di 'big teams' wey leg dey shake for di competition, see wetin dem need to qualify...",sports,No preannotation,2023-01-05 10:15:34.840550+00:00,2023-01-05 10:15:34.840580+00:00,Nenshiejames
1126,No sequence ID (upload ID: 20644),"'We no get any toilet for di Edeoha IDP camp'. 
    ""Cold don enter my pikin bodi becos we dey sleep for ground since we come dis camp  We need urgent help as we no dey see anytin here...",uncategorized,No preannotation,2023-01-05 10:15:53.991865+00:00,2023-01-05 10:15:53.991891+00:00,Nenshiejames
1127,No sequence ID (upload ID: 20643),"Kelvin Odenigbo death: 'Nigerian footballer drown for Belarus' and die dia. 
    More details about di tragic death of Nigerian footballer wey drown for Belarus don come out Kelvin Odenigbo die for Lake Beloye one tourist destination inside Vitebsk region...",sports,No preannotation,2023-01-05 10:16:01.545500+00:00,2023-01-05 10:16:01.545529+00:00,Nenshiejames
1128,No sequence ID (upload ID: 20642),"Neymar to Chelsea, Jesus to Arsenal, Ronaldo to Bayern and all di latest transfer tori. 
    Di transfer market don start fully as football clubs for Europe don begin trading While some clubs don conclude dia deals odas still dey for negotiating stage – some clubs like Manchester United neva start at all...",sports,No preannotation,2023-01-05 10:16:03.966477+00:00,2023-01-05 10:16:03.966503+00:00,Nenshiejames
1129,No sequence ID (upload ID: 20641),"Obinwanne Okeke: US court sentence 'Invictus Obi' to 10 years in prison. 
    US court don sentence Nigerian, Obinwanne Okeke, wey pipo sabi as 'Invictus Obi' to 10 years in prison for im involvement in computer-based intrusion fraud scheme wey dem say cause reach $11 million in losses to im victims After di judgement, di US Attorney for di Eastern District of Virginia Raj Parekh wia dem judge di case say: ""Through subterfuge and impersonation, Obinwanne Okeke engage in multi-year global business email and computer hacking scheme wey cause ogbonge $11 million losses to im victims,"" ""Today sentence further demonstrate EDVA's and FBI worldwide reach in pursuing justice on behalf of American victims and odas and holding international cybercriminals accountable, no mata wia dem commit dia crimes...",uncategorized,No preannotation,2023-01-05 10:16:07.168535+00:00,2023-01-05 10:16:07.168565+00:00,Nenshiejames
1130,No sequence ID (upload ID: 20640),"Aluu 4: Ten years afta di mob attack and killing wey shock Nigeria. 
    Jane Toku no shed any tear as she try to remember di moment wen she see di remains of her pikin dead body as e dey burn di morning wey dem lynch im and three of im friends 10 years ago DI four students bin run enta one local vigilante group dia hand early morning for Aluu, one community wey dey behind di University of Port Harcourt for southern Nigeria oil capital...",uncategorized,No preannotation,2023-01-05 10:16:15.093728+00:00,2023-01-05 10:16:15.093757+00:00,Nenshiejames
1131,No sequence ID (upload ID: 20639),"Muhammadu Buhari: Nigeria President say 'our problem no be ethnicity but ourselves’. 
    President Muhammadu Buhari say ethnicity and religion no dey responsible for di injustice for Nigeria Buhari say ""na we ourselves be di problem...",politics,No preannotation,2023-01-05 10:16:19.100508+00:00,2023-01-05 10:16:19.100537+00:00,Nenshiejames
1132,No sequence ID (upload ID: 20638),"Ghana dancing pallbearers go charge US dollars after Covid-19 internet fame. 
    Dancing pallbearers for Ghana say after Covid-19 pandemic dem go start charge dollars for international burial gigs Benjamin Aidoo, de group leader talk BBC Pidgin say although de rates for Ghana go remain de same, dem go begin charge international clients inside dollars...",entertainment,No preannotation,2023-01-05 10:16:27.042979+00:00,2023-01-05 10:16:27.043008+00:00,Nenshiejames
1134,No sequence ID (upload ID: 20637),"Third Mainland Bridge Lagos: Gov. Sanwo-Olu advise Lagosians to use water transport routes, terminals to avoid 3MB road traffic. 
    Third Mainland Bridge Lagos partial closure effect go show red on Monday and oda week days wen many of di over 20 million Lagosians go comot from dia house enta road to find alternate route to dia daily hustle afta authorities shut di longest bridge in di city for repairs wey federal goment say go last for six months Lagos State Govnor Babajide Sanwo-Olu don announce say im go soon launch six new jetty as im encourage Lagosians to consider water transport for di next 3 months...",uncategorized,No preannotation,2023-01-05 10:16:37.605992+00:00,2023-01-05 10:16:37.606020+00:00,Nenshiejames
1135,No sequence ID (upload ID: 20636),"Ginimbi death: 'I want everybody wey wan attend my burial to wear white' - Genius Kadungure tok before e die. 
    Family of popular Zimbabwean socialite and millionaire, Ginimbi Genius Kadungure - wey die for motor accident on 8th November say im want pipo wey wan attend im burial to wear white dress Dis all-white dressing wey everybody must wear come di burial dey similar with Ginimbi trademark dressing for di lavish parties wey im dey always host while e dey alive...",uncategorized,No preannotation,2023-01-05 10:16:57.248117+00:00,2023-01-05 10:16:57.248144+00:00,Nenshiejames
1136,No sequence ID (upload ID: 20635),"'Wetin we take $1billion recovered loot do', Nigeria goment. 
    Nigeria Goment say dem don recover one billion dollars ($1,000,000,000) since President Muhammadu Buhari administration start from May 2015 till date Attorney General of di Federation and Minister of Justice, Abubakar Malami tok on Wednesday afta di Federal Executive Council (FEC) meeting...",uncategorized,No preannotation,2023-01-05 10:17:09.139098+00:00,2023-01-05 10:17:09.139127+00:00,Nenshiejames
1137,No sequence ID (upload ID: 20634),"Russia-Ukraine tension: US warn say Russia invasion fit start any day, See kontris wey don ask dia citizens to leave Ukraine. 
    Di US don warn say Russia get troops wey dey standby to invade Ukraine ""at any time"" and dem ask American citizens to comot di kontri within di next 48 hours Invasion fit start wit aerial bombing wey go make departures difficult and endanger civilians, di White House tok on Friday...",uncategorized,No preannotation,2023-01-05 10:17:23.306868+00:00,2023-01-05 10:17:23.306896+00:00,Nenshiejames
1138,No sequence ID (upload ID: 20633),"Chelsea enter race for De Jong, Man Utd don give up on Ronaldo. 
    Chelsea dey set to offer Spanish players Cesar Azpilicueta and Marcos Alonso plus £51m to beat Manchester United for race to sign Barcelona's 25-year-old Netherlands midfielder Frenkie de Jong (Metro) Manchester United dey willing to listen to offers for Cristiano Ronaldo dis summer as interest from Chelsea and Napoli dey continue for di 37-year-old Portuguese...",sports,No preannotation,2023-01-05 10:17:26.829618+00:00,2023-01-05 10:17:26.829655+00:00,Nenshiejames
1139,No sequence ID (upload ID: 20632),"[Niger State] GCS Kagara school kidnap update: Parents of kidnapped students say goment neva reach out to dem since bandits kidnap dia pikin. 
    Parents and families of some of di kidnapped victims of Government science College Kagara, Niger state don hala say since di kidnap happun goment neva follow dem tok anything...",uncategorized,No preannotation,2023-01-05 10:17:30.225923+00:00,2023-01-05 10:17:30.225951+00:00,Nenshiejames
1140,No sequence ID (upload ID: 20631),"Rihanna: Forbes richest female musician Rihanna confirm pregnancy tori. 
    Pop star, Rihanna don confam tori wey bin don spread say she get belle Foto of Rihanna belle wey she snap wit her boyfriend begin circulate for social media on 31st January but she and her bobo, A$AP Rocky bin never comment about di tori for public...",entertainment,No preannotation,2023-01-05 10:17:32.823653+00:00,2023-01-05 10:17:32.823681+00:00,Nenshiejames
1141,No sequence ID (upload ID: 20630),"Mercy Johnson on QTMPY: 'Balancing marriage and work' and cooking. 
    She sabi some Nigerian languages and nowadays her fitness regimen no be hia But before una know dat one, una sabi say Mery Johnson na ogbonge actress...",entertainment,No preannotation,2023-01-05 10:17:35.271405+00:00,2023-01-05 10:17:35.271432+00:00,Nenshiejames
1142,No sequence ID (upload ID: 20629),"Chrisland school girl video, Sylvester Oromoni death and oda school scandals wey rock Nigeria. 
    Police and Lagos State Domestic and Sexual Violence Response Agency (DSVRA) don begin investigations into one video and wetin dem call alleged sexual violence involving minors wey be students for Chrisland school Lagos Dem say di case happun for Dubai, United Arab Emirates...",uncategorized,No preannotation,2023-01-05 10:17:47.934129+00:00,2023-01-05 10:17:47.934158+00:00,Nenshiejames
1143,No sequence ID (upload ID: 20628),"Russia-Ukraine war: China Xi Jinping and Vladimir Putin discuss Ukraine war for meeting. 
    China leader Xi Jinping and Russia President Vladimir Putin meet for di first time since Russia invade Ukraine Di leaders meet for di ancient Uzbek Silk Road city of Samarkand, wia dem go attend one summit of di Shanghai Cooperation Organisation (SCO)...",politics,No preannotation,2023-01-05 10:17:57.831381+00:00,2023-01-05 10:17:57.831411+00:00,Nenshiejames
1144,No sequence ID (upload ID: 20627),"Luzuko Nteleko death: Actor Luzuko death at 36years 'shock' South Africans. 
    Plenty pipo for South Africa don enta social media to mourn di death of popular South African actor Luzuko Nteleko, wey die at di age of 36 years old Di family wey confam im death for inside statement say dem dey very sad as Luzuko mean plenty things to dem...",entertainment,No preannotation,2023-01-05 10:18:07.051019+00:00,2023-01-05 10:18:07.051048+00:00,Nenshiejames
1145,No sequence ID (upload ID: 20626),"Trump to Biden [GSA] transition latest: How US government transition dey work. 
    American President Donald Trump don accept formal US transition to start to prepare President-elect Joe Biden to take office but how dis hand over of power dey work Di transition period between November wen di election hold and January wen Joe Biden suppose take office na time to allow for make di incoming president fit arrange im cabinet plus oda tins e go need before im enta office...",politics,No preannotation,2023-01-05 10:18:09.836422+00:00,2023-01-05 10:18:09.836451+00:00,Nenshiejames
1146,No sequence ID (upload ID: 20625),"Benin Bronze: University of Aberdeen dey return Benin Bronze to Nigeria - Key facts about di art work history. 
    Di University of Aberdeen don tok say dem go return one Benin Bronze sculpture to Nigeria within weeks Dis na one of di first public institutions to do so more than one century afta Britain loot di sculptures and auction them to Western museums and collectors...",uncategorized,No preannotation,2023-01-05 10:18:14.671322+00:00,2023-01-05 10:18:14.671351+00:00,Nenshiejames
1147,No sequence ID (upload ID: 20624),"Liberia Football Association ban referee wey collect $100 bribe. 
    Liberia Football Association (LFA) don ban referee Josephus Torjilar for two years sake of say im accept bribe Di ban dey come afta di association grievance and disciplinary committee conduct investigation into di matter...",sports,No preannotation,2023-01-05 10:18:17.442434+00:00,2023-01-05 10:18:17.442464+00:00,Nenshiejames
1148,No sequence ID (upload ID: 20623),"Man Utd beat Liverpool to win dia first Premier League game. 
    Manchester United and Liverpool game end for 2-1 on Monday night Marcus Rashford 53' minute goal and Jadon Sancho 16'minute goal na im secure di win for Man Utd...",sports,No preannotation,2023-01-05 10:18:19.774401+00:00,2023-01-05 10:18:19.774428+00:00,Nenshiejames
1149,No sequence ID (upload ID: 20622),"Grammy nominations 2022: Wizkid, Rocky Dawuni, Femi Kuti, Angelique Kidjo Best Global Music Album category and how di recording academy dey pick di winner. 
    Di Grammy academy announce im nominees for di 64th awards ceremony on Tuesday, 23, November, 2021 Di Recording Academy reveal di nominations for all 86 categories for di 2022 GRAMMYs Awards show...",entertainment,No preannotation,2023-01-05 10:18:22.554618+00:00,2023-01-05 10:18:22.554676+00:00,Nenshiejames
1150,No sequence ID (upload ID: 20621),"Kaduna state teachers recruitment and how to apply. 
    Di Kaduna state teachers service board say dem dey invite applicants wey wan establish career as teachers to apply for dia latest recruitment Di recruitment na for Kaduna state public secondary schools According to one advert wey di Kaduna State Teachers Service Board put out, dem say dis recruitment na something wey suppose don happun for 2018 before di goment cancel am because say dem wan perfect di recruitment process...",uncategorized,No preannotation,2023-01-05 10:18:25.440078+00:00,2023-01-05 10:18:25.440135+00:00,Nenshiejames
1151,No sequence ID (upload ID: 20620),"Wetin dey cause di hot weather wey dey spread across Europe and di kontris wey dey feel am. 
    Western Europe dey face more hot temperatures on Tuesday as one ogbonge heatwave dey move towards di north Dem don sama warning of extreme heat for France and di UK northern Spain don also record temperatures of 43C (109F) on Monday...",uncategorized,No preannotation,2023-01-05 10:18:37.584657+00:00,2023-01-05 10:18:37.584686+00:00,Nenshiejames
1152,No sequence ID (upload ID: 20619),"Annie Idibia: 2face wife apologize to am and other families afta 'September to remember' saga. 
    Nigerian actress, Annie Idibia don apologize to her husband, Innocent Idibia alias 2face and odas ova di social media call out wey she do for September dis year Di actress post dis apology for her Instagram page on 13 November as she celebrate her 37 years birthday, she say all she want for her birthday na ""peace...",entertainment,No preannotation,2023-01-05 10:18:40.123206+00:00,2023-01-05 10:18:40.123236+00:00,Nenshiejames
1153,No sequence ID (upload ID: 20618),"Praise Kelechi : How 14 year old use carton and glue make Iron-man suit. 
    14 year old Praise Kelechi Onuoha use carton and glue make Iron-man suit Praise Kelechi wey dey SS1 tell BBC Pidgin say na di Iron-man movie and some oda ogbonge designers like Adam Savage inspire am to make di costume...",uncategorized,No preannotation,2023-01-05 10:18:46.965450+00:00,2023-01-05 10:18:46.965478+00:00,Nenshiejames
1154,No sequence ID (upload ID: 20617),"Maraji: Nigeria Instagram comedian don break internet wit her pregnancy announcement. 
    Ogbonge Nigeria Instagram comedian Gloria Olorunto alias Maraji don announce her pregnancy on Monday, 20 December She do di announcement thru video wey she post for her Instagram page...",entertainment,No preannotation,2023-01-05 10:18:54.851775+00:00,2023-01-05 10:18:54.851805+00:00,Nenshiejames
1155,No sequence ID (upload ID: 20616),"Best images of 2021 and how dem take relate to iconic art?. 
    Poet and art historian Kelly Grovier pick di most startling fotos from dis year - including image of a girl wey look out from her room wey dem bomb for Gaza and di US Capitol riot - and compare dem wit iconic artworks One eight-year-old boy beg on di streets of Depok, Indonesia...",entertainment,No preannotation,2023-01-05 10:19:00.781921+00:00,2023-01-05 10:19:00.781950+00:00,Nenshiejames
1156,No sequence ID (upload ID: 20615),"Shola Shoretire: Who be 17-year-old Shoretire wey sign im first professional contract wit Manchester United?. 
    Shola Shoretire don sign im his first professional contract wit Manchester United and e don already start training wit di first team Di red Devils confam di tori for statement wey dem drop for dia website...",sports,No preannotation,2023-01-05 10:19:04.682404+00:00,2023-01-05 10:19:04.682433+00:00,Nenshiejames
1157,No sequence ID (upload ID: 20614),"South Africa want legalize prostitution - see wetin dey di plan. 
    South Africa say dem go decriminalise sex work through one Law wey di Minister of justice dey push Di cabinet approve di Criminal Law (Sexual Offences and Related Matters) Amendment Bill late last month...",uncategorized,No preannotation,2023-01-05 10:19:10.662040+00:00,2023-01-05 10:19:10.662069+00:00,Nenshiejames
1158,No sequence ID (upload ID: 20613),"Jean-Pierre Adams: France ex-international wey dey in coma for 39 years don die. 
    Former France footballer Jean-Pierre Adams, wey bin dey in coma for 39 years, don die at di age of 73 Dem admit Adams for hospital for knee surgery for March 1982 but e no ever regained consciousness afta one mistake with im supply of anaesthetic...",sports,No preannotation,2023-01-05 10:19:31.348694+00:00,2023-01-05 10:19:31.348725+00:00,Nenshiejames
1160,No sequence ID (upload ID: 20612),"Covid origin studies show say evidence point to market. 
    Scientists say  ""compelling evidence"" dey to show say Wuhan Huanan seafood and wildlife market dey at di centre of di Covid-19 outbreak Two peer-reviewed studies wey dem publish on Tuesday re-examine information from di first outbreak inside di Chinese city...",health,No preannotation,2023-01-05 10:19:40.513974+00:00,2023-01-05 10:19:40.514004+00:00,Nenshiejames
1161,No sequence ID (upload ID: 20611),"Ayman al-Zawahiri profile: Osama Bin Laden successor and al-Qaeda leader wey US kill, who e be?. 
    America don kill di leader of al-Qaeda, Ayman al-Zawahiri, inside one drone strike for Afghanistan, President Joe Biden don confam Dem kill am inside counter-terrorism operation wey di CIA carri out for di Afghan capital of Kabul on Sunday...",uncategorized,No preannotation,2023-01-05 10:19:52.016380+00:00,2023-01-05 10:19:52.016408+00:00,Nenshiejames
1162,No sequence ID (upload ID: 20610),"Liverpool vs Man City highlights: Salah goal give di Reds victory for Anfield. 
    Mohamed Salah fine second-half goal give Liverpool victory ova Manchester City for Premier League on Sunday Salah, wey bin score six-minute hat-trick against Rangers for Champions League, compose imself well to take down Alisson long pass...",sports,No preannotation,2023-01-05 10:19:54.483229+00:00,2023-01-05 10:19:54.483257+00:00,Nenshiejames
1163,No sequence ID (upload ID: 20609),"Unai Emery: Fans happy pass say Arsenal sack dia coach. 
    Belle dey sweet Arsenal fans afta dia club sack dia manager of 18 months Unai Emery Dem dey react to Emery sack with funny memes and comments for Twitter...",sports,No preannotation,2023-01-05 10:19:57.159073+00:00,2023-01-05 10:19:57.159099+00:00,Nenshiejames
1164,No sequence ID (upload ID: 20608),"Condom factory: Woman wan wash 324,000 ""used condoms"" and resell dem before dem gbab herll. 
    Authorities don seize as many as 324,000 condoms wey dem don use and dem wan clean am to resell Bình Dương management department gbab 360 kilos of used condoms wey dem don repack and ready to sell for one facility for Tân Uyên Town,  but di condoms no get brand names...",health,No preannotation,2023-01-05 10:20:00.036763+00:00,2023-01-05 10:20:00.036795+00:00,Nenshiejames
1165,No sequence ID (upload ID: 20607),"Actress Pat Ugwu: Instagram twerking dance video of Nollywood actress wey show her bumbum and naked bodi for IG live vex some fans. 
    Twerking dance steps wey Nollywood actress Pat Ugwu throw almost naked for her Instagram Live no go down well wit some fans Pat Ugwu na one of di many Nigerian actress dem wey dey always post naked foto and videos wey dey make pipo tok ...",entertainment,No preannotation,2023-01-05 10:20:04.674612+00:00,2023-01-05 10:20:04.674640+00:00,Nenshiejames
1166,No sequence ID (upload ID: 20606),"Baba Ijesha case update: Princess react as Nollywood actor Olarenwaju James get bail. 
    Nigerian comedienne plus actress Damilola Adekoya wey many pipo sabi as Princess don tok afta court grant Olarenwaju James AKA Baba Ijesha bail Di actor tok say she go win, if e no be now but e sure for am say she go definitely win...",entertainment,No preannotation,2023-01-05 10:20:09.082239+00:00,2023-01-05 10:20:09.082268+00:00,Nenshiejames
1167,No sequence ID (upload ID: 20605),"Tyler Perry movies: Five of Hollywood newest billionaire feems wey make serious money. 
    American actor, Tyler Perry don officially become billionaire according to Forbes magazine recent estimate Forbes estimate say Tyler Perry don earn more than $1...",entertainment,No preannotation,2023-01-05 10:20:11.652118+00:00,2023-01-05 10:20:11.652147+00:00,Nenshiejames
1168,No sequence ID (upload ID: 20604),"Police arrest man wey dey allegedly trick young ladies with love before e tiff dia phones. 
    Nigerian Police don arrest one man wey dem accuse say im allegedly tiff phone But di twist be say, e dey allegedly pretend say im don catch feelings for di women and then, e go tiff dia phone, run...",uncategorized,No preannotation,2023-01-05 10:20:16.982920+00:00,2023-01-05 10:20:16.982947+00:00,Nenshiejames
1169,No sequence ID (upload ID: 20603),"More trouble as nurses, midwives and University of Ghana senior staff threaten strike over rising living costs. 
    De heat be more for Ghana govment as two new workers union threaten strike action over cost of living De latest be Union of Professional Nurses and Midwives who dey ask for 20% of dia basic salary as Cost of Living Allowance (COLA) else dem go lay down dia tools...",health,No preannotation,2023-01-05 10:20:33.943894+00:00,2023-01-05 10:20:33.943924+00:00,Nenshiejames
1170,No sequence ID (upload ID: 20602),"Boris Johnson win first vote to be Tory leader. 
    Boris Johnson get di highest number of votes for di first ballot to select di Conservative party leader and next prime minister of UK Oga Johnson receive 114 votes, Jeremy Hunt carri second wit 43, and Michael Gove third wit 37 votes...",politics,No preannotation,2023-01-05 10:20:36.858660+00:00,2023-01-05 10:20:36.858702+00:00,Nenshiejames
1171,No sequence ID (upload ID: 20601),"Rose Christiane Ossouka Raponda Biography: What you need to know about Gabon first female prime minister. 
    Rose Christiane Ossouka Raponda don become di first female Prime Minister for Gabon Gabon President Ali Bongo bin appoint her to replace Julien Nkoghe Bekale wey hold di position for eighteen months...",politics,No preannotation,2023-01-05 10:20:48.530665+00:00,2023-01-05 10:20:48.530694+00:00,Nenshiejames
1172,No sequence ID (upload ID: 20600),"Strangest rumour I hear about myself be say ah dey do cocaine – Reggie Rockstone. 
    'Hiplife Grandpapa' for Ghana, Reggie Rockstone take en turn on wanna QTMPY this week He no shy away from de jollof war, he talk am plain-plain sey Naija jollof no good, after he chop am he even make lucky sey he dey alive...",entertainment,No preannotation,2023-01-05 10:21:03.136052+00:00,2023-01-05 10:21:03.136082+00:00,Nenshiejames
1173,No sequence ID (upload ID: 20599),"Barcelona 8-2 yabis wetin social media dey take 'punish' Barca afta wetin Bayern do dem for Champions League. 
    E go be hard time for plenty fans of Barcelona club as football lovers around di world don begin dey laugh dem on top di beating wey dem chop for di hands of Bayern Munich on Friday Bayern beat Barcelona 8-2 for di UEFA Champions League quarter finals game wey dem play for Lisbon, Portugal...",sports,No preannotation,2023-01-05 10:21:06.310830+00:00,2023-01-05 10:21:06.310859+00:00,Nenshiejames
1174,No sequence ID (upload ID: 20598),"Godswill Akpabio NDDC: Meet di Minister in-charge of Niger Delta Development Commission. 
    Di name of former Akwa Ibom govnor and current minister of Niger Delta Godswill Akpabio dey lead plenty tori across Nigeria as one corruption probe into im work don begin gada steam Afta panel wey lawmakers launch to torchlight how NNDC take spend money wey reach N40 billion within three months, oga Akpabio drop bomb on Monday 27 July when e accuse some lawmakers say dem sef collect contract from im commission...",politics,No preannotation,2023-01-05 10:21:31.569419+00:00,2023-01-05 10:21:31.569447+00:00,Nenshiejames
