id,sentence_id,text,category,preannotation,created_at,updated_at,user
7782,No sequence ID (upload ID: 21275),"ቁጠባ ኣመሪካ ብሰንኪ ለበዳ ኮሮናቫይረስ ብ30 ሚኢታዊ ከንቆልቁል እዩ ተባሂሉ. 
    ቁጠባ ኣመሪካ ብምኽንያት ኮሮናቫይረስ ካብ 20 ክሳብ 30 ሚኢታዊ ከንቆልቁል ከምዝኽእል ሓለፊ ሃገራዊ ባንኪ [ፌዴራል ሪዘርቭ] እታ ሃገር ተዛሪቡ ጄሮም ፓውል ንቢቢሲ ከም ዝገለጾ፡ እቲ ምዝሕሓል እቲ ቁጠባ ኣብ ውሽጢ ኣዋርሕ ጠጠው ዝብል ዘይኮነስ፡ ንቐጻሊ ዓመት'ውን ክዘልቕ ይኽእል እዩ...",business,No preannotation,2023-01-08 19:28:01.752926+00:00,2023-01-08 19:28:01.752955+00:00,muler.java
7784,No sequence ID (upload ID: 21276),"ቻምፕዮንስ ሊግ፡ ሎሚ ሊቨርፑልዶ ርያል ማድሪድ መልሲ ዝርከባ ምሸት. 
    ሎሚ ምሸት ብኣቆጻጽራ ምብራቕ ኣፍሪቓ ሰዓት 10:00 ዋና ከተማ ፈረንሳ፡ ፓሪስ፡ ኣብ ሞንጎ ስጳኛዊት ክለብ ርያል ማድሪድን እንግሊዛዊት ክለብ ሊቨርፑል ናይ ፍጻመ ጸወታ ጎባልል ክለባት ኣውሮጳ ከተአንግድ እያ ክልቲኤን ጋንታታት ቅድሚ ኣርባዕተ ዓመት ኣብ ፍጻመ ቻምፕዮንስ ሊግ ተራኺበን ጸወታ ብዓወት ርያል ማድሪድ ምዝዛሙ ዝዝከር እዩ...",sports,No preannotation,2023-01-08 19:28:23.266559+00:00,2023-01-08 19:28:23.266587+00:00,muler.java
7785,No sequence ID (upload ID: 21277),"መረጻ ሶርያ፡ ተቓወምቲ 'ላግጺ' ኣብ ዝበሉዎ መረጻ ፕረዚደንት ባሻር ኣልኣሳድ ተዓዊቱ. 
    ኣብ ሶርያ ኣብ ዝተኻየደ ፕረዚደንታዊ መረጻ ፕረዚደንት ባሻር ኣልኣሳድ ዝለዓለ ድምጺ ብምርካብ ተዓዊቱ በዚ መሰረት ንዝቕጽሉ ኣርባዕተ ዓመታት ፕረዚደንት እታ ሃገር ኮይኑ ክመርሕ'ዩ...",politics,No preannotation,2023-01-08 19:28:36.725448+00:00,2023-01-08 19:28:36.725489+00:00,muler.java
7787,No sequence ID (upload ID: 21278),"ኤርትራዊት ኣትለት ራሄል ዳኒኤል፡ ኣብ ውድድር ጉያ 10 ሽሕ ሜትር ተዓዊታ. 
    ኤርትራዊት ተቓዳዳሚት ራሄል ዳኒኤል፡ ብሰንበት 11 መስከረም ኣብ ኮሎምብያ ኣብ ዝተኻየደ ውድድር ጉያ ቀዳመይቲ ብምውጻእ ተዓዊታ ንሳ፡ ‘ላ ካሬራ ዴል ፓስፊክ’ ተባሂሉ ኣብ ዝጽዋዕ ውድድር ጽርግያ 10 ሽሕ ሜትሮ፡ 32 ደቂቕን 23 ካልኢትን ብምምዝጋብ ውድድራ ዛዚማ...",sports,No preannotation,2023-01-08 19:28:50.651841+00:00,2023-01-08 19:28:50.651868+00:00,muler.java
7788,No sequence ID (upload ID: 21279),"ኣብ ዓለም ልዑል ተቐባልነት ዘለዎ ፓስፖርት ናይ መን እዩ? ናይ ኤርትራ'ኸ?. 
    ፓስፖርት ጃፓን ኣብ ዓለምና እቲ ዝለዓለ ተቐባልነት ዘለዎ ፓስፖርት ምዃኑ ተገሊጹ ትካል ሄንሊ፡ ኣሃዛት ዓለምለኻዊ መጓዓዝያ ኣየር ተጠቒሙ ብዘውጽኦ ደረጃ መሰረት፡ ፓስፖርት ጃፓን እቲ ዝለዓለ ተቐባልነት ዘለዎ እዩ ኢሉ...",uncategorized,No preannotation,2023-01-08 19:29:19.478209+00:00,2023-01-08 19:29:19.478235+00:00,muler.java
7790,No sequence ID (upload ID: 21280),"ካብ ኮሮናቫይረስ ንላዕሊ ብግፍዒ ፖሊስ ዝሳቐያ ዘለዋ ሻውላት ናይሮቢ. 
    ኣብ ርእሰ ከተማ ኬንያ፡ ናይሮቢ ብቁጠባ ዝደኸዩ ዜጋታት ዝነብሩላ ማታሬ ልዕሊ ፍርቂ ምልዮን ህዝቢ ይነብሩላ እዞም ሕብረተሰብ ካብ ኮሮናቫይረስ ንላዕሊ ማህረምቲ ፖሊስ ኣሻቒልዎም'ሎ...",uncategorized,No preannotation,2023-01-08 19:30:09.805972+00:00,2023-01-08 19:30:09.806002+00:00,muler.java
7795,No sequence ID (upload ID: 21281),"ቢቢሲ፡ ኢራን ኣብ ልዕሊ ጋዜኛታት ቢቢሲ ምስርጣይ ትፍጽም ኣላ ብምባል ቢቢሲ ጠሪዑ. 
    ኢራን ኣብ ልዕሊ ጋዜጠኛታትን ቢቢሲ ፐርሽያን ቤተሰቦምን ምስርጣያት ትፍጽም ኣላ ብምባል ቢቢሲ ናብ ሕቡራት ሃገራት ህጹጽ ጥርዓን ኣብጺሑ ኢራን ነቲ ቅድሚ ዓሰርተ ዓመት ኣቢላ ኣብ ልዕሊ ጋዜጠኛታት ክትፍጽሞ ዝጸንሐት ዘይሕጋዊ ስርሒታት ሕጂ እናኸፈአ ከምዝኸደ ይግለጽ...",uncategorized,No preannotation,2023-01-08 19:31:59.402938+00:00,2023-01-08 19:31:59.402964+00:00,muler.java
7797,No sequence ID (upload ID: 21282),"ኣብ ቦትስዋና ብዘይተፈልጠ ሕማም ኣማኢት ሓራምዝ ሞይቶም ተረኺቦም. 
    ኣብ ቦትስዋና ኣብ ዝሓለፈ ክልተ ኣዋርሕ ኣማኢት ሓራምዝ ክሳብ ሕጂ ምኽንያቱ ብዘይተፈለጠ ነገር ሞይቶም ብምርካቦም ሻቕሎት ፈጢሩ ኣሎ ዶክተር ኒያል ማክናን፡ ምስ መሳርሕቱ ኣብ ሰማያት ቦትስዋና ኣብ ኦካቫናዶ ደልታ ካብ ወርሒ ግንቦት ጀሚሩ ልዕሊ 350 ዝሞቱ ሓራምዝ ምርኣዮም ይገልጽ...",health,No preannotation,2023-01-08 19:32:13.878135+00:00,2023-01-08 19:32:13.878163+00:00,muler.java
7799,No sequence ID (upload ID: 21283),"ዩጋንዳ፡ ዝበዝሑ ኤርትራውያንን ዝርከብዎም ኣስታት 200 ስደተኛታት ኣሲራ. 
    ዩጋንዳ ዝበዝሑ ኤርትራውያን ገለ ኢትዮጵያውያንን ዝርከብዎም ‘ዘይሕጋውያን’ ዝበለቶም ኣስታት 200 ስደተኛታት ከም ዝኣሰረት ምፍላጥ ተኻኢሉ ቢቢሲ ዝረኸቦ፡ ካብ 'ቤት ጽሕፈት ምቁጽጻር ዜግነትን ኢሚግሬሽንን' ዝተጸሕፈ ደብዳበ ከም ዘመልክቶ፡ ብ5 ጥቅምቲ 2022 ለይቲ ዝተኻየደ ጸጥታዊ ወፍሪ ስዒቡ፡ ኣብ ቦንጋ፣ ካባላጋላ፣ ካንሳንጋን ሙያንጋን ካብ ዝበሃሉ ከባብታት ደቂ ኣንስትዮን ደቂ ተባዕትዮን ዝርከብዎም ሕጋዊ መንበሪ ፍቓድ ዘይብሎም ስደተኛታት ተኣሲሮም...",uncategorized,No preannotation,2023-01-08 19:32:41.542438+00:00,2023-01-08 19:32:41.542512+00:00,muler.java
7803,No sequence ID (upload ID: 21284),"ኲናት ዩክረይን፡ ኣፍሪቃውያን ግዳያት ናይቲ ግጭት ምዃኖም ተሓቢሩ. 
    ሃገራት ኣፍሪቃ፡ ብላኼማ ግዳያት ኲናት ዩክረይን ስለዝዀና፡ እቲ ወሪድወን ዘሎ ስቓየን ንምቅላል ሩስያ ክትሕግዝ ከምዝግባእ እዋናዊ ኣቦ መንበር ሕብረት ኣፍሪቃ - ፕረዚደንት ሰኔጋል -  ኣብ ሩስያ ኣብ ዘካየዶ ኣኼባ ንቭላድሚር ፑቲን ተማሕጺንዎ ፕረዚደንት ማኪ ሳል፡ ድሕሪ’ቲ ዝተኻየደ ዘተ፡ ፑቲን እቲ ንኣፍሪቃ ዝስደድ እኽልን ድኹዒን ከቃልል ቃል ከም ዝኣተወ’ኳ እንተገለጸ፡ ዝርዝር ግን ኣይሃበን...",uncategorized,No preannotation,2023-01-08 19:33:43.682547+00:00,2023-01-08 19:33:43.682576+00:00,muler.java
7805,No sequence ID (upload ID: 21285),"ኣሕዋተይ ኣብ ባሕሪ ክጥሕሉ ብዓይነይ ርእየ': ሚስ ግራንድ ኢንተርናሽናል ሰላማዊት ተኽላይ. 
    ሰላማዊት ተኽላይ፡ ብውድድር ፅባቐ  ኣብ ብዙሓት ዓለምለኻውን ሃገራውን ውድድራት ዝተወዳደረትን ብዙሓት ሽልማታት ዝረኸበትን ትግራወይቲ እያ ሚስ ግራንድ ኢንተርናሽናል፣ ሚስ ኢትዮጵያ፣ ሚስ ቨርጅን፣ ሚስ ሓምለዋይ ልምዓትን ድማ ካብ ሞንጎ ዝተሳተፈትሎም ውድድራት ጽባቐ እዮም...",uncategorized,No preannotation,2023-01-08 19:34:21.115082+00:00,2023-01-08 19:34:21.115153+00:00,muler.java
7806,No sequence ID (upload ID: 21287),"ህዝቢ ዘየድምጸሉ ምርጫ ሶማልያ ኣበይ በጽሐ?. 
    ኣባላት ተወከልቲ ህዝቢ ባይቶ ሶማልያ፡ ቃለመሓላ ክፍጽሙ እዮም እንተዀነ ህዝቢ፡ ኣብቲ ንኣርባዕተ ኣዋርሕ ዝተጓተተ ኣህላኺ መስርሕ ምድማጽ ኣይተሳተፈን...",politics,No preannotation,2023-01-08 19:34:33.314959+00:00,2023-01-08 19:34:33.314989+00:00,muler.java
7807,No sequence ID (upload ID: 21288),"ብሰንኪ ሰርሰርቲ ዘውረድዎ መጥቃዕቲ ናይ ማዕከን ዜና ኤሪሳት ናይ ዩቱብ ቻነል ተዓጽዩ. 
    ናይ ዩቱብ ቻነል ፍሉጥ ኤርትራዊ መደበር ተለቪዥን ኤሪሳት ምስ ሰርሰርቲ ብዝተሓሓዝ ከምዝተዓጽወ ኣካየድቱ ኣፍሊጦም እቲ ኣብ ኣሜሪካ ዝመደበሩ ማዕከን ዜና ከምዝበሎ፡ እቶም ናይ መርበብ ጉሓሉ ነቲ ክጥቀመሉ ዝጸንሐ ናይ ዩቱብ ቻነሉ ብመንገዲ ናይ ኣዳለውቱ መስመራት ብምእታው፡ ዘየድሊ ትሕዝቶታት ብምፍናው ትካል ዩቱብ ክዓጽዎ ከምዝገበሩ ገሊጹ...",technology,No preannotation,2023-01-08 19:35:06.466333+00:00,2023-01-08 19:35:06.466363+00:00,muler.java
7808,No sequence ID (upload ID: 21289),"ብዛዕባ ምንቅጥቃጥ ምድሪ ዝዝቲ ኣኼባ ብምንቅጥቃጥ ምድሪ ተቛሪጹ. 
    ኣብ ሊቸንስታይን፡ ፖለቲከኛታት ብዛዕባ ውሕስነት ምንቅጥቃጥ ምድሪ ክትዕ የካይዱ ኣብ ዝነበርሉ ኣጋጣሚ፡ እቲ መአከቢ ኣዳራሽ ምንቅጥቃጥ ምድሪ ስለዘጋጠሞ እቲ ኣኼባ ተቛሪጹ...",politics,No preannotation,2023-01-08 19:35:43.026193+00:00,2023-01-08 19:35:43.026220+00:00,muler.java
7809,No sequence ID (upload ID: 21290),"ኢትዮጵያ ተጨውዮም ዝነበሩ ወተሃደራት ጅቡቲ ነፃ ኣውጺኣ. 
    ኢትዮጵያ ብዕጡቓት ተታሒዞም ዝነበሩ ሽዱሽተ ወተሃደራት ጅቡቲ ነፃ ኣውጺኣ ናብ ሃገሮም ከም ዘፋነወት ሚኒስትሪ ጉዳያት ወጻኢ 'ታ ሃገር ገሊጹ ሚኒስትሪ ጉዳያት ወጻኢ ኢትዮጵያ፡ ትማሊ ረቡዕ 12 ታሕሳስ 2015 [ግእዝ] ኣብ ዘውጽኦ መግለጺ፡ እቶም ወተሃደራት ‘ፍሩድ’ (ግንባር ምምላስ ሓድነትን ዲሞክራስን) ብዝበሃሉ ዕጡቓት ጅቡቲ ከምዝተጨውዩ ሓቢሩ...",uncategorized,No preannotation,2023-01-08 19:36:12.281676+00:00,2023-01-08 19:36:12.281705+00:00,muler.java
7812,No sequence ID (upload ID: 21291),"ንስለ ደቃ 6 ዶላር ሓቲታ ልዕሊ 65 ሽሕ ዶላር ዝረኸበት ኣደ. 
    ደቃ ክተብልዕ ሓገዝ ዝሓተተት ህንዳዊት ኣደ፡ ኣብ ማሕበራዊ መራኸቢታት ካብ ዘይትፈልጦም ሰባት ብሚልዮናት ዝቝጸር ወፈያ ተቐቢላ ኣብ ደቡባዊ ክፍለ ግዝኣት ኬራላ እትነብር ጓል 46 ዓመት ሱባድራ፡ በዓል ቤታ ምስ ሞተ ንመግቢ ዝኸውን ተሸጊራ ንመምህር ወዳ 500 ሩፒስ (6 ዶላር) ክትህባ ሓቲታ ነይራ...",uncategorized,No preannotation,2023-01-08 19:36:56.359631+00:00,2023-01-08 19:36:56.359690+00:00,muler.java
7816,No sequence ID (upload ID: 21292),"ስብርባር ናይታ ካብ ቁጽጽር ወጻኢ ዝነበረት ሮኬት ቻይና ኣብ ህንዳዊ ውቅያኖስ ወዲቑ. 
    እቲ ስብርባር፡ ካብ ቁጽጽር ወጻኢ ዝኾነት  ሮኬት ቻይና፡ ኣብ  ህንዳዊ ውቅያኖስ ከምዝወደቐ መራኸቢ ብዙሃን ቻይና ጸብጺበን ቻይና፡ ዝበዝሓ ክፋል እቲ ስብርባር ኣብ’ዚ ክሊ ወዲቑ ከምዘሎ ከምዘፍለጠን፡ ካልእ ኣካል እቲ ስብርባር ድማ፡ ኣብ ሰሜናዊ ምብራቕ እቲ ውቕያኖስ ከምዝወደቐ እዩ መንግስታዊ ሚድያ እታ ሃገር ኣቃሊሑ...",uncategorized,No preannotation,2023-01-08 19:37:35.174769+00:00,2023-01-08 19:37:35.174793+00:00,muler.java
7817,No sequence ID (upload ID: 21293),"ብዛዕባ ጥዕና ኣእምሮ ብግልጺ ምዝርራብ ናይ ኩላትና ጥዕና'ዩ' - ያእቆብ ተኪኤ. 
    ያእቆብ ተኪኤ [ዶክተር] ኣብ ኣመሪካ ዩኒቨርሲቲ ፔንሲልቫኒያ ክኢላ ስነ ኣእምሮ'ዩ ብትምህርቱ ክሊኒካል ሳይኮሎጂስት ኮይኑ ቴራፒስትን መምህርን እቲ ዩኒቨርሲቲ'ዩ...",health,No preannotation,2023-01-08 19:37:53.497619+00:00,2023-01-08 19:37:53.497647+00:00,muler.java
7818,No sequence ID (upload ID: 21294),"ንፕረዚደንት ደቡብ ኣፍሪቃ ነበር ዝተዋህበ መዳልያ ሽልማት ኖበል ተሰሪቑ. 
    ንፕረዚደንት ደቡብ ኣፍሪቃ ነበር ኤፍ-ዳብሊው ደ ክለርክ ዝተዋህበ መዳልያ ሽልማት ኖበል ከም ዝተሰርቀ ተገሊጹ እቲ ብስሙ ዝጽዋዕ ማዕከን (ደ ክለርክ ፋውንዴሽን) ንቢቢሲ ከምዘረጋገጾ፡ እቲ መዳልያ ኣብ ዝሓለፈ ወርሒ ሚያዝያ'ዩ ካብ ገዝኡ ተሰሪቑ...",uncategorized,No preannotation,2023-01-08 19:38:40.823545+00:00,2023-01-08 19:38:40.823574+00:00,muler.java
7821,No sequence ID (upload ID: 21295),"ኣብ ህንዲ ሓደ ደርሆ ንዋንኡ ቀቲልዎ. 
    ኣብ ደቡባዊ ህንዲ፡ ሓደ ውልቀ ሰብ ብገዛእ ደርሆኡ ከምዝተቐተለ ተገሊጹ ኣብ'ቲ ከባቢ ዘይሕጋዊ ቅልስ ደርሁ (ዋናታቶም ንደርሁቶም የቃልስዎም) ከምዝግበር ዝግለጽ ኮይኑ፡ እቶም ዝቃለሱ ደርሁ ኣብ ጽፍሮም በሊሕ ነገር ይእሰረሎም እዩ...",uncategorized,No preannotation,2023-01-08 19:39:10.196215+00:00,2023-01-08 19:39:10.196244+00:00,muler.java
7824,No sequence ID (upload ID: 21296),"ሰባት ነቲ መስሓቕ ሓሰማ በርሊን ንምድሓን ይቀዳደሙ. 
    ኤልሳ፡ ኣብ ዓለምና ዳርጋ እታ ውርይቲ መፍለስ ኮይና ኣላ ብህቡብነታ ዘጥረየቶም ደገፍታ ካብ ሃደንቲ ከድሕንዋ ጎስጓስ ጀሚሮም ኣለው...",entertainment,No preannotation,2023-01-08 19:39:48.184765+00:00,2023-01-08 19:39:48.184794+00:00,muler.java
7826,No sequence ID (upload ID: 21297),"1.5 ቢልዮን ዶላር ተሸይጡ ክብረወሰን ዝሰበረ ስነ-ጥበባዊ ስርሓት. 
    ብነፍስሄር ተሓጋጋዚ መስራቲ ማይክሮሶፍት ፖል ኣለን ዝውነኑ ስእልታትን ቅርጻታትን ክብረወሰን ብዝሰበረ ዋጋ 1.5 ቢልዮን ዶላር ተሸይጦም እቲ መሸጣ ኣብ ታሪኽ እቲ ዝዓበየ ሓራጅ ስነ-ጥበብ ከምዝኾነ እቲ ኣብ ዓለም ብቀጥታን ብኢንተርኔትን ብዘካይዶ ሓራጅ ዝፍለጥ ክርስቲስ ይሕብር...",business,No preannotation,2023-01-08 19:40:23.514315+00:00,2023-01-08 19:40:23.514344+00:00,muler.java
7829,No sequence ID (upload ID: 21298),"ሰሜን ኮርያ ባሊስቲክ ሚሳይል ብልዕሊ ጃፓን ተኲሳ. 
    ሰሜን ኮርያ ብልዕሊ ሰሜናዊ ጃፓን ናይ ማእከላይ ርሕቐት ምዃኑ ዝተጠርጠረ ባሊስቲክ ሚሳይል ተኲሳ እቲ ተግባር፡ መንግስቲ ጃፓን ንነበርቲ ደሴት ሆክያዶ ናይ መጠንቀቕታ መልእኽቲ ከመሓላልፍ ክድርኽ እንከሎ፡ ገለ ንጥፈታት መጓዓዝያ ባቡር’ውን ንግዚኡ ክድስክል ገይሩ ነይሩ...",uncategorized,No preannotation,2023-01-08 19:40:51.980075+00:00,2023-01-08 19:40:51.980103+00:00,muler.java
