id,sentence_id,text,category,preannotation,created_at,updated_at,user
2455,No sequence ID (upload ID: 20870),"Tshisekedi apesi losako ya suka na Lugi Gizenga. 
    Lugi Gizenga, mwana ya nkondo Antoine Gizenga mpe mokambi ya PALU (Parti lumumbiste unifié) akundami jeudi na Kinshasa, na Ekolo Congo démocratique Yambo na bokundami na ye, président Félix Tshisekedi alekaki kopesa losako na nzoto na ye na clinique Ngaliema...",politics,No preannotation,2023-01-05 19:04:51.725563+00:00,2023-01-05 19:04:51.725592+00:00,Kandapatrick19
2456,No sequence ID (upload ID: 20871),"Mboso, Katumbi na basusu bapameli bomomi ya bato na Noël na Beni. 
    Bayi politiki bayike balakisi mpasi o’mitema nsima na bombe koboma koleka bato motoba bakufi na bombe na Beni, na Nord-Kivu, na o’mokolo mwa Noël ""Na nkombo ya baninga ban gai bakeli mibeko, na pameli makasi bobomi badongolomeso basali nab ana ba Beni ntango tozalaki banso kokanisa mbotama ya Kristu,"" ekomi na Twitter mokambi ya Assemblée nationale, Christophe Mboso...",politics,No preannotation,2023-01-05 19:05:07.306495+00:00,2023-01-05 19:05:07.306525+00:00,Kandapatrick19
2457,No sequence ID (upload ID: 20872),"Bayi politiki bazalaki na nsima ya bobomani ya Yumbi, elobi Mme Mushobekwa. 
    Bayike na bayi politiki mpe ya misala ya administration bazalaki nsima ya bobomani ya Yumbi, endimi lelo mpo na mbala ya yambo ministre ya mambi ya makoki ya bomoto ya RDC, Marie-Ange Mushobekwa Ministre ya makoki ya bomoto alobi yango o’boso ya Conseil ya makoki ya bomoto ya Lisanga ya bikolo ya molongo, Nations unies, na nzela Web TV...",politics,No preannotation,2023-01-05 19:05:26.290470+00:00,2023-01-05 19:05:26.290498+00:00,Kandapatrick19
2459,No sequence ID (upload ID: 20873),"EXETAT 2021: Bayekoli bapanzi mpe batie moto na sous-division ya EPST ya Manono (Tanganyika). 
    Bayekoli baike bapanzi mpe batie moto na bureau ya Sous-division ya Enseignement primaire secondaire mpe technique (EPST) ya Manono, na Tanganyika, nsima na bobandi ya momekano ya examen d'Etat Mobulu mobimaki na etuka Tanganyika nsima na bobandi ya momekano ya ba examns d’Etat ya bayekoli ya suka ya secondaire...",uncategorized,No preannotation,2023-01-05 19:05:53.650518+00:00,2023-01-05 19:05:53.650549+00:00,Kandapatrick19
2461,No sequence ID (upload ID: 20874),"RDC ezali komilengele mpo na kozongisa ba Congolais bakangami libanda mpo na COVID19. 
    Ambassade ya Ekolo Congo Démocratique na Ouganda esengi na ba Congolais banso bakangami na mobembo na mboka eye kokomisa nkombo na bango na ntina ya mabongisami bwa bozongisami na bango Mbulamatari esakoli mikolo mibale mileki ete ezali komibongisama mpo na yango...",politics,No preannotation,2023-01-05 19:06:23.834073+00:00,2023-01-05 19:06:23.834101+00:00,Kandapatrick19
2505,No sequence ID (upload ID: 20875),"Mbeba ya makoki ya bomoto emati na 10% na septembre na RDC. 
    Kotambola likolo ya makoki ya bomoto emati na koleka bilembo 10 to 10% na sanza ya libwa na ekolo Congo démocratique eyebisi Nations unies Mokambi ya Bureau Conjoint ya Nations unies mpo na makoki ya bomoto Abdoul Aziz Thioye alobi yango na bokutani na bapanzi sango na Kinshasa...",uncategorized,No preannotation,2023-01-05 19:14:06.457447+00:00,2023-01-05 19:14:06.457476+00:00,Kandapatrick19
2514,No sequence ID (upload ID: 20876),"Sassou afongoli université ezali na nkombo na ye na Kintele. 
    Président Denis Sassou N’Guesso afungoli vendredi na Kintele université ezali na nkombo na ye Bakonzi ba Sénégal Macky Sall, Guinée Bissau Sissoco Emballo mpe Niger Mahamoudou Issoufou bazalaki na milulu myango na Denis Sassou N’Guuesso...",uncategorized,No preannotation,2023-01-05 19:14:47.474545+00:00,2023-01-05 19:14:47.474574+00:00,Kandapatrick19
2518,No sequence ID (upload ID: 20877),"Bato 15 batiyami na quarantaine na Bukavu. 
    Bakonzi ya bokolongono batie na quarantaine (mosika na bato basusu) bato 15 na mboka moko pene na Sud-Kivu mpo na bolukiluki bozali kosalama nsima na moto ya mibale kokufa na bokono ya Ebola na Goma, engumba mokonzi ya etuka ya Nord-Kivu eye ezali nginganzinga Ba canots rapides mpe basali ya bokolongono bokitaki na lac Kivu...",health,No preannotation,2023-01-05 19:15:16.427692+00:00,2023-01-05 19:15:16.427722+00:00,Kandapatrick19
2531,No sequence ID (upload ID: 20878),"Etats-Unis ezongeli boyokani mpo na bokengi na RDC. 
    Commandement ya mampinga ya Amerika mpo na Afrika (US Africa Command) esakoli etie manzaka na mokanda ya kozongela boyokani na maye matali bokengi na Ekolo Congo démocratique Boyokani bwango bokopesa nzela ete ba officiers ya ba FARDC bazongela koyekola misala mpe mateya awa na Amerika...",politics,No preannotation,2023-01-05 19:16:10.300551+00:00,2023-01-05 19:16:10.300607+00:00,Kandapatrick19
2534,No sequence ID (upload ID: 20879),"Jean Bamanisa akweyisami na motion ya censure na Ituri. 
    Mokambi ya etuka ya Ituri, Jean Bamanisa akweyisami na motion ya censure mardi na mpokwa na Bunia, na Ituri Bakeli mibeko 33 bandimi ete alongwa mpe 48 baboyi...",politics,No preannotation,2023-01-05 19:16:19.086675+00:00,2023-01-05 19:16:19.086705+00:00,Kandapatrick19
2541,No sequence ID (upload ID: 20880),"Sassou ayei matanga ya leki ya molongani wa ye na Kinshasa. 
    Président Denis Sassou N’Guesso akomaki na Kinshasa lundi 14 septembre mpo na matanga ya mama leki ya molongani wa ye Antoinette Sassou Mokonzi ya Congo-Brazzaville ayambamaki na mokokani wa ye président Félix Tshisekedi na bokiti bwa hélicoptère na ye na jardin ya Palais ya Nation na Kinshasa...",politics,No preannotation,2023-01-05 19:16:37.931615+00:00,2023-01-05 19:16:37.931644+00:00,Kandapatrick19
2577,No sequence ID (upload ID: 20881),"Alanga nzembo DJ Arafat ya Côte d’Ivoire akufi. 
    Alanga nzembo DJ Arafat ya mindule ""coupé-décalé"" ya Côte akufi lundi na likama ya moto butu boleki na Abidjan Kolanda Radio Télévision publique ivoirienne IRTI), DJ Arafat, na nkombo na ye ya solo Ange Huon, akufi na ngonga ya 8 heures na lopitalo ya Abidjan...",entertainment,No preannotation,2023-01-05 19:23:27.612709+00:00,2023-01-05 19:23:27.612739+00:00,Kandapatrick19
2579,No sequence ID (upload ID: 20882),"Tshisekedi akosala permutation ya ba officiers ya mampinga. 
    Ba officiers ya mampinga ya FARC bakondima bisika bikeseni na wapi bazalaki kosala kino lelo, yango nde moko na mikano ya mokonzi Félix Tshisekedi ya suka ya poso eleki Président Tshisekedi asali lisusu bokutani msosusu ya bakonzi ya mapinga lundi na Goma, na Nord-Kivu bisika wapi akomaki wuta samedi na mpokwa...",entertainment,No preannotation,2023-01-05 19:23:50.061283+00:00,2023-01-05 19:23:50.061313+00:00,Kandapatrick19
2580,No sequence ID (upload ID: 20883),"Concert ya alanga nzembo Koffi Olomide na Paris ekosalema lisusu te. 
    Concert ya artiste musicien Koffi olomide eye esengelaki kobeta na mokolo ya le 27 novembre 2021 na Paris La Défense Arena ekobeta lisusu te Na liyebisi ya Arena ebimisaki lobi, bakambi ba ndako eye ya mindule to masano basakoli ete makambo manso mazongi naino malamu te mpo na kobetisa ba concerts ya ba artistes minene lokola Koffi Olomide na eleko eye ya Covid 19...",entertainment,No preannotation,2023-01-05 19:24:08.846826+00:00,2023-01-05 19:24:08.846852+00:00,Kandapatrick19
2582,No sequence ID (upload ID: 20884),"FCC esengi na ba ""patriotes nationalistes"" basala liboke na nsima ya Felix Tshisekedi. 
    ""Majorité présidentielle elendisi ba patriotes nationalistes ete basala liboke nzinga nzinga ya mokonzi oyo aponami mpe na ba institutions ya République,"" ekomi moko ya balobeli ya FCC André-Alain Atundu Na liyebisi liye, Atundu alobi yango esengeli esalema na botosi ya mangomba ya moko na moko kasi na bomoko...",politics,No preannotation,2023-01-05 19:24:18.970754+00:00,2023-01-05 19:24:18.970795+00:00,Kandapatrick19
2584,No sequence ID (upload ID: 20885),"Brazzaville esakoli kotiya na quarantaine bato banso bako wuta France, Chine, Corée S. na Italie. 
    Bakonzi ya Congo-Brazzaville basakoli ete bakotiya na quarantaine bayi mobembo banso bakowuta na France, Italie, Chine, Corée du Sud na Iran, esika wapi bokono bwa coronavirus bozali kongala Ministère ya affaires étrangères eyebisaki ba ambassades banso ya bikolo ya bapaya na Brazzaville...",health,No preannotation,2023-01-05 19:25:11.904458+00:00,2023-01-05 19:25:11.904487+00:00,Kandapatrick19
2589,No sequence ID (upload ID: 20886),"Misolo mizangi mingi na misala mya kosunga bato bazali na mpasi na RDC (OCHA). 
    OCHA, Bureau ya coordination ya lisungi, ebwaki mbela mpo na makoki mazali te ya kosunga bato ya mapsi na Ekolo Congo démocratique ""Na sanza minei yambo na mobu kosila, kaka 25% ya misolo mipesami na baye basungaka, elobi mokambi molandi ya OCHA,"" na VOA Lingala...",politics,No preannotation,2023-01-05 19:27:11.942979+00:00,2023-01-05 19:27:11.943007+00:00,Kandapatrick19
2591,No sequence ID (upload ID: 20887),"Bato 7 bawei na bitumba kati na basima minduki na bakengeli parc ya Virunga. 
    Balobi mbisi minei na basimba minduki misatu bawei o’mokolo ya minei na bitumba kati na bango na ndelo ya Ouganda na Congo démocratique ""Masasi mabetamaki kati na basimba minduki baye bakangi balobi mbisi mpe limping moko ya basinzili to ba éco-gardes,"" elobi Bihango Sabuni, mokambi ya lisanga ya balobi mbisi ya localité ya Vitshumbi na Nord-Kivu...",politics,No preannotation,2023-01-05 19:27:44.051159+00:00,2023-01-05 19:27:44.051189+00:00,Kandapatrick19
2593,No sequence ID (upload ID: 20888),"Bitumba kati na baye ya UDPS na ya FCC. 
    Ndako ya CNC, Congrès national congolais, lingomba ya député Pius Muabilu, ya FCC, epunzami mpe ezikisami ntango baye bomanoni lokola baye ya UDPS basali mobulu Police ekomaki esika eye na mwa nsima, ebeti gaz lacrymogène...",politics,No preannotation,2023-01-05 19:27:58.578589+00:00,2023-01-05 19:27:58.578618+00:00,Kandapatrick19
2594,No sequence ID (upload ID: 20889),"Fayulu alobi basololi ""plan de sortie de crise"" na PM Wilmes ya Belgique. 
    Bayi lingomba Lamuka bakutanaki na Premier ministre belge Sophie Wilmes na Kinshasa Bapesi ye 'plan ya sortie de crise' ya Martin Fayulu...",politics,No preannotation,2023-01-05 19:28:07.362292+00:00,2023-01-05 19:28:07.362320+00:00,Kandapatrick19
2595,No sequence ID (upload ID: 20890),"Moto ya misato azwami na Ebola na Mwenga mpe ya yambo na Walikale. 
    Moto ya misato amonisami na Ebola na Mwenga, na Sud-Kivu, elobi bakambi ya misala ya bokolongono na RDC ""Ezali kaka kolanda oyo ekomaki na Mwenga mposo moleki...",health,No preannotation,2023-01-05 19:28:53.619430+00:00,2023-01-05 19:28:53.619488+00:00,Kandapatrick19
2596,No sequence ID (upload ID: 20891),"Bakoni ba COVID-19 bakomi 30 na Kinshasa. 
    Motango ya bakoni ba coronavirus ya sika bokomi 30, eyebisi bakonzi ya bokolongo bwa nzoto na ekolo Congo democratique ""IRNB (Institut national des recherches biomedicales) endimi butu boleki ete batoni ya sika sambo bazwami na COVID19,"" esakoli ministre ya bokolongono Dr...",health,No preannotation,2023-01-05 19:29:00.763589+00:00,2023-01-05 19:29:00.763624+00:00,Kandapatrick19
2597,No sequence ID (upload ID: 20892),"Lingomba Etat islamique esakoli ebotoli mboka mibale mpe basoda mingi bakufi na nzamba na Ituri. 
    Bayi lingomba Etat Islambique basakoli ete babotoli mboka mibale ya ba kristu na Ituri nsima na bitumba, kolanda Agence ya sango AMAQ to SITE Bayi lingomba Etat islamique batie bilili mpe bililingi mingi na ba réseaux sociaux mpe basakoli ete Basoda ya mapinga bakufi...",religion,No preannotation,2023-01-05 19:29:15.993022+00:00,2023-01-05 19:29:15.993051+00:00,Kandapatrick19
2600,No sequence ID (upload ID: 20893),"Eyoma na bapaya na Afrika ya ngele: Ambassadeur ya RDC abwaki mbela. 
    Ambassadeur ya RDC na Pretoria, Afrika ya ngele, asengi bana banso ya ekolo na ye baye bazwaki likama na mobulu likolo ya bapaya ya mikolo miye ba yebisa ye Ntoma Bene Lofongo M’Poko akomi na mokanda ete ba Congolais banso bayebisa na Ambassade ya RDC na Pretoria likama inso bazwaki...",politics,No preannotation,2023-01-05 19:29:54.610794+00:00,2023-01-05 19:29:54.610823+00:00,Kandapatrick19
2602,No sequence ID (upload ID: 20894),"Police epanzaki botelemeli mpo kosenga bolengwi ya ntoma ya Rwanda na Kinshasa. 
    Police ebetaki molinga mpe lokito mpe epanzaki bato baye babandi kotambola mpo na kosenga bobengani bwa ntoma ya Rwanda na Kinshasa LUCHA, Filimbi mpe mangomba misusu ya bomwana mboka bolamu basengaki bato koelemela ntoma Vincent Karega mpo abetaki ntembe na bobomi ya mampinga ya Rwanda na RDC...",politics,No preannotation,2023-01-05 19:30:32.200704+00:00,2023-01-05 19:30:32.200733+00:00,Kandapatrick19
2604,No sequence ID (upload ID: 20895),"Dénise Nyakeru na Kigali. 
    Molongolani ya président Félix Tshisekedi, Dénise Nyakeru Tshisekedi azali na Kigali, engumba mokonzi ya Rwanda, banda ntongo, mpo na kokutana na mokokani wa ye, mwasi ya président Paul Kagame, Jeannette Kagame Bakonzi ya ekolo Rwanda basakoli ete mobembo mwa Mme Nyakeru mokazala ya mikolo mibale...",politics,No preannotation,2023-01-05 19:30:55.248929+00:00,2023-01-05 19:30:55.248958+00:00,Kandapatrick19
2606,No sequence ID (upload ID: 20896),"Biden aboyi bondongwani na Russie na Ukraine bokozala 3e ""Guerre Mondiale"". 
    Joe Biden alobi kobundisi Russie na Ukraine ekozala “guerre mondiale” ya misato Mokonzi ya Amerika akomi na compte Twitter na ye ete esengeli koboya bitumba ya molongo ya misato bisalama kowuta na maye mazali kosalama na Ukraine...",politics,No preannotation,2023-01-05 19:31:08.507917+00:00,2023-01-05 19:31:08.507945+00:00,Kandapatrick19
2608,No sequence ID (upload ID: 20897),"Emmanuel Ramazani alobi PPRD eza’kosenga boyokani yambo na kotinda bato na CENI. 
    Emmanuel Ramazani Shadary alobi PPRD, lingomba lya mokonzi ya kala, Joseph Kabila, ekotinda te balakisi bilongi na CENI soki boyokani bozali te na boponi ya bakambi ya misala mya ponami mya mboka Kalaka mokambi to Secrétaire permanent ya PPRD (Parti du peuple pour la reconstruction et la démocratie) alobi yango nsima na bokutani ya lingomba na ye na Kinshasa...",politics,No preannotation,2023-01-05 19:31:22.452764+00:00,2023-01-05 19:31:22.452792+00:00,Kandapatrick19
2610,No sequence ID (upload ID: 20898),"Sassou asololi na bayi Italie ya ENI ntango Congo elingi kozwa terminal pétrolier ya Ndjeno na maboko. 
    Président Denis Sassou N’Guesso asololi na limpinga lya companie ya Italie ENI mpo na lolenge ya kokoba kozwa pétrole Masolo mango masalami ntango esengeli Congo ezwa na maboko terminal pétrolier ya Ndjeno, na Pointe-Noire...",politics,No preannotation,2023-01-05 19:31:41.627487+00:00,2023-01-05 19:31:41.627517+00:00,Kandapatrick19
2612,No sequence ID (upload ID: 20899),"Tshisekedi atie Bahati Lukwebo bo’ ""informateur"". 
    Félix Tshisekedi apesi Modest Bahati Lukwebo, motambwisi ya AFDC-A, etinda ya koluka lingomba nini lizali na majorité na parlement Mokonzi ya mboka apesi M...",politics,No preannotation,2023-01-05 19:31:46.064247+00:00,2023-01-05 19:31:46.064275+00:00,Kandapatrick19
2613,No sequence ID (upload ID: 20900),"Sylvestre Ilunga alobi akokende te kolia epayi ya ba ""voisins"". 
    Sylvestre Ilunga Ilunkamba alobi akokende te kolia epayi ya ""ba voisins"" na bosukisi makomi abimisi nsima na kotika ebonga ya Ministre wa yambo ""Lokola moyembi moko ayebana alobaki, moloba maye : 'esengeli koyeba kolongwa na mesa ntango bilei bilongolami...",politics,No preannotation,2023-01-05 19:32:02.019291+00:00,2023-01-05 19:32:02.019321+00:00,Kandapatrick19
2614,No sequence ID (upload ID: 20901),"New York ebakisi mikolo na confinement na yango. 
    New York, capitale économique mpe culturelle ya Etats-Unis ebakisi mikolo na confinement ntango bingumba mpe ba Etats mingi ebandi kofungola misala mya yango ""Tokokende malembe mpe na bokengi… Esengeli tosala mpeza mayele"", elobi maire (mondele mboka) ya New York, Bill de Blassio...",health,No preannotation,2023-01-05 19:32:14.356554+00:00,2023-01-05 19:32:14.356612+00:00,Kandapatrick19
2616,No sequence ID (upload ID: 20902),"38 ONG basengi Tshisekedi kosukisa misala mimemelaka ba millions na basimba minduki na parc ya Virunga. 
    38 ONG ya environnement mpe makoki ma bomoto basengi na présient Félix Tshisekedi mpe mbulamatari ya RDC kosukisa misala mya bokati nzete mpe koni, kosala makala mpe bokila basimba minduki basalaka na parc ya Virunga kati na bituka ya Kivu Mangomba mango makomeli président Tshisekedi, bakambi ya Nord-Kivu mpe mbulamatari ya Kinshasa mpo na kopamela bobuki nkoni, bosali makala mpe bokila basimba minduki bazali kosala na Parc national Virunga...",politics,No preannotation,2023-01-05 19:32:49.818734+00:00,2023-01-05 19:32:49.818763+00:00,Kandapatrick19
2618,No sequence ID (upload ID: 20903),"Losambo losengami mpo na lobiko ya Cardinal Monsengwo. 
    Cardinal Laurent Monsengwo esengeli amemama na bangonga ekoya na Paris, na France, mpo na lisili lya nzoto O'mokolo mwa eyenga, episkopoko ya lukumu ya Kinshasa, cardinal Frindolin Ambongo asengaki na ba Kristu mpe na bana ba Ekolo Congo démocratique banso kobondela mpo na cardinal Monsengwo...",religion,No preannotation,2023-01-05 19:33:01.132888+00:00,2023-01-05 19:33:01.132918+00:00,Kandapatrick19
