category	headline	text	url
health	Coronavirus: Ozi ọma maka coronavirus	Ọbụghị naanị akụkọ ọjọọ ka e kwesịrị ịgbasa banyere ọrịa coronavirus. E nwekara akụkọ ọma. Kamgbe ọrịa coronavirus malitere kpawa ike, a nụla ọtụtụ akụkọ ọjọọ gbasara ya n'akụkụ ụwa niile. Akụkọ etu coronavirus si egbu puku kwuru puku mmadụ abụghịzi ihe ọhụrụ. N'ụbọchị Mọnde, ọrịa a gbukwara otu onye na Naịjirịa. Ma lee akụkọ ndị na-enye obi aṅụrị gbasara ọrịa a. Akụkọ ndị a gosiri na olileanya dị.	https://www.bbc.com/igbo/afirika-52001037
politics	Biafra: Ihe Ipob na Massob chọrọ - T.A Orji	Onye bụbu Gọvanọ Abia steeti ma bụrụkwa sinetọ na-anọchite anya Abịa Sentralụ bụ Theodore Ahamefula Orji, ekwuola uche ya banyere Indigenous People of Biafra (Ipob) na Movement for the Actualisation of Sovereign State of Biafra (Massob) na nweta Biafra. Nke a dị n'ajụjụ ọnụ BBC Igbo gbara ya n'Umuahia, Abia Steeti n'ụbọchị iri atọ nke ọnwa Mee, afọ 2019. Ọ sị na otu ihe mere ndị otu dịka Massob na Ipob ji na-eti mkpu mmegbu bụ na onye Igbo abụbeghi onyeisiala Naịjirịa. Na ọ bụrụ na e nye ndị Igbo ọkwa onyeisiala, na ihe ndị a ga-akwụsị maọbụ dajụọ n'ebe ọ dị obere. Orji gara n'ihu rụtụ aka na nhazigharị obodo bụ ihe e kwesịrị ime iji mee ka ihe dị mma karịa ka ọ dị ugbua. O kwuru na ọ ga-adị mma ka gọomentị etiti hapụ ụfọdụ ihe dịka uweojii ka ndị steeti jide nke ha. Kirie ihe o kwuru n'uju;	https://www.bbc.com/igbo/afirika-52785914
entertainment	Salman Rushdie: Gịnị dị n'ime akwụkwọ o dere na-ese okwu?	"Salman Rushdie, onye dere akwụkwọ ‘Satanic Verses’ nke nọbụ n’ọnọdụ ọ-dị-ndụ-ọnwụ-ka-mma ekwuwela okwu, ebe  dịka ndị dọkịta wepụrụla  igwe e ji eku ume  akwụnyere ya kemgbe a wakporo ya ụbọchị Fraide.. Nwoke a kpọrọ Hadi Matar Rushie ebe ọkwụ  na-ekwu okwu n’ọgbakọ  ndị edemede e mere na New York dị n’ Amerika, sụkaziri  n'afọ nakwa n'obi tupu ndị nọ nso na ndị ọrụ nchekwa egbobido  ya. N'ụbọchị Satode, ndị nọ ya nso kwuru na o merụụ nnukwu ahụ nke bụ na o nwere ike ọ gaghịkwa eji otu anya ya ahụ ụzọ ọzọ. Rushdie bu na-ede akwụkwọ a ma ama  edeela ọtụtụ akwụkwọ gụnyere ""Grimus"", ""Shame"", 'Midnight's Children bụ nke ritere ya nturuugo nwere agba bụ ""Booker Prize"" nn'afọ 1981. Satanic Verses bụ akụkọ ifo banyere ndị ụka Alakụba abụọ bi n' Ingland. Otu n'ime ihe na-ewe ndị okpukperechi Alakuba iwe n'akwụkwọ Satanic Verses bụ na  Rushdie nyere akwụkụna abụọ nọ n'ime akwụkwọ ahụ aha nwunye Mohammadu abụọ. Aha akwụwkọ ahụ sikwa na  ama okwu abụọ e kwuru na Mohammed wepụrụ n'akwụkwọ  Nso Koran bụ nke Mohammerd kwenyere si n'aka ekwensu. Mana Rushdie kpara agụ nọ n'ụra aka n'ọdụ n'afọ 1988 oge o bipụtara akwụkwọ nke ọ kpọrọ, 'Satanic Verses,"" bụ akwụkwọ o . Akwụkwọ ahụ wuru ewu na ụwa ma kpasuo ndị ụka Alakuba na mba ụwa iwe dịka ha hụtara akwụkwọ ahụ dịka mkparị nye  okpukprechi chi ha na onye  Amụma ha bụ Mohammed. Ọtụtụ ha mere ngagharịiwe maka ya  ma mebie ihe. E gburu mmadụ 12 na obodo ya bụ Mumbai, tụọ ụlọnnochite anya mba Briten dị na Tehran okwute. Iwe mere ka onyeisiala mba Iran oge ahụ bụ  Ayatollah Ruhollah Khomeini,  nyee ntuzi aka 'fatwa' n'isi n'afọ 1989, na-akpo oku  onye hụrụ nwa amadi ahụ, ya gbuo ya bụ nwa amadị a mụnyere n'ezinaụlọ ndị ụka Alakụba. Mana ndị ọkammụta na ndị gụwara isi kwuru na nke a   megidere  ikike dịịrị Rushdie  ikwu uche ya Iran jikwa iwe sị na ha na mba Briten agaghị enwekwa mmekọ ọzọ. Rushdie malitere zọwa isi onwe ya ma na-ebigharị na nzuzo ihe karịrị afọ iri. E nyekwarere ya nchekwa ndị uweojii mana Rushdie , onye ka na-ede akedemede malitere ịpụtawa n'ọha na nsonso a. na-ekwukwa maka ikike  mmadụ nwere ikwu uche ya na enweghị mgbochi ọbụla. Ọ dị ndị na-eme nka mana ụfọdụ ndị nyere ya aka tụgharịa akwụkwọ ya ahụ n'asụsụ ndị ọzọ tụnyere isi ha. Ọ nọ n'ọnọdụ a rute nsonso a ọ malitere pụawa A sugburu Hitoshi Igarashi,  bụ onye tụgharịrị akwụkwọ Satani Verses n' asụsụ Japan na mahadun dị na Tokyo  n;ọnwa Julai afọ 1991. N'otu afọ ahụ, a sụrụ Ettore Capriolo, bụ onye tụgharịrị akwụkwọ ahụ  n'asụsụ Italy mma na Milan mana a zọtara ndụ ya. A gbara William Nygaard, bụ onye Norway egbe n'afọ 1993 na nso ụlọ ya dị n'Ohio mana ọ nwụghị. Ahmed Salman Rushdie bụ onye India a mụrụ na  Bombay nke a ma taa dịka Mumbai n'abalị 19 nke ọnwa Juun afọ  1947, ka ọ gachara ọnwa  abụọ India jiri nwere onwe ha n'aka mba Briten. Ọ gawara mba Briten ka ọ dị afọ 14 bụ  ebe  ọ nọ gawa akwụkwọ Ọ gụrụ 'History; na  'Kings College' dị na  Cambridge. u.was forced into hiding after the publication of his 1988 novel, The Satanic Verses. It took nearly a decade for Rushdie to become more vocal and visible — though he continued to write stories. Today, Rushdie is widely known for being a vocal defender of artistic expression."	https://www.bbc.com/igbo/articles/c2vpdjy05jlo
health	Men's Health: Gịnị na-eme ime ahụ nwoke ma o mecha 'Vasectomy'?	"E nwere ọtụtụ ụzọ ndị mmadụ si akwụsị ịmụ ụmụ, ụfọdụ n'ime ha bụ ihe nwoke kwesịrị ime, ụfọdụ kwa dị n'aka nwaanyị. Ndị mmadụ na-agbaso usoro ndị a iji zeere ịmụ ọtụtụ ụmụ karịa ole ha nwere ike ịzụlite nke ọma. Ụfọdụ usoro ndị a gụnyere: Ọ bụ usoro nke ikpeazụ a ka akụkọ a kọwara maka ya. Vasectomy bụ otu n'ime ụzọ nwoke ga-esị hụ na ọgaghị atụwa nwaanyị ime. Dọkịnta na-ahụ maka ịtụrụ ime aha ya bụ Olaitan Boluwatife kọwaara BBC Igbo banyere usoro a. Usoro a gụnyere ịwa akụkụ amụ nwoke ma bepụ maọbụ kechịe akwara nke na-ebu ughe (sperm) si na mkpụrụ amụ gaa ọnụ amụ ebe nwoke ga-esị nyụpụ ya. Akwara a na-ebu ughe nwoke ka Bekee na-akpọ ""Vas Deferens"". Mana ajụjụ ọtụtụ mmadụ na-ajụ bụ: ""Ebepụchaa maọbụ kechịchaa akwara a, kedụzị ebe ughe akpaamụ nwoke na-emepụta na-aga? Usoro 'Vasectomy' a na-emetụta ime ahụ nwoke? Dkt. Boluwatife kwupụtara ihe olemole na-eme n'ahụ nwoke ma emechaa Vasectomy: Nnyocha gosiri na ọtụtụ ụmụ nwoke n'Afrịka amaghi maka usoro a. Ọzọkwa bụ na akụkọ ugha banyere ya dị ọtụtụ nke mere na ọtụtụ ụmụnwoke anaghị enwe mmasị ime ya. Ụfọdụ na-achị ụmụnwoke mere Vasectomy ọchị ma na-enye ha mkparị, na-ekwu na ha abụzighi nwoke Ihe kpatara nke a bụ na ha amaghi mkpa ọ dị nye ndị nwere mmasị ime ya. Otu nwoke na-achọghị ka-akpọọ aha ya gwara BBC na ọ bụ n'ihi nke a mere ya agwaghi ndị mmadụ mgbe o mere 'vasectomy'. O kwuru sị: ""Ndị mmadụ ga-ahụ gị dịka nwoke na-etozughizi oke maka ihe e mere n'amụ m"" Dkt. Boluwatife kwuru na ịkpaso ụdị agwa a nye mmadụ maka mkpebi o mere n'ahụike ya adịghị mma. ""Nwoke ka bụ nwoke tozuru oke ma o mechaa Vasectomy, ọ naghị egbochi maọbụ belata ya ịbụ nwoke,"" ka o kwuru N'izu olemole gara aga otu nwoke mba Saụt Afrịka zipụtara ozi n'akara Twitter ya na-ekwu na ọ mere oke mkpebi dị mkpa dịka nwaokorobịa dị afọ 29. Nwoke a akara Twitter bụ @JagsIsOffline dere: ""E meela m ya. I agaala mee usoro ịwa ahụ 'Vasectomy' nke enweghi ike ịgbanwe"" ""A dị m afọ 29, alubeghi nwunye, enweghi nwa ọbụla, enweghi m mmasị ịmụ nwa ọbụla. Ihe a bụ ihe gụrụ m agụụ ime kamgbe afọ olemole, ọ dị m ka na nrọ"" Ozi a tasuru ọkụ na soshal midia dịka ọtụtụ ndị kwara ya emo, ndị ọzọ kwukwara na ha aghọtaghi ya bụ usoro maọbụ ihe mere o ji mee mkpebi dị etu a. @JagsIsOffline zara ndị jụrụ ya etu o si mee ya bụ ihe, oge ole oriri ya, etu ahụ dịka mgbe o mechara ya bụ usoro nakwa ajụjụ ndị ọzọ. Ọ gara n'ihu kọwara ndị mmadụ na ọ ka tozuru oke dịka nwoke nke bụ na usoro a egbochighi ime ihe ọbụla ọchọrọ ime. Ọtụtụ na mba Afrịka aghọtabeghi maọbụ marakwanụ maka usoro a dịka akwụkwọ ozi nọ n'elu akụkọ a si gosi. Ya kpatara ọtụtụ ndị mmadụ ji akwa ndị ọzọ nwere mmasị ime nke a emo. Onye ọbụla tozuru nwereikikere ime ihe ọ chọrọ n'ahụ ya maọbụrụ na iwu mba ya kwado ya. Ndị ọrụ ahụike kwadokwara usoro a ma kwuo na enweghi ihe ọjọọ maọbụ ọghọm dị na ya nke mere ha ji nabata ya ma na-etinye aka n'usoro ịwa ahụike nke 'Vasectomy'. Ịmata ka usoro ihe si aga bụ otu n'ime ụzọ mmadụ ga-esi nwadobe onwe ya n'ụwa anyị. Nke ọzọ bụkwa ịmata uru usoro ihe ahụ bara nakwa ihe ndị dị mkpa banyere ya. Otu ihe dị mkpa nwoke ga-ama bụ na emecha 'vasectomy' ruo izu ụka olemole, nwoke ahụ ka nwereike ịtụba nwaanyị ime. Nke a bụ maka na ụfọdụ ughe (sperm) nwereike ịnọ n'ime amụ ya nke bụ na ọ nwee mmekọ, ughe ahụ nwereike ịtụba nwaanyị ime. Ndị ọrụ ahụike na-adụ ndụmọdụ ka nwoke mere 'vasectomy' ọhụrụ yiri okpunnabụenyi n'oge ọ na-enwe mmekọahụ. Ọ ga-anọrụ izuụka 12 tupu e nyochaa amụ ya mara ma ughe niile nwereike ịtụba nwaanyị ime asapụchala."	https://www.bbc.com/igbo/afirika-60440539
sports	Samson Siasia aghọọla 'Eron ' dịka Fifa nyere ya ọsọ ụkwụ eru ala	"Otu na-achịkọta egwu bọọlụ na mbaụwa bụ Fifa achụọla Samson Siasia ọsọ ụkwụ ete aja n'egwuregwu bọọlụ maka nrụrụaka. Ha dakwara ya nha nde naira iri na asatọ n'ụma (N18.5 million/50,000 Swiss dollars). Kọmịtị Fifa na-ahụ maka agwa ziri ezi kwuru n'ozi ha wepụtara ụbọchị Fraide na ikpe mara Siasia n'ebubo ịna akaazụ were nwogharịa asọmpị ga,  nke ha kwuru megidere iwu Fifa. E bidoro ikpe Siasia n'ọnwa  Febụwarị afọ 2019  ka enyochachara otu nwoke a kpọrọ Wilson Raj Perumal  maka ịgbalị inwogharị mpụtara asompi maka inweta chacha. Ọchụchụ a chụrụ Siasia na-eso mmachi otu na-achịkọta egwu bọọlụ na Naijiria bụ NFF machiri Salisu Yusuf, onye bụbu onye nchịkọta Super Eagles otu afọ maka ịna akaazụ. Cheta na Siasia chịkọtaburu otu egwu bọọlụ ""Super Eagles"" mgbe Sunday Oliseh."	https://www.bbc.com/igbo/afirika-49372230
entertainment	Dan Foster: Ihe onye mbụ were ya n'ọrụ na Naijiria na ndị ọzọ ma ya na-ekwu maka ya	"Ọ bụ onye ọbịa na Naijiria maka kemgbe ụbọchị Fraide akụkọ ọnwụ ya pụtara ife, ụmụ Naijiria ọkachasị ndị ma maka Dan Foster ka na-atụ arịrị ọnwụ ya. Foster bụ olu a ma ama n'ihe gbasara igwe mgbasaozi redio na Naịjiria, nwụrụ ụbọchị Wednezde ka ọ rịachara ahụ nwa oge site n'ọrịa coronavirus. Na nkọwa ụdị mmadụ Dan Foster bụ, Chris Ubosi bụ onye nwe ụlọọrụ 'Beat FM' kọwara na ""ọ bụ ezigbo mmadụ. I nwee nsogbu ọbụla, Dan ga-ewe ya ka nke gị"". Ubosi, onye si na ịbụ onyeisi ya bụrụ ezigbo enyi Dan Foster kọwara na ""Dan bụnụ onye Naijiria. Ị hụkwanụ ya, akwa Naijiria ka ọ na-eyikarị, nri Naijiria ka na-amasị ya."" Ubosi bụ onye mbụ so gbaa Foster ajụjụ ọnụ e jiri wee ya n'ọrụ mbụ ya na Naijiria sị na ""ezigbo onye ọrụ na-arụkarịa ole e ziri ya rụọ."" Ihe ndị ọzọ  a ma ama na-ekwu maka ya Ihe ise ị maghị maka Dan Foster 1.  Dan Foster  bụ onye Amerika lụrụ ọrụ na ụlọọrụ mgbasaozi na Amerịka tupu ọ bịa Naijiria. 2. Ebe mbụ ọ lụrụ ọrụ bụ na Ụlọọrụ redio 'Cool FM' 3. O biela na Naijiria afọ 20 ma lụgharịa onye Naijiria Igbo dịka ya na nwunye mbụ ya, mụtara ya otu nwa gbasara. 4. Foster  a na-etu 'Big Dawg' lụrụ onye Igbo, nwa ada Enugwu aha ya bụ Lovina, ha mụkọrọ ụmụ abụọ. 5. Ejiji Naijiria na nri ha na-amasị Dan Foster nke ukwu"	https://www.bbc.com/igbo/afirika-53095748
entertainment	Igbo festivals: Iri ji Mbaise agbajuola dọrọ tata	Mmemme Iri Ji Mbaise na-akpọtụ ugbua n'ụlọakwụkwọ 'Aboh Mbaise Secondary School' ebe obodo 91 mejupụtara Mbaise na-eri ji ọhụrụ taa bụ Tọzde. Iri ji Mbaise bụ nke a na-eme kwa afọ ọbụla ma ọnwa August gbaa iri na ise. Mmadụ puku kwụrụ puku zukọtara kemgbe ụtụtụ ụbọchị Tọzde, ebe ndị mbaise na egosi ejiri mara ha. Ndị Eze-Ji niile bugasi ji gbara agba si na obaji ha bịa gosi ya ka ụwa kirie. Eze-Ji HRH Eze Mike Ndudiri Orji kwuru na obodo Mbaise bụ ndị kasi ibe ha akọpụta ji, nke mere na ha na ebu ụzọ eme mmemme iri ji tupu obodo ndị ọzọ eriwe. Ihe nkiri omenala juputara na iri ji Mbaise nke afọa gụnyere egwu omenala dị iche iche, ịgba mgba, ekike, ịgosi ọba ji nakwa ihe ndị ọzọ. Lee ihe nkiri iri iji nke ndị mba ọzọ: Lee akuko ga-amasị gị	https://www.bbc.com/igbo/institutional-49359795
business	e-Naira CBN: Ihe mere e ji wetuo akụrụngwa eNaira n'ọba ozi 'Google Play Store' ma tinyekwa ya ọzọ	"Ụlọakụ etiti bụ Central Bank akọwaala ihe mere e ji wetuo akụrụngwa eNaira n'ọba 'Google Play Store' nwa ntịtị oge tupu e tinyekwa ya ọzọ. Dịka Osita Nwanisobi, bụ ọnụ na-ekwuru CBN kwuru na ha na-arụ ya ọrụ iji. ""Anyị na-arụ ọrụ na ya ugbua, nwalee ya n'ime awa olemole na-abịanụ,"" Nwanisobi gwara ndị ntaakụkọ Punch n'ụbọchị Wenezde. Mana oge BBC Igbo nwalere ya n'ụtụtụ Tọzde, anyị hụrụ na ya bụ akụrụngwa dịkwa na 'play store'. Anyị chọpụtakwara na ụfọdụ ndị buturula ya bụ akụrụngwa n'ekwentị ha kwuru na ọ na-enye ha obere nsogbu. Ọ bụghịzị akụkọ ọhụrụ na onyeisala Naịjirịa bụ Muhammadu Buhari ga-ewepụta ego teknụzụ ọhụrụ akpọrọ e-naira n'ụbọchị Mọnde na-abịanụ. e-Naira bụ ego teknụzụ mbụ Naịjirịa nwerela. Ọ bụ n'ọnwa Sepụtemba nke afọ 2021 a ka ụlọakụ gọọmenti etiti akpọrọ CBN n'aha ịchafụ wepụtara ya bụ webụsaiti e-naira. Etụ eNaira ọ ga-esi rụ ọrụ CBN ga-ewepụta ego pụrụiche nke naira nọ n'isi ya. Ka ọ dị ugbua, ọba ozi ego teknụzụ ahụ abụbeghị nke mmadụ niile ga-enwetali. Mana CBN na-ekwu na ha na-agba mbọ ịhụ ndị mmadụ nwerike ịnwetalị 'app' ya n'ekwenti dị iche iche dịka ""Google Play store nke Android users"" nakwa App Store maka ndị nwere ""iPhone."" Ndị chọrọ ị ji ego naira teknụzụ a azụ ahịa ga-akpọ otu akara ""USSD short code"" ma soro usoro ahaziri iji jiri ego ahụ zụọ ahịa maọbụ kwụọ ụgwọ. Osita Nwasinobi bụ ọnụ na-ekwuru ụlọakụ CBN kwuru na mwepụta e-naira a ka bụ nzọpụ ụkwụ nke mbụ. o kwuru na ọ ga-anagbanwe kwa mgbe ma na-akawanye mma. Ọ bụrụ na onyeisiala wepụta ya bụ ego naira teknuzu(e-naira), lee ụfọdụ ihe ndị ị ga-ejinwu ya mee Ihe ụlọakụ etiti ji wepụta CBN e-Naira Ọ bụ Bitt Inc. rụpụtara e- Naira ma mekwa ka ewepụta ego teknụzụ nke CBN nke akpọrọ Central Bank Digital Currency (CBDC). A ga na-eji ma ego naira nkịtị nakwa nke teknụzụ(e-Naira) azụ ahịa."	https://www.bbc.com/igbo/afirika-59027761
business	Second-hand cars: Ntụbata ụgbọala anyarala anya ga-emebi ahia anyị' - Innoson	Ụgbọala anyarala anya bụ ezigbo ahịa na-aga ahịa na Naịjirịa nakwa gburugburu Africa. Mba China dịka ha tetere n'ụra ọhụrụ wee sị ka ha soro mịta nnukwu akụ na ụba si na ya bụ ahịa apụta nke mere ka ha malite ịtụbata ụgbọala anyarala anya na mba Africa, Asia nakwa Europe. Ngụkọ pụrụiche na-egosi na nani ụgbọala anyarala anya melitere n'ogo pasenti iri asatọ (80%) ego si na azụmahia ụgbọala pụta na Naịjiịa n'afọ 2016. Ụfọdụ ụmụ Naịjirịa na-ekwu na atumaatụ a ga-amagbu onwe ya mana otu onye Igbo bụ naanị ụlọọru ya na-emepụta ụgbọala na-ekwu na ya bụ atụmaatu ga-emebiri ya ahịa. Mana o kwuru na onweghị onye Naịjirịa ụta dịrị makana ego ụgbọala anyarala anya dị ọnụ ala. Innoson kwuru na ọ bụrụ na onye na-emepụta ụgbọala na Naịjirịa ezi nkwado, ụgbọala ọhụrụ ga-eruteli onye ọbụla aka makana etu ihe si dị na Naịjịria ugbua anaghị enyecha ndị mmepụta ihe ohere irite uru dịrị ha. Mbọ niile BBC Igbo gbara ịnụta n'ọnụ Garba Shehu bụ ọnụ na-ekwuru gọọmenti n'ekwenti kpụrụ n'ala. Akụkọ ndị ga-amasị gị:	https://www.bbc.com/igbo/afirika-49177629
health	Sexual Abstinence: Lee ihe ga-eme ahụ gị ma ị hapụ ime aramara oge tere aka	"N'agbanyeghị na ọ dịka aramara o juru ebe niile ugbua, e nwere ụfọdụ ndị kpebiri na ha agaghị eme aramara. Ọtụtụ ndị bụkwa ndị anaghị enwe mmasị ime aramara kwadaa, n'ihi otu ihe maọbụ nke ọzọ. Nnyocha sayensi gosiri na e nwere ọtụtụ uru dị na nwoke mọbụ nwaanyị ị na-eme aramara kwa mgbe kwa mgbe. Mana ọtụtụ na-ajụ ma onwere ihe ọghọm maọbụ mperi nye ahụike mmadụ ma ọ bụrụ na onye ahụ anaghị eme aramara chaachaa, maọbụ ọ naghị eme ya kwadaa? BBC Igbo kpọtụụrụ Dibia bekee aha ya bụ Udodi Okoli, onye gbalịrị ịza ajụjụ a. Emeghi aramara anaghị emetụta ahụike mmadụ Dọkịnta Okoli, onye na-arụ ọrụ n'Akwa Ibom, kwuru na ""ọ bụrụ na mmadụ sị na ọchọghị inwe mmekọ nwoke na nwaanyị, nnyocha sanyesi ekwughị ihe ọbụla banyere ọghọm ahụike so mkpebi a."" Ọ sị; ""Ọ bụrụ na mmadụ jiri anya ọcha hapụ ime aramara nke na-abụghị na mmanye, ahụike onye ahụ ga-akwụ chim"". O kwuru sị naanị ihe sayensi kwuru maka nke a bụ mmetụta ahụike ụbụrụ nke Bekee kpọrọ ""Mental Health"" ""Aramama na-enyere ụfọdụ ndị mmadụ aka ibelata ahụ mgbakasị nke bekee na-akpọ 'stress'"", Dr Okoli kwuru. N'otu aka ahụ, Malik Haruna King bụ dọkịnta ma bụrụkwa ọkachamara n'aramara, gwara BBC Igbo na enweghị ihe pụrụiche na-eme nwaanyị ma o tee aka tupu ọ nwee aramara. King kọwara sị, ""Ị lee anya, e nwereike igbochi ahụ mmadụ ịrụ ọrụ aramara ma enweghị ihe ga-eme onye ahụ, mana e gbochie mmadụ iri nri maọbụ ịga mposi, onye ahụ agaghị adị ndụ"". O kwukwara na nwaanyị ọbụla na-emeghị aramara oge tere aka ga-ebi ndụ ya etu ndị na-eme aramara ga-esi ebikwa. Otu nwa okorobịa aha ya bụ Robert gwara BBC na ụfọdụ ndị enyi ya na-akọ ya ọnụ n'ihi na ọ naghị enwe aramara kwadaa. Robert sị na ya na nwaanyị enwebeghị mmekọ aramara kamgbe afọ 2018 ""Ndị mmadụ menyere m ihere maka mkpebi ịwepụ aka n'aramara. Ụfọdụ na-eche na m bụ nwoke na-achọ ime mmekọ nwoke na nwoke,"" Robert kwuru. Okwu a ndị mmadụ na-agwa ya metụtara ọnọdụ ahụike ụbụrụ ya. N'afọ 2017, nwaada ọkpaọchị a ma ama na Naijịrịa dịka Chigul, kwuru na ya na nwoke ọbụla enweghị mmekọ ruo oge ọ lụrụ dị. Chigul kwuru nke a na mkparịtaụka ya na onye ntaakụkọ Kemi Adetiba nwere n'afọ 2017. ""Alụrụ m di mgbe m dị afọ 33, amaghi nwoke ọbụla tupu m alụọ di"" Ọ kọwara na mkpebi ahụ na-akpa ya obiọma, ma bụrụkwa nke enweghị ọghọm ọbụla nye ya. Emeghị aramara anaghị ebutere nwoke ọrị 'prostate cancer' Ụfọdụ na-eche na nwoke anaghị enwe aramara kwa mgbe kwa mgbe nwere ike inwe ọrịa 'prostate cancer', mana dọkịta Okoli kwuru na nke a abụchaghị eziokwu. Okoli kwuru na ọ bụ eziokwu na nnyocha sayensi gosiri na nwoke na-anaghị ewepụ uhe ya (sperm) kwa mgbe kwa mgbe site n'ụzọ aramara maọbụ ịgbọ ncha, nwereike ibute ọrịa 'Prostate Cancer'. ""Prostrate"" bụ akụkụ ahụ nwoke na-emepụta uhe. Mana Okoli gara n'ihu kọwaa na ụfọdụ oge, ahụ nwoke na-eji aka ya gbapụ uhe kariri akari n'ime ahụ onye ahụ site na nrọ nke a na-akpọ ""wet dream"" na bekee. N'aka nke ụmụ nwaanyị, otu mperi dị n'ịnọte aka tupu emee aramara bụ na aramara ahụ nwere ike ịfụ ya ụfụ. Otu nwa agbọghọ na-achọghị ka a kpọọ aha ya kọọrọ BBC na enwere mgbe enweghị aramara mekpara ya ahụ. O kwuru sị, ""Dọkịnta abụọ m hụrụ gwara m na ọ bụ maka anaghị eme aramara ka nsọ m ji afụ m ụfụ"". O kwukwara na ndị dọkịnta ahụ gwara ya na enweghị aramara nwereike ibute ogbeke (Fibroid) n'akpa nwa ya. ""Ndị dọkịta a gwara m na ọ bụrụ na m lụọ di, mgbu ịhụ nsọ m ga-akwụsị ma m malite inwe mmekọahụ mgbe niile,"" nwaanyị a kwuru. Mana ọ sị na kamgbe ọ lụrụ dị, ""enweghị 'fibroid' dị n'akpa nwa m, onweghịkwanụ nnukwu mgbanwe ọ chọpụtara n'ahụ ya."""	https://www.bbc.com/igbo/afirika-59999138
business	Femi Otedola: Ugboro atọ ya, Tolani na ụmụ ya ndị ọzọ wuru na soshal midia	"Ojiegoachụego a ma ama bụ Femi Otedola bụ onye akụkọ banyere ya na-adị ntị ụmụ Naijiria mma oge ọbụla nke mere ndị ntaakụkọ na-eji ya eme isiokwu. Ụmụ ya atọ bụ Cuppy, Tolani nakwa JTO so ya ewu na soshal midia taa maka ihe o meere ha. Ọgaranya bụ omume omume ma ọ bụrụ onye otiegwu, ọ na-eme ihe dịka ọ siri gụọ ya. Lee ụfọdụ  ugboro Otedola bụ nwa gọvanọ chịbụrụ Legọs bụ ‎Michael Otedola wuru ewu na soshal midia: 1. Ọ zụrụ ụmụ ya ụgbọala atọ dara N80,000,000 n'otu ụbọchị Taa bụ Wenezde, o bidoro iwu na soshal midia dịka ọ pụtara ihe na ọ zụrụ ụmụ ya atọ ụgbọala Ferrari atọ. Ọ bụ nwa Otedola nke nwaanyị na-agwọkọ egwu bụ Florence Otedola a ma ama dịka 'DJ Cuppy' bụ onye gbara ama nke a na soshal midia. Ụmụ ya nwaanyị atọ ritere erere ahụ bụ; Tolani Otedola( ọgụegwụ, Florence Ifeoluwa Otedola(DJ Cuppy- ọgwọkọ egwu) na Temi Otedola. Ya bụ akụkọ chọrọ ịgbawa ịntanetị n'ihi na ụgbọala Ferrari Portifino ahụ Otedola zụrụ ụmụ ya atọ na-ada ihe karịrị ruru nde Naira iri asatọ(N80,000,000) maọbụ narị dọla abụọ na ụma iri na asatọ( $218,750). Aha Femi Otedola kpọtụrụ n'afọ 2018 oge ihe onyonyo gosiri ya ka ọ banyere ụgbọala 'Molue' na Legos fegharịrị na soshal midia. Molue bụ ụgbọala e jiri mara ndị ụwa na-atụ n'ọnụ a Legọs nke mere ya bụ ihe jiri bụrụ nnukwu akụkọ dịka ndị mmadụ na-ajụ ihe mere n'ọgaranya iri ehi nwere ike ịbanye ụgbọala ahụ. Ụfọdụ bidoro na-ekwu na ikekwe ọ chọrọ ịzọ ọkwa ọchịchị, ebe ụfọdụ na-ekwu na ọ chọọ ịma etu ụwa onye ogbenye na-adị. Ọgaranya bụ iri ihe gụrụ gị mgbe ọ gụrụ gị oge ọ gụrụ gị. Femi Otedola na ụmụnwaayị agatụla Monaco dị na mba Italy nọọ naanị otu awa iji zụụ 'Ice Cream gụrụ ha a kpọrọ ""Gelato""."	https://www.bbc.com/igbo/afirika-54180230
