category	headline	text	url
entertainment	Nazo Ekezie: Don Jazzy reply Nazo Ekezie, nollywood star wey dey shoot her shot	"Nazo Ekezie, nollywood star dey shoot her shot for Don Jazzy, Nigerian singer and music producer. ""I no know if you remember say I meet you di oda day at imax lekki...... me I no dey slim... so I no go never ever stress you about loosing weight.... I like you like dis abeg make we go on a date"" Na di birthday message Don Jazzy as she call am 'my crush' Don Jazzy inside im response ask Ekezie to choose a date of her choice to go on di date together. Di Nigerian music producer also tell her im go dey be happy to go on di date with her. For im reply im Don Jazzy say: ""Kai, Oya let's set the date o. I will definitely love to. Thanks a lot""."	https://www.bbc.com/pidgin/world-55097656
business	Why Nigeria goment sue Facebook, Instagram and WhatsApp for N30B	"Nigeria goment don sue Meta incorporated, wey be di owners of Facebook, Instagram and WhatsApp platforms for 30 billion naira. Di Advertising Regulatory Council of Nigeria (ARCON) na dem carry Meta on  go court for Abuja on behalf of di Nigeria goment. According to di statement from di council DG, Dr. Olalekan Fadolapo, ARCON explain why di council dey sue Meta. ""Di Advertising Regulatory Council of Nigeria don carry Meta Platforms Incorporated (wey be di owners of Facebook, Instagram and WhatsApp platforms) plus dia agent AT3 Resources Limited go Federal High Court, Abuja."" ARCON say dem dey sue Meta say dem engage in unlawful advertising inside di kontri. ""Among oda tins, ARCON wan make court say e dey illegal for Meta Platforms Incorporated to kontinu di publication and exposure of different advertisements wey dey directed at Nigerian market thru Facebook and Instagram platforms without making sure say dem screen and approve di advert before exposure."" ARCON also wan court to declare say Meta action na violation of di extant advertising law inside Nigeria. Di Council say Meta kontinu exposure of adverts wey dem no screen and also make di federal goment lose revenue.   As e be so, ARCON dey seek N30b in sanction for di violation. Di council re-state say dem no go permit advertising wey dey irresponsible for di Nigeria advertising space. ARCON say no be say dem wan regulate di online media space but instead na di advertising and marketing communications on di online platforms in line with dia establishment Act. If dis case go ahead, e fit bring Nigeria goment closer to dia goal of controlling social media space inside di kontri. Nigerian authorities don repeatedly try to regulate social media sites. For June, di goment issue draft regulations to “guide” di operations of international social media companies. Recently, di advertising regulator announce ban on di use of foreign voice-over artists and models in advertisements starting from di beginning of October."	https://www.bbc.com/pidgin/articles/cv2947rne5eo
sports	A﻿rgentina beat Australia 2-1 to move on to di Quarter Finals	Lionel Messi produce a moment of magic on im 1,000th career game as two-time champions Argentina beat Australia to reach di World Cup quarter-finals. Messi, 35, bin dey make im 119th appearance for im kontri and dem bin need di help of im brilliance to take dem through to di next round and a tie against di Netherlands on Friday. Though Argentina no too threaten in di first half, Paris St-Germain Messi score to spark wild celebrations from dia fans. Body sweet dem more wen Julian Alvarez punish Mat Ryan mistake to double dia advantage. Australia manage pull one back in with 13 minutes remaining wen substitute Craig Goodwin strike deflect from Enzo Fernandez. Dem for level small time afta through Aziz Behich ogbonge solo run, but im shot bin dey blocked by Lisandro Martinez sliding challenge as Argentina edge through.  S﻿ECOND HALF FULL-TIME Argentina 2-1 Australia All over. Argentina go play Netherlands on Friday for a place in di World Cup semi-finals. 9﻿0+7 mins: Australia Garang Kuol almost send di game to extra time. Im shots from 10 yards out dey saved by Emiliano Martinez. 9﻿0+5 mins: Argentina get about four chances. Two shots dey blocked, den Lautaro Martinez shot dey saved by Mat Ryan feet and di rebound hit Lionel Messi and go wide. 90 + 4 mins: Lionel Messi almost score from di corner of di area but e shoot just over. 9﻿0 + 2 mins: Lionel Messi beat one man and win throw-in. I﻿NJURY TIME Argentina 2-1 Australia Dem add seven minutes more. 9﻿0 mins: Argentina keeper Emiliano Martinez catch one looping ball and go down as if e bin injure. 8﻿7 mins: Di ball drop to Argentina striker Lautaro Martinez for di box at di end of a long passing move but e snatch am and e roll wide. 8﻿5 mins: Lionel Messi run to catch one long ball forward but e no fit beat di defender. E bin dey offside too. 82 mins: Dundee United Aziz Behich almost score for Australia. E take on several players as  e run wit di ball. E cut inside Nicolas Otamendi and but just as e bin wan fire shot, to make am 2-2, Lisandro Martinez block im shot and save Argentina. 8﻿0 mins: Argentina do a double change. Exequiel Palacios and Gonzalo Montiel replace Alexis Mac Allister and Nahuel Molina. 7﻿6 mins: GOAL! Australia don score. But na own goal. 7﻿5 mins: Lautaro Martínez pass di ball to Nicolas Tagliafico, e fire shot wide of the far post. 7﻿2 mins: Australia sub too. Newcastle new signing Garang Kuol na one of those wey come on. 7﻿1 mins: SUBSTITUTION Argentina goalscorer Julian Alvarez dey replaced by Lautaro Martinez. Nicolas Tagliafico replace Marcos Acuna too. 7﻿0 mins: Marcos Acuna put im head for im hands. E beat Milos Degenek and for get chance to score but di officials rule say e foul Degenek to reach dia. 6﻿6 mins: Lionel Messi of run from midfield, e beat several players, before e go around di box and beat some more players. Dem tackle am before e fit shoot. 6﻿3 mins: One Australia set-piece no do anytin. S﻿UBSTITUTION Just afta di goal Australia bring on Craig Goodwin and Ajdin Hrustic for Riley McGree and Keanu Baccus. 5﻿7 mins: GOAL! Di Australia goalkeeper take one heavy first touch from a backpass and step past Rodrigo de Paul before e run enta Julian Alvarez. Alvarez take di ball from di goalkeeper and place am for di bottom corner of di empty net. 5﻿5 mins: Mat Ryan run out of im box to head ball out of play from Argentina. 4﻿6 mins: KICK-OFF Argentina 1-0 Australia F﻿IRST HALF 4﻿5+2 mins: Half-time whistle go off and na Argentina 1-0 Australia. 4﻿5 mins: INJURY TIME Two minutes dey added on. 39 mins: YELLOW CARD Australia Milos Degenek collect card afta e catch Marcos Acuna for air. E be di second Australian who go dey suspended for di quarter-final. 3﻿4 mins: GOAL! A﻿rgentina 1-0 Australia M﻿essi score. Di ball land near am near for di edge of di box from Nicolas Otamendi touch and Messi put di ball past Mat Ryan. . 3﻿3 mins: Behich foul Gomez and dem give dem free kick for a good place. Messi take am but e dey headed away by Harry Souttar. 2﻿8 mins: Corner for Australia. Riley McGree take am and e find Harry Souttar. Di defender jump over Nicolas Otamendi and head di ball into di ground and Argentina clear am. 27 mins: Corner kick for Argentina, Molina play am. 2﻿5 mins: Aaron Mooy corner dey headed away by Nicolas Otamendi. oice at the back. 20 mins: 20 minutes into di game and no too much action. 1﻿8 mins: Australia Aziz Behich enta di box, for di byeline, and Rodrigo de Paul stop am. 1﻿4 mins: YELLOW CARD Australia Jackson Irvine foul Marcus Acuna and e collect Yellow. 1﻿1 mins: Julian Alvarez dey offside as e run for one ball but Harry Souttar defend am well. 1﻿0 mins: Harry Souttar play one nice diagonal ball to Mathew Leckie but e no fit control am. 9﻿ mins: Alexis Mac Allister dey fouled and Argentina get a free-kick 40 yards out. Lionel Messi touch give am to Australia. Argentina get di ball back and Julian Alvarez no fit control Nicolas Otamendi pass. 8﻿ mins: Matt Ryan goal-kick enta Argentina hand. 5﻿ mins: One cross hit Keanu Baccus for hand but di referee no give am. VAR too no give am. 4﻿ mins: Argentina call for handball. VAR go check am. 3﻿ mins: Argentina just dey knock di ball around for di back, dem dey try to feel dia way into di game. I min: K﻿ick off! A﻿rgentina 0-0 Australia Australia only win in seven games against Argentina na for dia first meeting for 1988. Current Socceroos boss Arnold play for dat match. Argentina and Australia don meet eight times now, Australia win only one match out of di eight for dia first encounter for 1988. Charlie Yankos score two goals wey help Australia win 4-1 for Sydney. Since dat time, Argentina don win six of dia last seven games wit one draw. Na total of 20 goals dem score but Argentina get 13 while Australia get 7 Dis matches na Fifa World Cup qualifiers, International Friendly, Fifa Confederation Cup, International friendly and Bicentennial Gold Cup. Argentina win: 6 Australia win: 1 Draw: 1 A﻿rgentina Martínez, Molina, Romero, Otamendi, Acuña, De Paul, Fernández, Mac Allister, Gómez Villaverde, Messi, Álvarez A﻿ustralia Ryan, Degenek, Souttar, Rowles, Behich, Leckie, Mooy, Irvine, Baccus, McGree, Duke	https://www.bbc.com/pidgin/articles/cl7q4n1vzr4o
entertainment	Yusuf Satia, actor death, biography, Kunle Afod and Nollywood dey mourn	Actor Yusuf Satia of Yoruba Nollywood don die and di industry. dey mourn di actor. Im colleague, Kunle Afod, announce Satia death on im Instagram account on Wednesday, say di actor die on 21 July, 2020. Yusuf Satia dey happun exactly four months afta Veteran Yoruba filmmaker and Nollywood actor, Gbenga Ajumoko bin die. Veteran Nollywood Actor Gbolagade Akinpelu AKA Ogun Majek die about di same time last month, June 2020. How di actor die neva dey dey clear. Satia become popular for im role in a Yoruba drama, Pam Pam. Yusuf Satia don also be a fuji singer, according to tori and e get di time dem see am wit fuji legend, KWAM1, for various outings and shows. Di late actor no be social media pesin as im last post for facebook na March 4 2013 wen he post countdown to my birthday. Im full name na  Yusuf Ojewale Satia and dem born for 9 March. Yusuf Ojewale Satia grow for Lagos state, southwest Nigeria wia e attend primary and secondary school. Afta im secondary school education, he gain admission to University of Lagos. He also get certificate from di John Curtin College of Arts for Australia. He die on di 21 of July and wetin cause im death neva dey clear.	https://www.bbc.com/pidgin/tori-53509436
sports	Osimhen, Pochettino, Conte, Kounde, Satriano, Paqueta plus all latest transfer news	Paris St-Germain dey set to sack manager Mauricio Pochettino and dem plan to replace am wit Tottenham boss Antonio Conte. (Le Parisien via GFFN) Chelsea fit revisit dia earlier move for Sevilla and France centre-back Jules Kounde, 23, in di summer afta confirmation comot say Antonio Rudiger go leave di club. (Football London) Arsenal don take steps to sign Napoli and Nigeria striker Victor Osimhen, 23. (Gazzetta dello Sport via HITC) Manchester City striker Gabriel Jesus, 25, don refuse to commit im future to City beyond di end of dis season. (Guardian) Arsenal believe dem fit complete summer deal for di Brazil international. (Mail) Chelsea and Tottenham dey monitor Inter Milan forward Martin Satriano, 21. Di Uruguayan currently dey on loan for French club Brest. (Mirror). Newcastle-linked Brazil international midfielder Lucas Paqueta, 24, don tell im current club Lyon say im go make decision on im future at di end of di season. (Evening Chronicle) Leeds don send scouts to watch Cologne German centre-back Timo Hubers, 25. (Football Insider) Former Manchester United midfielder Roy Keane don emerge as surprise candidate for di vacant manager position for Hibernian. (Times) Roma don join di race for Juventus and Argentina forward Paolo Dybala, 28. (Fichajes - in Spanish) Real Betis dey try to sign Real Madrid and Spain playmaker Isco, 30. (Marca) Egypt midfielder Mohamed Elneny, 29, say im go like to sign new contract at Arsenal even if im no get assurances over im playing time. (Irish Examiner)	https://www.bbc.com/pidgin/tori-61167348
sports	Chelsea: Afta Roman Abramovich, who be di likely buyer of Chelsea before Friday deadline	"As Friday deadline for di sale of Roman Abramovich's Chelsea dey upon, BBC Sport review who be di major parties wey dey so far. Di official deadline to buy di west London Premier League club na 21:00 GMT Friday 18 March, 2022. Although some final bids go likely dey submitted into di weekend as some known parties don already ask for more time. E still get more than 20 interested parties, but di number of confam bid dey likely to be 10-15. Chelsea go make a shortlist next week, and di preferred bidder go still need goment approval, wey go involve proving di source of funds and wia di money dey go next. Premier League owners go also need to sign off  any sale and dem go do directors test - known as di 'fit and proper pesin test'.. Di asking price for di reigning Champions League and Club World Cup champions na around £3bn - although some pipo don describe am as ""excessive"". Dem bin stop Russian billionaire Abramovich initial attempt to sell Chelsea afta UK goment sanction am afta Russia invasion of Ukraine. Dis na as dem understand say Abramovich get strong ties to Russian President Vladimir Putin. One consortium wey ex-Liverpool chairman Sir Martin Broughton dey lead, plus London 2012 chief Lord Coe Di Ricketts family, wey get Major League Baseball team di Chicago Cubs, dey lead one bid from one group of investors Swiss billionaire Hansjorg Wyss and US businessman Todd Boehly don form part of one consortium to try to take over Chelsea. Now American PR executive Barbara Charone, British businessman Jonathan Goldstein and British journalist Daniel Finkelstein don join dem. London-based investment firm Aethel Partners, wey Portuguese entrepreneur Ricardo Silva dey head. British multi-millionaire businessman Nick Candy, supported by former Chelsea striker Gianluca Vialli, wey co-own Tifosy, one mergers and acquisitions company for di football sector Turkish billionaire Muhsin Bayrak say im na one of di pipo wey don launch one bid Oda parties wey dem report say e get interest na US billionaire and Philadelphia 76ers owner Josh Harris wey get stake for Crystal Palace, New York Jets owner Woody Johnson and one Saudi Arabia-based consortium. Abramovich buy Chelsea for 2003 for £140m. But for im statement e announce im intention to sell im ownership  ""no be about business or money, but about pure passion for di game and club"". Im values di club at £3bn and e don borrow di club £1.5bn. But say im no go ask make dem pay back any loan. Abramovich say im go donate di proceeds of di sale to war victims. Di funds from di sale go go one charitable organisation or into a frozen account. Football finance expert Kieran Maguire say di £3bn price tag ""no dey too much"" given di size of Stamford Bridge. ""Most commentators take di view di money no reach wetin pesin go want going forward,"" Maguire say. ""E no get capacity to increase Stamford Bridge sake of e  location for London so to move else where for London go dey very expensive."" Abramovich don own Chelsea since 2003, and di club don win 21 trophies during im tenure. UK goment bin seize im British asset wey include Chelsea, and Premier League disqualify am as di director of di club. Di Blues dey allowed to continue operating afta UK goment issue one special licence. Dis one also make sure say Chelsea 800 staff - plus hundreds more on matchdays - collect dia salary. And dem also allow existing season ticket holders to attend matches, but dem go need issue new licence for dem to fit sell di club. Premier League chief executive Richard Masters tok earlier dis month say: ""Di quickest one [sale of one club] wey we don do in 10 days, but dat one no be say dem no fit beat am. ""Normally na matter of weeks but e depend on di complexities and di number of potential owners."""	https://www.bbc.com/pidgin/tori-60797203
politics	Meet new cabinet ministers Kenyan President William Ruto appoint	President William Ruto of Kenya on Tuesday don appoint im cabinet ministers and advisers afta im win di 9 August presidential elections. Di President retain one serving cabinet secretary, Musalia Mudavadi wey im appoint as di prime cabinet secretary. Im also appoint di former Central Bank of Kenya (CBK) Govnor Njuguna Ndung’u as di cabinet secretary for di National Treasury. Ndung'u na economics professor wey lead di central bank between 2007 and 2015,. Di professor win winning praise sake of say im preside ova di expansion of di financial sector. E also chop criticism sake of say im give priority to growth ova price stability for 2011. Below na list of ministers wey di President appoint: Prof Kithure Kindiki come from Irunduni village, for Tharaka Constituency. Im start im career for academia. Im acquire im Bachelor of Laws degree from Moi University, and later earn im master's degree in International Human Rights Law and Democracy and a PhD in International Law. Im earn both degrees from di University of Pretoria, South Africa. Prof Kithure Kindiki go im Twitter page yesterday to announce say im dey ready to serve. Prof Ndung’u na leading figure for di crafting of United Democratic Alliance (UDA) manifesto wey dem name di Plan. Im bin serve as Executive Director of di African Economic Research Consortium (AERC) wey dey responsible for di drafting of di Kenya Kwanza economic model afta im appointment for 2021. Aisha Jumwa Katana na politician and di current Member of di Parliament, Malindi Constituency. Aden Duale na Garissa Town MP. Di MP express im gratitude to President William Ruto afta im appoint am as Defence Cabinet secretary. Alice Wahome na Kandara MP. Di second term MP na lawyer and rights campaigner. A﻿lfred Mutua na di immediate former Govnor of Machakos. B﻿elow na list of oda ministerial nominees: Di President also appoint former National Assembly Speaker Justin Muturi as di Attorney General, Mercy Wanjau as Secretary to di Cabinet, Monica Juma as National Security adviser and Harriet Chigai as di Women Rights Agency adviser.\nPresident Ruto cabinet ministers and advisers include 10 women and elected politicians. Di president bin promise 50% appointments to women but out of di 22 ministers, only seven be women. E appoint two more women as advisers and one female secretary to di cabinet. Some pipo dey see di appointments as reward for im loyalists wey campaign for am across di kontri. Politicians don make grand comeback to di cabinet afta di previous administration. For di last administration where Ruto be Vice President, technocrats nai full di executive. By-elections go dey for areas wia di senators and MPs wey Ruto appoint dey represent.	https://www.bbc.com/pidgin/articles/cnk8nkxekq1o
politics	Ondo State Governorship Election: Oluwarotimi Akeredolu, Agboola Ajayi, Eyitayo Jegede na di major candidates wey go battle on 10 October	"As di 10 October Ondo State govnorship elections don dey ginger, dis na good time to look at di main candidate wey go battle to lead di state for di next four years. Di election officer INEC don already promise say di Ondo elections go be di best di kontri don see - and e go better pass di Edo State elections wey happun like three weeks earlier. Officially na 17 political parties dey compete for di elections. Make we torchlight di main candidates wey go follow Govnor Oluwarotimi Akeredolu drag di leadership of Ondo. Di current govnor of Ondo na lawyer and di former Attorney General for di state. On 24 February 2017 dem swear am in for Akure as di govnor under APC. Profile Born on 21 July 1956 for Ondo, 'Aketi' as im friends dem call am do im primary school education for Akure and later go Ibadan for im secondary school. E attend University of Ife (now Obafemi Awolowo University) to study Law, and graduate for 1977. Dem call her to di Nigerian Bar one year after for 1978. Oga Ajayi na di current deputy govnor of Ondo State wey port from PDP go Zenith Labour Party. Although ZLP no be popular party for Nigeria, dem fit get mouth for di upcoming election, because di national leader of di party na Olusegun Mimiko wey be di state governor between 2009 and 2017. Oga Ajayi, under di APC party serve as deputy govnor but on 21 June, 2020 Ajayi comot APC to join PDP because ""di party don become poisoned space"", Premium Times bin report say e tok. Dis happen di day afta tori comot say armed police block Ajayi to comot from im official house for over hours. Kwanta bin don start between Ajayi and im oga Akeredolu wey im accuse say dey block im political career. Profile Dem born am as Agboola Alfred Ajayi, on 24 September 1968 for Ondo and for dia im do im primary and secondary education. E later go Edo to study Law for Igbinedion University, Okada. In di past Ajayi don serve as political party chairman for Social Democratic Party (SDP) and even Peoples Democratic Party. Eyitayo Olayinka Jegede na Senior Advocate of Nigeria, SAN wey go contest under di flag of PDP afta e defeat deputy govnor Ajayi during di brief time e dey di party. Profile E do im primary and secondary school for Akure Ondo and for some time, e also school for Ado Ekiti. Na for University of Lagos e take get im Law Degree between 1980 and 1983. For 1984, complete Nigeria Law School, for Lagos."	https://www.bbc.com/pidgin/tori-54399698
entertainment	Framing Britney Spears: Wetin her documentary reveal as she dey fight for freedom	"Britney Spears don start to dey trend again for social media afta her documentary wey she do with The New York Times wey dem call Framing Britney Spears. Dis documentary really show wetin cause her public breakdown for 2007 wey cause am to shave her hair and also bash one car with umbrella. E also enta di mata of di media bin treat her as per paparazzi, and also di mata of her conservatorship. Na for November last year, she lose legal battle to comot her papa as conservator afta 12 years wey im don dey run her life. Britney Spears start her career for di Disney Channel show, Mickey Mouse club at di age of 11 wey she bin do with Christiana Aguilera , Justin Timberlake and Ryan Gosling. Afta di show tori be say she comot from Hollywood to go attend High school for Loiusiana. She tok for di interview say she bin pla basketball for school. Afta dat one, she comot with hit single, One More time and di documentary tok say she bin start to dey promote di song for inside shopping malls dem. She go on to release nine studio albums and one Las Vegas residency wey dem say dey super successful despite her public breakdown, relationship breakup and court order wey say make anoda pesin dey in control of her life (conservator) on top say she dey ""incompetent"". At di beginning of Britney Spears career for 1999, na im she start to dey date fellow Mickey Mouse star Justin Timberlake. Di relationship pack up for 2002 and na dat time according to di documentary one Maryland first lady bin tok fsay she go fit shoot Britney Spears on top tori say she cheat on JT. Di mata according to di documentary no reduce, when for di video of ""Cry Me A River"", JT cast pesin wey resemble Britney to spread di message. Even use am brag for interview say im bin knack di singer. Kim Kaiman, di senior director of marketing for Jive Records during Britney's rise tok say im no too see di papa, Jamie Spears wen she bin dey blow for di beginning. She say, di only tin di papa bin follow am tok na say, ""My daughter go rich sotay she go buy me boat."" Dem tok for di documentary say her parents bin spend evritin she bin get to boost dia pikin career. Bu while Lynne di mama bin dey enta New York every once in a while to make sure sa Britney blow, her papa no too show face. However e come back for 2007/08 wen tori be say Spears bin get mental kasala to take ova her life as conservator. Di documentary how how di podcast Britney's Gram bin make di hashtag #FreeBritney afta tori bin land say dem cari Britney lock for inside mental health facility afta she cancel her second Vegas residency. Di documentary tok say her brother Bryan bin even comot to tok she always bin wan comot from di conservatorship. One lawyer Adam Streisand wey tok say Spears bin want am to represent her for di first conservatorship hearing tok say she bin want pesin wey dey independent and professional to dey in charge of am and her estate. Im say she bin yell am  ""I no want my papa to be my conservator."" One of di lawyers wey bin dey Jamie Spears team for di 2020 case to keep am as conservator, Vivian Thoreen tok say e dey rare to see conservative wey don successfully comot conservator ship. Na for November 2020, she lose legal battle to comot her papa as conservator afta 12 years wey im don dey run her life. Di documentary reveal say wetin cause di 2007 breakdown wey make di musician cut her hair and bash paparazzi car bin come tey-tey. Dis mata follow her divorce from Kevin Federline wey she lose custody of her two pikin even though she bin get frequent visits with dem. According to di documentary, how paparazzi bin dey treat he before dat time in make am scared to even come outside even as dem bin label am say she be bad mama. Di documentary reveal say pictures of am during dis period bin dey go for one million dollars wacth. And one of di paparazzi even confess for di documentary say she bin dey playful for di beginning of her career and bin dey follow chat with dem but na so her relationship with dem grow worse as time continue."	https://www.bbc.com/pidgin/tori-56013742
politics	Kaduna State strike: NLC leaders in hiding, Nupeng threaten nationwide, as El-Rufai fire nurses - Day three updates	"Leaders of di Nigerian Labour Congress, (NLC) dey in hiding for Kaduna state as di workers strike for di state enta day three. One of di leaders tell BBC say, dem need to hide sake of ""threat to dia lives"", afta Govnor Nasir ElRufai declare dem wanted sake of ""economic sabotage"". Dis na di latest on di Day 3 of di 5-day strike by NLC for di North western state. Labour leaders say dem don advise dia members to also comot from NLC secretariat sake of say some thugs dey hang around di place to possibly attack protesting workers. Di 5-day warning strike by NLC for Kaduna state take different dimension on Tuesday wey end wit di sack of all Level 14 Nurses for di state. Day 2 of di protest wey don lead to di closure of health centres, schools, filing stations, electricity stations and di state secretariat don become national issue. Some suspected jaguda boys attempt to hijack di demonstration of di workers after dem fail for di attempt to disturb di protest around di NLC Secretariat for Kaduna. As dat one dey happun, tori come out say di state govnor Nasir Elrufai declare Ayuba Wabba, National President of NLC wanted on top accuse of ""economic sabotage"". ""Ayuba Wabba & odas for NLC declared wanted for economic sabotage & attacks on public infrastructure under Miscellaneous Offences Act. Anyone wey know wia im dey hide should send message to @MOJKaduna. handsome reward go dey,"" Elrufai tok for tweet. Di events for Kaduna don attract attention from Nigerians, Civil society organizations, and even federal goment as all di stakeholders dey call on both NLC and goment to dialogue. Muyiwa Adekeye, wey be tok-tok pesin to Govnor Nasir Elrufai announce di sack of all Nurses for di state wey dey below level 14 sake of say dem join di strike for time wen di state dey battle emergency health situation. ""Salaries wey suppose go to dem go become extraordinary occupational allowances to di health workers wey no comot from dia duty posts to fill di gap of those wey run from work. ""We don direct di Ministry of Health to advertise vacancies for di immediate recruitment of new nurses to replace those wey we dismiss,"" Adekeye tok. Di national leadership of the Nigeria Union of Petroleum and Natural Gas Workers (NUPENG) threaten say dem go shut down all of dia facilities nationwide if any dem wunjure any of di labour leaders. ""di union tok say make no labour leader or worker wunjure during dis 5-day peaceful protests for di state. ""NUPENG, therefore warn say if any harm dey inflicted on any of di members of organized labour, di leadership of di union no go hesitate to call on all our members throughout di nation for a total shut down of all our services for di upstream, midstream and downstream sectors of di oil and gas industry,"" di National President and General Secretary, Comrade Williams Akporeha, and Comrade Afolabi Olawale tok for statement. Socio-Economic Rights and Accountability Project (SERAP) don tell Kaduna State Governor, Nasir El-Rufai to stop to dey harass workers wey dey protest for di state. SERAP for statement wey dia deputy director Kolawole Oluwadare sign tok say e dey wrong for Kaduna state govnor to declare Labour pipo wanted sake of protest. Di group say protest na human right and non of di labour leaders don violate any law as dem dey protest. ""Govnor, Nasir El-Rufai and Kaduna state authorities must end di harassment and intimidation of NLC leaders and withdraw di illegal statement wey declare Wabba and oda leaders wanted. ""To declare NLC leaders 'wanted' simply for peacefully exercising their human rights dey antithetical to di Nigerian Constitution of 1999 [as amended] and di kontri international obligations,"" SERAP tok. Nigeria federal goment intervene for di clash between di organised labour and Kaduna state goment. Minister of Labour and employment Oga Chris Ngige say make all di parties ""immediately ceasefire"". Deputy Director of Press and Public Relations for di Ministry of labour and employment for di statement wey im bring out on behalf of di Minister Ngige say dem dey aware of all di controversy wey dey happun between Labour and Kaduna goment. According to di Minister, ""Dis na labour matter wey don snowball into a national strike and picketing by the two labour centres and affiliate unions. ""We hope and also pray say make di Kaduna state Govnor no escalate matters to such level wia e go become uncontrollable. We also appeal to di leaders of di labour centres to step down di action to make way for discussion."" E tok."	https://www.bbc.com/pidgin/tori-57169326
politics	Gbas-gbos between APC Oyetola and Labour Party Lasun days before poll	"Osun State Govnor Gboyega Oyetola don deny di allegation from Yusuff Lasun, say im supporters attack im house on Monday morning. Lasun na di govnorship candidate of di Labour Party for di Osun State gubernatorial poll wey go happun on Saturday, July 16. Lasun claim say di attack happun for im house wey dey Ilobu for Irepodun local goment area of Osun State, southwest Nigeria around 1:00am on Monday, 11, July, 2022. Lasun also share fotos of di attack on im Twitter page on Monday. Lasun wey be former House of Representatives deputy speaker say di gunmen shoot im building as dem attempt to kill am, and add say di attack last for about 20 minutes. E say e get evidence say Govnor Oyetola supporters na dem dey behind di attack on im house. However, Oyetola wey be di candidate of di All Progressives Congress (APC) for di Saturday election, Oyetola describe di claim as lie. Di tok-tok pesin for Osun State govnor Ismail Omipidan tell BBC Yoruba say na Lasun plan di attack on im own house just to tarnish di image of Govnor Oyetola. “Pesin wey no win im local goment during primary election wen im still dey APC, e no win im local goment, na dat kind pesin we go dey afta?” Omipidan tok. Omipidan accuse Lasun say e won cause trouble on di day of election and na why e dey claim say dem attack im house. “My problem be say wia di pipo wey dey guard im house dey for midnight wen di attack happun? Dem dey sleep or dem no dey house. If no be Lasun plan am, we suppose see two pipo wey go confront di attackers,” Omipidan tok. Omipidan say Lasun no be threat to di re-election of Govnor Oyetola and challenge di former lawmaker to prove im allegations against di APC candidate. ""Di foto wey Hon. Lasun Yusuf dey try to paint dey very unfortunate sake of say Osun remain di most peaceful State for Nigeria and we go do everytin wey dey humanly possible to as goment to protect dis status,” e add. Omipidan say Osun goment and security need to investigate di mata as e accuse Lasun of planning to unleash violence on di pipo of Irepodun on election day."	https://www.bbc.com/pidgin/articles/cn0gwyq5gdeo
sports	Drogba: FIF election result see former Chelsea player fail in Ivory Coast federation presidential bid	"Didier Drogba fail to become president of Ivory Coast football federation (FIF) as Yacine Idriss Diallo win Saturday elections. Former Chelsea striker Drogba, wey Premier League name for dia Hall of Fame dis week, lose for di first round of voting with just under a fifth of di vote. For di second round, Diallo, wey be businessman and current FIF executive member, squeeze out former FIF vice-president Sory Diabaté by 63 votes to 61. Saturday election for di political capital Yamoussoukro bin dey postponed several times since 2020, mainly over di ongoing issues wey concern eligibility of certain candidates, wit Drogba one of dem. After Fifa appoint normalisation committee to oversee Ivorian football, Drogba candidacy - wey dem initially reject over weda im get di required number of official backers - dem later accept am. Drogba play more than 100 times for di Elephants, including for di 2006 and 2010 World Cups, but for August 2020 dem tell am say im no dey eligible to stand for di election. After intervention from Fifa, di 44-year-old, wey win four Premier League titles, four FA Cups and the Champions League across two spells wit Chelsea, retain im hopes of running di game for di West African kontri. Yet Ivory Coast all-time top scorer suffer elimination with only 21 votes for di first round, wen Diallo (59 votes) and Diabaté (50 votes) make am through to di second round. Drogba achievements and ambitious programme for development of football for Ivory Coast bin don raise im popularity, and afta im defeat many of im supporters express their anger on social media on Saturday. ""Di presidents of clubs just kill Ivorian football, as im eliminate Didier Drogba,"" one user, Rosana225, tok. ""I hope say Ivorians no go take revenge by boycotting di 2023 Afcon."" Diallo get mandate of four years and di organisation of di 2023 African Cup of Nations, wey Ivory Coast go host, go be im first major challenge. Ivory Coast don win Africa Cup of Nations two times - for 1992 and 2015."	https://www.bbc.com/pidgin/sport-61206653
health	Lockdown palava don kill more pipo dan coronavirus for Nigeria - Human Rights Commission	Nigeria human rights joinbodi don announce say di security forces wey dey enforce di coronavirus lockdown for di kontri don kill more pipo than di virus dem dey try prevent. One report wey di National Human Rights Commission do, dem say dem don find up to eight separate times wey security forces kill reach eighteen pipo. Dis na as di kontri don confam only twelve deaths from Covid-19 disease. Di National Human Rights Commission also tok say so far dem don receive pass one hundred complaints from 24 states out of di 36 states wey dey Nigerian federation. Dem include Lagos, Ogun and Abuja wey federal goment recently extend di two week lockdown wey begin 30th March, for anoda two weeks. Na on February 27, Nigeria record di first case of coronavirus for di kontri. Oda parts of di kontri still get some type of restriction to avoid di spread of di Covid-19 disease and dem dey use di army and police to enforce dem. So far, 20 states for di kontri don get 407 confam cases of di virus.	https://www.bbc.com/pidgin/tori-52313213
